"experiment","region","context","group","bin_mid","mean_count","min_count","max_count"
"exp2","ncRNA_gene","CpG","primed",37.5,0.25,0,1
"exp2","ncRNA_gene","CpG","primed",42.5,0,0,0
"exp2","ncRNA_gene","CpG","primed",47.5,0.5,0,1
"exp2","ncRNA_gene","CpG","primed",52.5,0.25,0,1
"exp2","ncRNA_gene","CpG","primed",57.5,0,0,0
"exp2","ncRNA_gene","CpG","primed",62.5,0,0,0
"exp2","ncRNA_gene","CpG","primed",67.5,0,0,0
"exp2","ncRNA_gene","CpG","primed",72.5,0,0,0
"exp2","ncRNA_gene","CpG","primed",77.5,0,0,0
"exp2","ncRNA_gene","CpG","primed",82.5,0.25,0,1
"exp2","ncRNA_gene","CpG","primed",87.5,0.75,0,1
"exp2","ncRNA_gene","CpG","primed",92.5,0.25,0,1
"exp2","ncRNA_gene","CpG","primed",97.5,0.25,0,1
"exp2","ncRNA_gene","CHG","naïve",2.5,98,67,145
"exp2","ncRNA_gene","CHG","naïve",7.5,1.75,0,3
"exp2","ncRNA_gene","CHG","naïve",12.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",17.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",22.5,0.25,0,1
"exp2","ncRNA_gene","CHG","naïve",27.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",32.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",37.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",42.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",47.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",52.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",57.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",62.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",67.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",72.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",77.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",82.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",87.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",92.5,0,0,0
"exp2","ncRNA_gene","CHG","naïve",97.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",2.5,71.25,55,101
"exp2","ncRNA_gene","CHG","primed",7.5,1.5,0,3
"exp2","ncRNA_gene","CHG","primed",12.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",17.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",22.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",27.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",32.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",37.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",42.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",47.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",52.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",57.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",62.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",67.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",72.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",77.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",82.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",87.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",92.5,0,0,0
"exp2","ncRNA_gene","CHG","primed",97.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",2.5,103.25,75,154
"exp2","ncRNA_gene","CHH","naïve",7.5,2,1,3
"exp2","ncRNA_gene","CHH","naïve",12.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",17.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",22.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",27.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",32.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",37.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",42.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",47.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",52.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",57.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",62.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",67.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",72.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",77.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",82.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",87.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",92.5,0,0,0
"exp2","ncRNA_gene","CHH","naïve",97.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",2.5,73.25,57,106
"exp2","ncRNA_gene","CHH","primed",7.5,1.5,0,4
"exp2","ncRNA_gene","CHH","primed",12.5,0.25,0,1
"exp2","ncRNA_gene","CHH","primed",17.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",22.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",27.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",32.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",37.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",42.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",47.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",52.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",57.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",62.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",67.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",72.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",77.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",82.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",87.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",92.5,0,0,0
"exp2","ncRNA_gene","CHH","primed",97.5,0,0,0
"exp2","promoter","CpG","naïve",2.5,1507,810,2641
"exp2","promoter","CpG","naïve",7.5,47.75,27,70
"exp2","promoter","CpG","naïve",12.5,14.25,8,26
"exp2","promoter","CpG","naïve",17.5,18.25,14,24
"exp2","promoter","CpG","naïve",22.5,9.25,6,14
"exp2","promoter","CpG","naïve",27.5,9.75,3,17
"exp2","promoter","CpG","naïve",32.5,5.5,1,10
"exp2","promoter","CpG","naïve",37.5,8.25,2,16
"exp2","promoter","CpG","naïve",42.5,2.25,1,5
"exp2","promoter","CpG","naïve",47.5,6.5,4,9
"exp2","promoter","CpG","naïve",52.5,3.25,2,6
"exp2","promoter","CpG","naïve",57.5,4.75,2,8
"exp2","promoter","CpG","naïve",62.5,3.25,1,6
"exp2","promoter","CpG","naïve",67.5,5.5,4,8
"exp2","promoter","CpG","naïve",72.5,2.5,1,4
"exp2","promoter","CpG","naïve",77.5,4.25,2,7
"exp2","promoter","CpG","naïve",82.5,4.75,2,7
"exp2","promoter","CpG","naïve",87.5,4,2,9
"exp2","promoter","CpG","naïve",92.5,3.5,1,8
"exp2","promoter","CpG","naïve",97.5,8.5,2,15
"exp2","promoter","CpG","primed",2.5,1007.25,592,1847
"exp2","promoter","CpG","primed",7.5,39.25,21,76
"exp2","promoter","CpG","primed",12.5,8.25,4,12
"exp2","promoter","CpG","primed",17.5,15.25,10,26
"exp2","promoter","CpG","primed",22.5,6.25,5,8
"exp2","promoter","CpG","primed",27.5,6.5,3,9
"exp2","promoter","CpG","primed",32.5,5.25,3,8
"exp2","promoter","CpG","primed",37.5,7.75,3,10
"exp2","promoter","CpG","primed",42.5,5,3,11
"exp2","promoter","CpG","primed",47.5,7.25,2,14
"exp2","promoter","CpG","primed",52.5,4,3,5
"exp2","promoter","CpG","primed",57.5,2.5,0,4
"exp2","promoter","CpG","primed",62.5,1.5,0,3
"exp2","promoter","CpG","primed",67.5,1.5,0,3
"exp2","promoter","CpG","primed",72.5,1.25,0,3
"exp2","promoter","CpG","primed",77.5,4.75,2,8
"exp2","promoter","CpG","primed",82.5,2,0,4
"exp2","promoter","CpG","primed",87.5,3.25,2,4
"exp2","promoter","CpG","primed",92.5,2,1,3
"exp2","promoter","CpG","primed",97.5,6,2,12
"exp2","promoter","CHG","naïve",2.5,1690.5,920,2930
"exp2","promoter","CHG","naïve",7.5,26.25,12,39
"exp2","promoter","CHG","naïve",12.5,0.75,0,2
"exp2","promoter","CHG","naïve",17.5,1.75,1,2
"exp2","promoter","CHG","naïve",22.5,0,0,0
"exp2","promoter","CHG","naïve",27.5,0.25,0,1
"exp2","promoter","CHG","naïve",32.5,0.25,0,1
"exp2","promoter","CHG","naïve",37.5,0,0,0
"exp2","promoter","CHG","naïve",42.5,0,0,0
"exp2","promoter","CHG","naïve",47.5,0,0,0
"exp2","promoter","CHG","naïve",52.5,0,0,0
"exp2","promoter","CHG","naïve",57.5,0,0,0
"exp2","promoter","CHG","naïve",62.5,0,0,0
"exp2","promoter","CHG","naïve",67.5,0,0,0
"exp2","promoter","CHG","naïve",72.5,0,0,0
"exp2","promoter","CHG","naïve",77.5,0,0,0
"exp2","promoter","CHG","naïve",82.5,0,0,0
"exp2","promoter","CHG","naïve",87.5,0,0,0
"exp2","promoter","CHG","naïve",92.5,0,0,0
"exp2","promoter","CHG","naïve",97.5,0,0,0
"exp2","promoter","CHG","primed",2.5,1159.5,680,2070
"exp2","promoter","CHG","primed",7.5,26.25,15,58
"exp2","promoter","CHG","primed",12.5,1.25,0,2
"exp2","promoter","CHG","primed",17.5,0.5,0,1
"exp2","promoter","CHG","primed",22.5,0.75,0,3
"exp2","promoter","CHG","primed",27.5,0.25,0,1
"exp2","promoter","CHG","primed",32.5,0,0,0
"exp2","promoter","CHG","primed",37.5,0,0,0
"exp2","promoter","CHG","primed",42.5,0,0,0
"exp2","promoter","CHG","primed",47.5,0,0,0
"exp2","promoter","CHG","primed",52.5,0,0,0
"exp2","promoter","CHG","primed",57.5,0,0,0
"exp2","promoter","CHG","primed",62.5,0,0,0
"exp2","promoter","CHG","primed",67.5,0,0,0
"exp2","promoter","CHG","primed",72.5,0,0,0
"exp2","promoter","CHG","primed",77.5,0,0,0
"exp2","promoter","CHG","primed",82.5,0,0,0
"exp2","promoter","CHG","primed",87.5,0,0,0
"exp2","promoter","CHG","primed",92.5,0,0,0
"exp2","promoter","CHG","primed",97.5,0,0,0
"exp2","promoter","CHH","naïve",2.5,2231.75,1200,3929
"exp2","promoter","CHH","naïve",7.5,36.25,21,52
"exp2","promoter","CHH","naïve",12.5,1.5,0,2
"exp2","promoter","CHH","naïve",17.5,1.75,0,3
"exp2","promoter","CHH","naïve",22.5,0,0,0
"exp2","promoter","CHH","naïve",27.5,0.25,0,1
"exp2","promoter","CHH","naïve",32.5,0,0,0
"exp2","promoter","CHH","naïve",37.5,0,0,0
"exp2","promoter","CHH","naïve",42.5,0,0,0
"exp2","promoter","CHH","naïve",47.5,0,0,0
"exp2","promoter","CHH","naïve",52.5,0,0,0
"exp2","promoter","CHH","naïve",57.5,0,0,0
"exp2","promoter","CHH","naïve",62.5,0,0,0
"exp2","promoter","CHH","naïve",67.5,0,0,0
"exp2","promoter","CHH","naïve",72.5,0,0,0
"exp2","promoter","CHH","naïve",77.5,0,0,0
"exp2","promoter","CHH","naïve",82.5,0,0,0
"exp2","promoter","CHH","naïve",87.5,0,0,0
"exp2","promoter","CHH","naïve",92.5,0,0,0
"exp2","promoter","CHH","naïve",97.5,0,0,0
"exp2","promoter","CHH","primed",2.5,1516.25,887,2782
"exp2","promoter","CHH","primed",7.5,36.25,22,75
"exp2","promoter","CHH","primed",12.5,1.5,0,4
"exp2","promoter","CHH","primed",17.5,1.25,0,3
"exp2","promoter","CHH","primed",22.5,0,0,0
"exp2","promoter","CHH","primed",27.5,0.25,0,1
"exp2","promoter","CHH","primed",32.5,0,0,0
"exp2","promoter","CHH","primed",37.5,0.5,0,2
"exp2","promoter","CHH","primed",42.5,0,0,0
"exp2","promoter","CHH","primed",47.5,0,0,0
"exp2","promoter","CHH","primed",52.5,0,0,0
"exp2","promoter","CHH","primed",57.5,0,0,0
"exp2","promoter","CHH","primed",62.5,0,0,0
"exp2","promoter","CHH","primed",67.5,0,0,0
"exp2","promoter","CHH","primed",72.5,0,0,0
"exp2","promoter","CHH","primed",77.5,0,0,0
"exp2","promoter","CHH","primed",82.5,0,0,0
"exp2","promoter","CHH","primed",87.5,0,0,0
"exp2","promoter","CHH","primed",92.5,0,0,0
"exp2","promoter","CHH","primed",97.5,0,0,0
"exp2","three_prime_UTR","CpG","naïve",2.5,189,80,379
"exp2","three_prime_UTR","CpG","naïve",7.5,7.5,3,19
"exp2","three_prime_UTR","CpG","naïve",12.5,1,0,2
"exp2","three_prime_UTR","CpG","naïve",17.5,2.25,0,4
"exp2","three_prime_UTR","CpG","naïve",22.5,1.75,0,3
"exp2","three_prime_UTR","CpG","naïve",27.5,2.25,1,5
"exp2","three_prime_UTR","CpG","naïve",32.5,1,0,2
"exp2","three_prime_UTR","CpG","naïve",37.5,2,1,4
"exp2","three_prime_UTR","CpG","naïve",42.5,0,0,0
"exp2","three_prime_UTR","CpG","naïve",47.5,2,0,4
"exp2","three_prime_UTR","CpG","naïve",52.5,0.5,0,1
"exp2","three_prime_UTR","CpG","naïve",57.5,1.5,0,4
"exp2","three_prime_UTR","CpG","naïve",62.5,0.75,0,2
"exp2","three_prime_UTR","CpG","naïve",67.5,3.5,2,5
"exp2","three_prime_UTR","CpG","naïve",72.5,1.75,0,3
"exp2","three_prime_UTR","CpG","naïve",77.5,2.75,0,6
"exp2","three_prime_UTR","CpG","naïve",82.5,1.25,1,2
"exp2","three_prime_UTR","CpG","naïve",87.5,4.75,1,8
"exp2","three_prime_UTR","CpG","naïve",92.5,2,0,5
"exp2","three_prime_UTR","CpG","naïve",97.5,10.5,4,23
"exp2","three_prime_UTR","CpG","primed",2.5,114.5,58,237
"exp2","three_prime_UTR","CpG","primed",7.5,4.5,4,5
"exp2","three_prime_UTR","CpG","primed",12.5,1.5,0,3
"exp2","three_prime_UTR","CpG","primed",17.5,4.25,2,9
"exp2","three_prime_UTR","CpG","primed",22.5,0.75,0,1
"exp2","three_prime_UTR","CpG","primed",27.5,3.25,1,5
"exp2","three_prime_UTR","CpG","primed",32.5,0.75,0,2
"exp2","three_prime_UTR","CpG","primed",37.5,1,0,4
"exp2","three_prime_UTR","CpG","primed",42.5,0.25,0,1
"exp2","three_prime_UTR","CpG","primed",47.5,2.5,0,6
"exp2","three_prime_UTR","CpG","primed",52.5,0.25,0,1
"exp2","three_prime_UTR","CpG","primed",57.5,1,0,2
"exp2","three_prime_UTR","CpG","primed",62.5,1,0,2
"exp2","three_prime_UTR","CpG","primed",67.5,1.25,1,2
"exp2","three_prime_UTR","CpG","primed",72.5,0.25,0,1
"exp2","three_prime_UTR","CpG","primed",77.5,0,0,0
"exp2","three_prime_UTR","CpG","primed",82.5,1.25,0,4
"exp2","three_prime_UTR","CpG","primed",87.5,1.25,0,5
"exp2","three_prime_UTR","CpG","primed",92.5,0.75,0,2
"exp2","three_prime_UTR","CpG","primed",97.5,6,2,14
"exp2","three_prime_UTR","CHG","naïve",2.5,280.75,105,584
"exp2","three_prime_UTR","CHG","naïve",7.5,5,1,8
"exp2","three_prime_UTR","CHG","naïve",12.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",17.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",22.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",27.5,0.25,0,1
"exp2","three_prime_UTR","CHG","naïve",32.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",37.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",42.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",47.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",52.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",57.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",62.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",67.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",72.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",77.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",82.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",87.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",92.5,0,0,0
"exp2","three_prime_UTR","CHG","naïve",97.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",2.5,171.75,84,365
"exp2","three_prime_UTR","CHG","primed",7.5,2.5,1,4
"exp2","three_prime_UTR","CHG","primed",12.5,0.25,0,1
"exp2","three_prime_UTR","CHG","primed",17.5,0.25,0,1
"exp2","three_prime_UTR","CHG","primed",22.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",27.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",32.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",37.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",42.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",47.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",52.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",57.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",62.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",67.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",72.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",77.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",82.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",87.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",92.5,0,0,0
"exp2","three_prime_UTR","CHG","primed",97.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",2.5,437,166,891
"exp2","three_prime_UTR","CHH","naïve",7.5,7.25,1,17
"exp2","three_prime_UTR","CHH","naïve",12.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",17.5,0.5,0,1
"exp2","three_prime_UTR","CHH","naïve",22.5,0.25,0,1
"exp2","three_prime_UTR","CHH","naïve",27.5,0.25,0,1
"exp2","three_prime_UTR","CHH","naïve",32.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",37.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",42.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",47.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",52.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",57.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",62.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",67.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",72.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",77.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",82.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",87.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",92.5,0,0,0
"exp2","three_prime_UTR","CHH","naïve",97.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",2.5,262.75,120,554
"exp2","three_prime_UTR","CHH","primed",7.5,6.75,3,14
"exp2","three_prime_UTR","CHH","primed",12.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",17.5,0.25,0,1
"exp2","three_prime_UTR","CHH","primed",22.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",27.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",32.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",37.5,0.25,0,1
"exp2","three_prime_UTR","CHH","primed",42.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",47.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",52.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",57.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",62.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",67.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",72.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",77.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",82.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",87.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",92.5,0,0,0
"exp2","three_prime_UTR","CHH","primed",97.5,0,0,0
