"","gene","X","baseMean","log2FoldChange_raw","lfcSE","stat","pvalue","padj_raw","log2FoldChange_shrunk","padj_shrunk","diffexpressed","Label"
"28520","evm.TU.utg5246.10","evm.TU.utg5246.10",3.75834403365416,1.48585938862108,1.23997269290362,1.19830008928799,0.230800211859542,NA,0.0105866047816708,NA,"Non-Sig","NO"
"28521","evm.TU.utg5246.12","evm.TU.utg5246.12",1.66726320157894,1.20487370362037,1.65875472462519,0.72637243212231,0.467610486606393,NA,0.00501274345772566,NA,"Non-Sig","NO"
"28522","evm.TU.utg5246.13","evm.TU.utg5246.13",0.126898032127541,-0.341313164825969,3.09848032441888,-0.11015502087785,0.91228643325697,NA,-0.000481085168829473,NA,"Non-Sig","NO"
"28523","evm.TU.utg5246.16","evm.TU.utg5246.16",1.3984855381865,1.23674825187231,1.9532462638064,0.633175792929552,0.526618851734279,NA,0.00391975967254686,NA,"Non-Sig","NO"
"28524","evm.TU.utg5246.17","evm.TU.utg5246.17",1066.20592070911,-0.0476593334707144,0.225069325305046,-0.211754015817659,0.832298944981464,0.997907053518423,-0.000574908635295469,0.997907053518423,"Non-Sig","NO"
"28525","evm.TU.utg5246.18","evm.TU.utg5246.18",42.4032753334013,-0.111141528329916,0.28806450193681,-0.385821673905157,0.69962874235015,0.997907053518423,-0.00140541079191766,0.997907053518423,"Non-Sig","NO"
"28526","evm.TU.utg5246.2","evm.TU.utg5246.2",6.17961220627628,0.811691777443318,0.789434121946361,1.02819444318176,0.303858371808238,NA,0.00963853180344692,NA,"Non-Sig","NO"
"28527","evm.TU.utg5246.21","evm.TU.utg5246.21",1.86497073313278,-0.88296393000431,1.6559157427882,-0.533217909093364,0.593882745681668,NA,-0.00361169214879336,NA,"Non-Sig","NO"
"28528","evm.TU.utg5246.22","evm.TU.utg5246.22",30.2486361077312,-0.0811080168120585,0.345466090575012,-0.234778518137795,0.814380641807516,0.997907053518423,-0.00100787376388086,0.997907053518423,"Non-Sig","NO"
"28529","evm.TU.utg5246.26","evm.TU.utg5246.26",0.19119438304148,0.823412221818523,3.10275146861583,0.265381301128142,0.790715739437484,NA,0.00116032398327236,NA,"Non-Sig","NO"
"28530","evm.TU.utg5246.27","evm.TU.utg5246.27",3.91558488954322,-0.118899089571686,1.05611745666831,-0.112581312638059,0.910362501200351,NA,-0.000866557425749588,NA,"Non-Sig","NO"
"28531","evm.TU.utg5246.28","evm.TU.utg5246.28",59.6632568044013,-1.07901352664286,0.53948487978049,-2.00008112754134,0.0454915042982967,0.632910444375086,-0.0393220119326559,0.632910444375086,"Non-Sig","NO"
"28532","evm.TU.utg5246.3","evm.TU.utg5246.3",0.101920005411546,0.824994484843524,3.10483047528874,0.265713214106095,0.790460085738583,NA,0.00116118011554702,NA,"Non-Sig","NO"
"28533","evm.TU.utg5246.33","evm.TU.utg5246.33",1.44380998852799,1.31930995153203,1.80104551304369,0.732524493122027,0.463848498658448,NA,0.00481724209385755,NA,"Non-Sig","NO"
"28534","evm.TU.utg5246.34","evm.TU.utg5246.34",6.5580243909899,-0.539482658491109,1.13659459139018,-0.474648271756476,0.635037693715444,NA,-0.00371484527663473,NA,"Non-Sig","NO"
"28535","evm.TU.utg5246.36","evm.TU.utg5246.36",3.5249344179118,1.06932769659404,1.12641028087204,0.949323452344721,0.342456129205038,NA,0.008155815444055,NA,"Non-Sig","NO"
"28536","evm.TU.utg5246.37","evm.TU.utg5246.37",0.177199042874471,-0.374446401097243,3.1005433122559,-0.120767995601649,0.903874800330449,NA,-0.000527213264453732,NA,"Non-Sig","NO"
"28537","evm.TU.utg5246.44","evm.TU.utg5246.44",3.36974357950537,-0.265318413035336,0.945987701180678,-0.280467085041586,0.779119174811986,NA,-0.00219583938113388,NA,"Non-Sig","NO"
"28538","evm.TU.utg5246.45","evm.TU.utg5246.45",3.26835474677397,0.800690672621766,1.13097886265595,0.70796254382814,0.478968518090543,NA,0.00575578172106301,NA,"Non-Sig","NO"
"28539","evm.TU.utg5246.46","evm.TU.utg5246.46",0.118109631284308,0.854262532553066,3.10543411103534,0.275086349286045,0.783249898852789,NA,0.00120218993752669,NA,"Non-Sig","NO"
"28540","evm.TU.utg526.1.2","evm.TU.utg526.1.2",8074.39287525419,-0.159645677963391,0.318129638129096,-0.501825855969468,0.61579002367914,0.995017125208559,-0.00211065398071998,0.995017125208559,"Non-Sig","NO"
"28541","evm.TU.utg526.10","evm.TU.utg526.10",1.73959723684288,-0.244502920289214,1.33863296612541,-0.182651201992219,0.855071706686127,NA,-0.00133144401420773,NA,"Non-Sig","NO"
"28542","evm.TU.utg526.11","evm.TU.utg526.11",2385.19946480479,0.131987400799325,0.290124244180819,0.454934061687942,0.649156677177041,0.997907053518423,0.00170418856575669,0.997907053518423,"Non-Sig","NO"
"28543","evm.TU.utg526.12","evm.TU.utg526.12",934.423011002262,0.151286329943961,0.225266625336014,0.671587856027489,0.501846111482294,0.988372875134511,0.00208804420728834,0.988372875134511,"Non-Sig","NO"
"28544","evm.TU.utg526.14","evm.TU.utg526.14",2.12610016360715,-1.57361749213084,1.90620409406905,-0.825524138274062,0.409074084384865,NA,-0.0052900055807888,NA,"Non-Sig","NO"
"28545","evm.TU.utg526.15","evm.TU.utg526.15",14.0306625309887,0.0319548732059708,0.575554433573357,0.0555201582022007,0.955724070794626,NA,0.000366694287153741,NA,"Non-Sig","NO"
"28546","evm.TU.utg526.16","evm.TU.utg526.16",48.0232167378979,-0.524177713707274,0.39051393708353,-1.34227658460024,0.179506332694037,0.89496592420605,-0.0117513486302437,0.89496592420605,"Non-Sig","NO"
"28547","evm.TU.utg526.17","evm.TU.utg526.17",30.1575675169677,-0.0507305676895543,0.340397989176322,-0.1490331003785,0.881527514294308,0.998102311351632,-0.000622770640109107,0.998102311351632,"Non-Sig","NO"
"28548","evm.TU.utg526.18","evm.TU.utg526.18",101.737843463508,-1.85272258462253,0.930302841748301,-1.99152630893908,0.0464230558077246,0.636755599314487,-0.0305381696724091,0.636755599314487,"Non-Sig","NO"
"28549","evm.TU.utg526.19","evm.TU.utg526.19",404.293102789457,-0.45362152564065,0.308201852395319,-1.4718325737342,0.141066095018911,0.866087195342331,-0.011923684871686,0.866087195342331,"Non-Sig","NO"
"28550","evm.TU.utg526.20","evm.TU.utg526.20",2493.60745366188,0.0804004357176447,0.149946183771006,0.536195278170135,0.591823596531906,0.993778726061932,0.00115554807520362,0.993778726061932,"Non-Sig","NO"
"28551","evm.TU.utg526.21","evm.TU.utg526.21",57.9223650382089,0.148177225503725,0.281435325319891,0.526505424773172,0.598537083867763,0.993778726061932,0.00195522817578231,0.993778726061932,"Non-Sig","NO"
"28552","evm.TU.utg526.22","evm.TU.utg526.22",13.7880146106461,1.00592271395066,0.582019036766608,1.7283330104442,0.0839285380620187,NA,0.0255964609178704,NA,"Non-Sig","NO"
"28553","evm.TU.utg526.23","evm.TU.utg526.23",86.8795168913044,0.80200409889743,0.38865753492634,2.06352386568146,0.0390628827240938,0.598736732282161,0.0416137743721973,0.598736732282161,"Non-Sig","NO"
"28554","evm.TU.utg526.24","evm.TU.utg526.24",538.534720228752,0.033614894804455,0.191035434266242,0.17596156929508,0.860324134561052,0.998102311351632,0.00041179708461581,0.998102311351632,"Non-Sig","NO"
"28555","evm.TU.utg526.25","evm.TU.utg526.25",631.556225076582,-0.616564082644084,0.276638944132297,-2.22876820390561,0.0258293315588386,0.50772289653392,-0.0467785828196994,0.50772289653392,"Non-Sig","NO"
"28556","evm.TU.utg526.27","evm.TU.utg526.27",358.458227976913,-0.0513875596900242,0.158643916433065,-0.323917619064236,0.746000404458518,0.997907053518423,-0.00068609730432129,0.997907053518423,"Non-Sig","NO"
"28557","evm.TU.utg526.3","evm.TU.utg526.3",938.060271344396,-0.161368875932001,0.192087846105961,-0.840078532834321,0.400864355585169,0.978890423389024,-0.00243101910160234,0.978890423389024,"Non-Sig","NO"
"28558","evm.TU.utg526.4","evm.TU.utg526.4",17.6449707070076,-0.517728503407385,0.491945894541823,-1.05240944004538,0.292611739455666,0.954162155621318,-0.0086395342854392,0.954162155621318,"Non-Sig","NO"
"28559","evm.TU.utg526.5","evm.TU.utg526.5",8.20253020603212,2.3572911448003,0.737095953771252,3.19807907334118,0.00138346339611136,NA,0.223269059811538,NA,"Non-Sig","NO"
"28560","evm.TU.utg526.6","evm.TU.utg526.6",317.756638130588,-0.0552041347756563,0.34095572695789,-0.161909979539585,0.871376743978977,0.998102311351632,-0.000678689470017649,0.998102311351632,"Non-Sig","NO"
"28561","evm.TU.utg526.7","evm.TU.utg526.7",1.58209302895601,0.604392307261147,1.74434199153492,0.346487277262251,0.728976544044829,NA,0.00225167844481765,NA,"Non-Sig","NO"
"28562","evm.TU.utg526.8","evm.TU.utg526.8",1173.24831009489,0.0211758262164557,0.205676933972794,0.102956738062114,0.917997306447082,0.998212313473018,0.000254500806274042,0.998212313473018,"Non-Sig","NO"
"28563","evm.TU.utg526.9","evm.TU.utg526.9",94.7006195086889,-0.189106891339424,0.246136464109271,-0.768300999300415,0.442308381116578,0.984127557973931,-0.00275211345294808,0.984127557973931,"Non-Sig","NO"
"28564","evm.TU.utg5290.1","evm.TU.utg5290.1",46.9884172581774,0.098225201486471,0.384637571449263,0.255370792604507,0.798436727210441,0.997907053518423,0.00122918294157654,0.997907053518423,"Non-Sig","NO"
"28565","evm.TU.utg5290.10","evm.TU.utg5290.10",244.978654857038,-0.402556428728573,0.1939810640483,-2.07523569737889,0.0379646957072904,0.593426419227857,-0.0231292793223046,0.593426419227857,"Non-Sig","NO"
"28566","evm.TU.utg5290.11","evm.TU.utg5290.11",42.1178684989672,-0.130708437803212,0.312832806307342,-0.417822028789389,0.676077243541112,0.997907053518423,-0.00168003163785074,0.997907053518423,"Non-Sig","NO"
"28567","evm.TU.utg5290.12","evm.TU.utg5290.12",377.251901393253,0.205609314930217,0.243659316391344,0.843839332619591,0.398759193009532,0.977478509097631,0.00312065305869398,0.977478509097631,"Non-Sig","NO"
"28568","evm.TU.utg5290.13","evm.TU.utg5290.13",14.4366243886291,-1.03362337231027,0.564669292084382,-1.83049332910388,0.0671762033846962,NA,-0.0299411809636675,NA,"Non-Sig","NO"
"28569","evm.TU.utg5290.14","evm.TU.utg5290.14",277.843853486397,0.408181361669274,0.231505200395356,1.76316281868484,0.0778730327550597,0.749596292635188,0.0151010608487252,0.749596292635188,"Non-Sig","NO"
"28570","evm.TU.utg5290.15","evm.TU.utg5290.15",53.4921458475211,1.59218178380096,0.483287184429383,3.29448376679149,0.000986026397390333,0.113620361046492,0.413459473991236,0.113620361046492,"Non-Sig","NO"
"28571","evm.TU.utg5290.16","evm.TU.utg5290.16",55.2226909311741,-0.01830905347527,0.292585856729603,-0.0625766866516401,0.950103594381964,0.998683342004946,-0.000220515450157866,0.998683342004946,"Non-Sig","NO"
"28572","evm.TU.utg5290.17","evm.TU.utg5290.17",13.1757399133951,1.42175224656754,0.811878274228256,1.75118893028516,0.0799133716194697,NA,0.0245460088082755,NA,"Non-Sig","NO"
"28573","evm.TU.utg5290.18","evm.TU.utg5290.18",58.858171253856,0.207965253392864,0.317614864197438,0.654771790729502,0.512614695469708,0.989162055794293,0.00292416405864647,0.989162055794293,"Non-Sig","NO"
"28574","evm.TU.utg5290.19","evm.TU.utg5290.19",22.5086683687574,-0.365335607308569,0.502582508237172,-0.726916677999793,0.467276999697049,0.987370793991949,-0.00509245933778917,0.987370793991949,"Non-Sig","NO"
"28575","evm.TU.utg5290.2","evm.TU.utg5290.2",3771.02362943685,0.304740886111651,0.206578481902413,1.47518213564765,0.140163582937357,0.866087195342331,0.0077377564744261,0.866087195342331,"Non-Sig","NO"
"28576","evm.TU.utg5290.20","evm.TU.utg5290.20",291.667566788263,-0.122172608762171,0.188616168943611,-0.647731366013995,0.517158713485213,0.989162055794293,-0.00168546602921178,0.989162055794293,"Non-Sig","NO"
"28577","evm.TU.utg5290.21","evm.TU.utg5290.21",125.527316909136,0.160004709895437,0.236893899176498,0.675427735588183,0.499404049058639,0.987830285821144,0.00221675189637269,0.987830285821144,"Non-Sig","NO"
"28578","evm.TU.utg5290.22","evm.TU.utg5290.22",169.240839649941,-0.351700720338088,0.228345305379432,-1.54021436855766,0.123508108624572,0.84251999573393,-0.00977009166020969,0.84251999573393,"Non-Sig","NO"
"28579","evm.TU.utg5290.23","evm.TU.utg5290.23",99.4766528396766,-0.291742177505404,0.24709214184661,-1.1807019653685,0.237721140484863,0.933306174124436,-0.00567240101591895,0.933306174124436,"Non-Sig","NO"
"28580","evm.TU.utg5290.24","evm.TU.utg5290.24",76.3182729102236,-0.126399807939282,0.26831885586572,-0.47108060121775,0.637583177491095,0.997907053518423,-0.00162919271800815,0.997907053518423,"Non-Sig","NO"
"28581","evm.TU.utg5290.25","evm.TU.utg5290.25",11.7822394937404,-1.27255180255624,0.724434010759393,-1.75661521084892,0.0789834185172859,NA,-0.0257896881122689,NA,"Non-Sig","NO"
"28582","evm.TU.utg5290.26","evm.TU.utg5290.26",58.0397701539615,0.321320864341092,0.307409681722076,1.04525290986636,0.295906095437579,0.954162155621318,0.00570803786206028,0.954162155621318,"Non-Sig","NO"
"28583","evm.TU.utg5290.27","evm.TU.utg5290.27",1003.99394891462,0.250583844057215,0.191534842902379,1.30829378226985,0.190773683261323,0.903694408416978,0.00531577936761321,0.903694408416978,"Non-Sig","NO"
"28584","evm.TU.utg5290.28","evm.TU.utg5290.28",214.784232767224,-0.157661942755572,0.213104584243969,-0.739833651701627,0.459400937124098,0.985930459836445,-0.00224629837013654,0.985930459836445,"Non-Sig","NO"
"28585","evm.TU.utg5290.29","evm.TU.utg5290.29",69.0936398022523,-0.155799039576741,0.272643527080567,-0.571438615268141,0.567702359548275,0.993778726061932,-0.0020855247571631,0.993778726061932,"Non-Sig","NO"
"28586","evm.TU.utg5290.3","evm.TU.utg5290.3",159.635544387315,0.0600420156398794,0.29520338475,0.203392029839792,0.838828628886786,0.997907053518423,0.000733141492226197,0.997907053518423,"Non-Sig","NO"
"28587","evm.TU.utg5290.30","evm.TU.utg5290.30",36.2304934250865,0.0778024912650811,0.35981703651089,0.216227925224231,0.828810087205518,0.997907053518423,0.000966094154537081,0.997907053518423,"Non-Sig","NO"
"28588","evm.TU.utg5290.31","evm.TU.utg5290.31",567.864345787823,-0.239123143539792,0.189734616440444,-1.26030319625333,0.207560007412072,0.916625518428969,-0.00485254975901659,0.916625518428969,"Non-Sig","NO"
"28589","evm.TU.utg5290.32","evm.TU.utg5290.32",160.17410983073,-0.471861292880722,0.205960217077684,-2.29103124659626,0.0219616065263145,0.474728619555769,-0.0398273085680391,0.474728619555769,"Non-Sig","NO"
"28590","evm.TU.utg5290.33","evm.TU.utg5290.33",143.364843033824,0.230324487276199,0.289131913270902,0.796606935120291,0.425679348419435,0.983591425134655,0.00345623302112249,0.983591425134655,"Non-Sig","NO"
"28591","evm.TU.utg5290.34","evm.TU.utg5290.34",149.348751798329,-0.0316805360132169,0.200960856909759,-0.15764530715274,0.874736299987387,0.998102311351632,-0.000383694642227986,0.998102311351632,"Non-Sig","NO"
"28592","evm.TU.utg5290.35","evm.TU.utg5290.35",9696.09368551831,0.075314064717676,0.197799366193065,0.380759889008767,0.703381425131167,0.997907053518423,0.000948426956216902,0.997907053518423,"Non-Sig","NO"
"28593","evm.TU.utg5290.36","evm.TU.utg5290.36",5833.79862393331,-0.0390454875238091,0.146447312048092,-0.26661798689065,0.789763305268173,0.997907053518423,-0.000541564433072627,0.997907053518423,"Non-Sig","NO"
"28594","evm.TU.utg5290.37","evm.TU.utg5290.37",1897.21165135894,0.407770455033259,0.371525301705152,1.09755769839028,0.272397672956981,0.945318326627079,0.00751283025276279,0.945318326627079,"Non-Sig","NO"
"28595","evm.TU.utg5290.38","evm.TU.utg5290.38",243.564851357811,-0.115403387547886,0.213010453605083,-0.541773352409462,0.587974650780922,0.993778726061932,-0.00151230439341307,0.993778726061932,"Non-Sig","NO"
"28596","evm.TU.utg5290.39","evm.TU.utg5290.39",285.526963994654,0.0294785158944891,0.215018104453988,0.137097831688853,0.89095346634822,0.998212313473018,0.000353533002012614,0.998212313473018,"Non-Sig","NO"
"28597","evm.TU.utg5290.4","evm.TU.utg5290.4",6594.68055120896,0.555902355780439,0.224403631262359,2.47724313841656,0.0132401672248508,0.390670722553561,0.0665185766190468,0.390670722553561,"Non-Sig","NO"
"28598","evm.TU.utg5290.40","evm.TU.utg5290.40",5.05296001208333,0.0938678583829327,0.933936608037748,0.100507740648644,0.919941237808673,NA,0.000777838446917313,NA,"Non-Sig","NO"
"28599","evm.TU.utg5290.41","evm.TU.utg5290.41",24.7673590533175,0.0874880731013161,0.379568191997405,0.230493689792411,0.817708166317548,0.997907053518423,0.00109032248980912,0.997907053518423,"Non-Sig","NO"
"28600","evm.TU.utg5290.42","evm.TU.utg5290.42",217.065057622986,-0.135802037738842,0.211461944830726,-0.642205564918788,0.520739720232149,0.989162055794293,-0.00185056197095468,0.989162055794293,"Non-Sig","NO"
"28601","evm.TU.utg5290.43","evm.TU.utg5290.43",194.941634527374,0.174129855642202,0.209085543023253,0.832816335000439,0.404948320655417,0.979485835814789,0.00260552772294153,0.979485835814789,"Non-Sig","NO"
"28602","evm.TU.utg5290.44","evm.TU.utg5290.44",55.4522152703808,0.212750506150505,0.357064866216218,0.595831531690591,0.551287776824005,0.993460903104701,0.00293255945884871,0.993460903104701,"Non-Sig","NO"
"28603","evm.TU.utg5290.45","evm.TU.utg5290.45",90.9037267389195,-0.117949170052023,0.260366390290153,-0.453012272131515,0.650539904653531,0.997907053518423,-0.00150793572016254,0.997907053518423,"Non-Sig","NO"
"28604","evm.TU.utg5290.46","evm.TU.utg5290.46",355.643364936507,-0.00489273691967651,0.172390827163739,-0.0283816546400658,0.977357755783875,0.998683342004946,-6.1313671040319e-05,0.998683342004946,"Non-Sig","NO"
"28605","evm.TU.utg5290.47","evm.TU.utg5290.47",2026.90237217578,0.069081043136186,0.158403550905682,0.436107920189989,0.662758431020112,0.997907053518423,0.000942757922975311,0.997907053518423,"Non-Sig","NO"
"28606","evm.TU.utg5290.48","evm.TU.utg5290.48",1123.03604466324,-0.155961216316087,0.161806434557244,-0.963875242309418,0.335108477618716,0.96508363776187,-0.00258300295528383,0.96508363776187,"Non-Sig","NO"
"28607","evm.TU.utg5290.5","evm.TU.utg5290.5",98.3714043765984,-0.271114918765907,0.290969293135286,-0.931764709067949,0.35145813662844,0.969653903970093,-0.00442538803904556,0.969653903970093,"Non-Sig","NO"
"28608","evm.TU.utg5290.6","evm.TU.utg5290.6",1284.68985431589,-0.082926626272899,0.139091108108357,-0.596203649540964,0.551039187864937,0.993460903104701,-0.00126648104606518,0.993460903104701,"Non-Sig","NO"
"28609","evm.TU.utg5290.7","evm.TU.utg5290.7",113.985159679512,-0.0750062424253496,0.234660753517428,-0.319636928208274,0.749243577120984,0.997907053518423,-0.000921597446882069,0.997907053518423,"Non-Sig","NO"
"28610","evm.TU.utg5290.8","evm.TU.utg5290.8",389.554104427886,0.416642363336675,0.214610165688454,1.94139155524211,0.0522108018257729,0.662066585716424,0.0197371552804652,0.662066585716424,"Non-Sig","NO"
"28611","evm.TU.utg5290.9","evm.TU.utg5290.9",342.531203943712,-0.0484234515151963,0.20833948513676,-0.232425704054178,0.816207386543888,0.997907053518423,-0.0005889435246966,0.997907053518423,"Non-Sig","NO"
"28612","evm.TU.utg5294.1","evm.TU.utg5294.1",19.815601128791,-0.20511124770475,0.587067031101923,-0.349383012225635,0.726801785031445,0.997907053518423,-0.00241015001566586,0.997907053518423,"Non-Sig","NO"
"28613","evm.TU.utg5294.11","evm.TU.utg5294.11",0.253796064255083,-0.36921529257045,3.0869249885411,-0.119606175705923,0.904795127342229,NA,-0.000523912923999973,NA,"Non-Sig","NO"
"28614","evm.TU.utg5294.12","evm.TU.utg5294.12",1026.75645041035,-0.0956455163198511,0.185585708267068,-0.515371130745757,0.606293702038789,0.993778726061932,-0.00126332296951078,0.993778726061932,"Non-Sig","NO"
"28615","evm.TU.utg5294.13","evm.TU.utg5294.13",424.313846721407,0.279786768337772,0.203727520109443,1.37333811449464,0.169647258856703,0.889196056369528,0.00636545483033267,0.889196056369528,"Non-Sig","NO"
"28616","evm.TU.utg5294.14","evm.TU.utg5294.14",341.418834212299,-0.126541024401993,0.19737641655225,-0.641115218385245,0.521447827389538,0.989162055794293,-0.00173120822627405,0.989162055794293,"Non-Sig","NO"
"28617","evm.TU.utg5294.15","evm.TU.utg5294.15",3.04293046984301,0.497979304548558,1.10998890007553,0.448634490412176,0.653695348889531,NA,0.00351798257709463,NA,"Non-Sig","NO"
"28618","evm.TU.utg5294.16","evm.TU.utg5294.16",1.16376138963988,-0.499260969221769,1.71003033224586,-0.291960300239859,0.770316977948602,NA,-0.00191316491552417,NA,"Non-Sig","NO"
"28619","evm.TU.utg5294.17","evm.TU.utg5294.17",2.28386765876763,-1.49109822261703,1.39827055252275,-1.06638748840617,0.286248515151264,NA,-0.00855695113977376,NA,"Non-Sig","NO"
"28620","evm.TU.utg5294.18","evm.TU.utg5294.18",0.470676526193084,1.0332799285686,3.08088845392726,0.335383751804277,0.737335623112385,NA,0.00147680553208272,NA,"Non-Sig","NO"
"28621","evm.TU.utg5294.19","evm.TU.utg5294.19",2.39296605241075,-2.2866874786945,1.4141091582172,-1.61705160129036,0.105867142838026,NA,-0.0150348848984256,NA,"Non-Sig","NO"
"28622","evm.TU.utg5294.20","evm.TU.utg5294.20",2.66219303387345,-0.625774859818414,1.18592243428985,-0.527669299209384,0.597728885273896,NA,-0.00411312543452677,NA,"Non-Sig","NO"
"28623","evm.TU.utg5294.21","evm.TU.utg5294.21",0.118109631284308,0.854262532553066,3.10543411103534,0.275086349286045,0.783249898852789,NA,0.00120218993752669,NA,"Non-Sig","NO"
"28624","evm.TU.utg5294.23","evm.TU.utg5294.23",0.678475486947923,-1.04691216982465,3.0525567331507,-0.34296239557326,0.731626750268038,NA,-0.00152131052509174,NA,"Non-Sig","NO"
"28625","evm.TU.utg5294.25","evm.TU.utg5294.25",1669.79671215597,-0.0436415242136798,0.209508373448429,-0.208304439079721,0.834991265785485,0.997907053518423,-0.000528711855110599,0.997907053518423,"Non-Sig","NO"
"28626","evm.TU.utg5294.26","evm.TU.utg5294.26",92.2400584998691,0.66273474494079,0.349825457405428,1.89447260315511,0.0581623075070447,0.691081864366376,0.0286028538720316,0.691081864366376,"Non-Sig","NO"
"28627","evm.TU.utg5294.28","evm.TU.utg5294.28",4.56210352744644,1.18552100601492,0.872023338395651,1.35950605197797,0.17398628604606,NA,0.0146808533915108,NA,"Non-Sig","NO"
"28628","evm.TU.utg5294.3","evm.TU.utg5294.3",0.455607954149209,-0.135944389071918,3.06361521748757,-0.0443738457414386,0.964606409182418,NA,-0.00019541812456163,NA,"Non-Sig","NO"
"28629","evm.TU.utg5294.32","evm.TU.utg5294.32",4.12737515503898,2.01379653960757,1.34687721590558,1.49515970411125,0.134872767219955,NA,0.0138055040294569,NA,"Non-Sig","NO"
"28630","evm.TU.utg5294.33","evm.TU.utg5294.33",2.66095258346084,0.185783089916021,1.02973008513568,0.180419211400959,0.856823473278506,NA,0.00139649542347604,NA,"Non-Sig","NO"
"28631","evm.TU.utg5294.34","evm.TU.utg5294.34",7.95681842334638,0.597344832393333,0.908038648904958,0.657840757233953,0.510640461770341,NA,0.00547379411199334,NA,"Non-Sig","NO"
"28632","evm.TU.utg5294.35","evm.TU.utg5294.35",49.1884631822289,0.0445264704645932,0.359913095483677,0.123714505038377,0.901541326533295,0.998212313473018,0.000547068572202781,0.998212313473018,"Non-Sig","NO"
"28633","evm.TU.utg5294.36","evm.TU.utg5294.36",68.6205862523123,-0.231834031295796,0.263622736390324,-0.879415920152423,0.379175803240525,0.97355809827139,-0.00362328164752604,0.97355809827139,"Non-Sig","NO"
"28634","evm.TU.utg5294.37","evm.TU.utg5294.37",0.213093328231833,-0.179472655431973,3.092152330007,-0.0580413369969928,0.953715701845464,NA,-0.000253803120005331,NA,"Non-Sig","NO"
"28635","evm.TU.utg5294.38","evm.TU.utg5294.38",1.3164637660174,-0.161773453362394,2.07273724683324,-0.0780482203470576,0.937789695656562,NA,-0.000453847992484603,NA,"Non-Sig","NO"
"28636","evm.TU.utg5294.39","evm.TU.utg5294.39",242.414036828889,-0.0600366464672493,0.244013238788203,-0.246038480393105,0.805652444825501,0.997907053518423,-0.000728078236046311,0.997907053518423,"Non-Sig","NO"
"28637","evm.TU.utg5294.4","evm.TU.utg5294.4",101.146552833495,0.129608163709678,0.265124717957371,0.488857337438141,0.624942701363201,0.996861922495226,0.00167880187546782,0.996861922495226,"Non-Sig","NO"
"28638","evm.TU.utg5294.41","evm.TU.utg5294.41",0.329292489454275,0.873527823980434,3.09819003976439,0.281947786536317,0.777983546915578,NA,0.00123458632276497,NA,"Non-Sig","NO"
"28639","evm.TU.utg5294.42","evm.TU.utg5294.42",3.28254651223871,2.22874120832718,1.3205699818786,1.68771154797616,0.0914666139452725,NA,0.0169434792272941,NA,"Non-Sig","NO"
"28640","evm.TU.utg5294.43","evm.TU.utg5294.43",198.293326104949,0.244988921386299,0.193839332200438,1.2638762144154,0.20627446027833,0.916625518428969,0.00499498259455783,0.916625518428969,"Non-Sig","NO"
"28641","evm.TU.utg5294.44","evm.TU.utg5294.44",27.6906675791359,0.102852045836492,0.408062000082068,0.252050045865106,0.80100238118813,0.997907053518423,0.00128505056614949,0.997907053518423,"Non-Sig","NO"
"28642","evm.TU.utg5294.45","evm.TU.utg5294.45",0.652580098887927,-0.285938944131017,3.0584112199567,-0.0934926416255647,0.925512195223821,NA,-0.000412377482604526,NA,"Non-Sig","NO"
"28643","evm.TU.utg5294.46","evm.TU.utg5294.46",0.186631738985384,0.0373721566723737,3.10494089660564,0.0120363504223959,0.990396613709852,NA,5.24588078316423e-05,NA,"Non-Sig","NO"
"28644","evm.TU.utg5294.47","evm.TU.utg5294.47",7.47858938910345,1.41029146858456,0.772905950776314,1.82466115983199,0.0680521778746687,NA,0.0275865349752024,NA,"Non-Sig","NO"
"28645","evm.TU.utg5294.5","evm.TU.utg5294.5",222.622909729505,-0.118435941615713,0.283389761547177,-0.417925972233814,0.676001242559629,0.997907053518423,-0.00150889092044705,0.997907053518423,"Non-Sig","NO"
"28646","evm.TU.utg5294.58","evm.TU.utg5294.58",6.45737549562532,-0.367920336283356,0.829270364335889,-0.443667532455474,0.657282972488211,NA,-0.00351884707400609,NA,"Non-Sig","NO"
"28647","evm.TU.utg5294.59","evm.TU.utg5294.59",2.60595323526076,0.288936443550104,1.26759223505731,0.227941159277486,0.819691984379852,NA,0.00169541795138969,NA,"Non-Sig","NO"
"28648","evm.TU.utg5294.60","evm.TU.utg5294.60",223.734985909718,0.360705572158659,0.267256501297608,1.34966060846913,0.177124873302425,0.893554636965016,0.00829210224982082,0.893554636965016,"Non-Sig","NO"
"28649","evm.TU.utg530.1","evm.TU.utg530.1",1.98467939189073,-1.4665371256236,1.51948808700021,-0.965152104955858,0.334468632196116,NA,-0.00724939920932613,NA,"Non-Sig","NO"
"28650","evm.TU.utg530.11","evm.TU.utg530.11",4.90086946655436,0.28326327538889,0.826992892951532,0.342522018995744,0.731958076256049,NA,0.00267430662188682,NA,"Non-Sig","NO"
"28651","evm.TU.utg530.17","evm.TU.utg530.17",0.12757692334323,-0.427085534498908,3.1057789889755,-0.137513176570169,0.890625178288442,NA,-0.000599629762953476,NA,"Non-Sig","NO"
"28652","evm.TU.utg530.18","evm.TU.utg530.18",2972.32534288974,0.291988811728963,0.173330250238958,1.68458080067628,0.0920694781358673,0.786341403248423,0.00923369325111624,0.786341403248423,"Non-Sig","NO"
