"gene_id","paired_baseMean","paired_log2FoldChange","paired_lfcSE","paired_pvalue","paired_padj","paired_significant","unpaired_baseMean","unpaired_log2FoldChange","unpaired_lfcSE","unpaired_pvalue","unpaired_padj","unpaired_significant","DEG_category","same_LFC_direction"
"evm.TU.utg379.20",451.038846923989,0.411969648234784,0.373778531501811,0.00076618838882864,0.0995293048307874,TRUE,451.038846923989,0.0796931933420409,0.226281586331187,0.00318320912083577,0.318542438322238,FALSE,"Paired design only",NA
"evm.TU.utg379.32",1659.49705957725,-0.376155880062369,0.31575683615392,0.000638582879707349,0.0890204082767545,TRUE,1659.49705957725,-0.123948084793083,0.269083571625494,0.00165046166181379,0.250760212074473,FALSE,"Paired design only",NA
"evm.TU.utg411.84",702.752252808146,-0.735320367952738,0.404928437715013,0.000158797009798122,0.0429585217694464,TRUE,702.752252808146,-0.0867529237937953,0.288732331285646,0.0041459407951675,0.357644343319395,FALSE,"Paired design only",NA
"evm.TU.utg415.3",145.625832675594,0.730721120250094,0.644345547531076,0.000257962185322557,0.0538038228211315,TRUE,145.625832675594,0.379046809354402,0.648584287808262,0.000405053231482774,0.15454885233572,FALSE,"Paired design only",NA
"evm.TU.utg417.48",11885.7709273135,0.723218614404074,0.481878338854525,0.000235336939213627,0.0510326284931265,TRUE,11885.7709273135,0.107168929026415,0.303749222857028,0.002992095601876,0.318412721642344,FALSE,"Paired design only",NA
"evm.TU.utg418.5",208.852282431268,-0.739692496427072,0.211579376531936,1.50198351280176e-05,0.012070204564789,TRUE,208.852282431268,-0.263519261205535,0.381440959369475,0.000627099936282835,0.170393226019107,FALSE,"Paired design only",NA
"evm.TU.utg418.25",26.3414202511863,0.480730077943394,0.649652135685559,0.000581112035925694,0.0844559795616901,TRUE,26.3414202511863,0.036233218934535,0.209704520881368,0.0122995980047419,0.460098584634035,FALSE,"Paired design only",NA
"utg418.evm.utg6875.9.path3",40.2485815138913,0.61612754046499,0.662081982228545,0.000380164107373008,0.0638787779473993,TRUE,40.2485815138913,0.571531038027056,0.724519125726269,0.00019949060889246,0.130500106650484,FALSE,"Paired design only",NA
"evm.TU.utg420.20",2869.59186231609,0.852634950917346,0.415360341278274,9.24343503888641e-05,0.0318411047890185,TRUE,2869.59186231609,0.245147045997008,0.520226736904518,0.000891203809597376,0.19674222461704,FALSE,"Paired design only",NA
"evm.TU.utg441.10",136.163877367749,0.715841484124176,0.718770052646463,0.000219248663497862,0.0499210936062673,TRUE,136.163877367749,0.124213303400632,0.564644484590819,NA,NA,FALSE,"Paired design only",NA
