"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","model","significant","direction"
"evm.TU.utg5.48",762.607721953699,-0.000749688950898721,0.0261057248305586,0.789902299492209,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.50",0.357073852098006,0.000280054392832046,0.1162470593546,0.949094577065282,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.52",27.3932235628358,-0.0823148594154786,0.292158062334519,0.0127868348866003,0.38432777886939,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.53",344.68733173311,-0.00202970721636347,0.0232895256938304,0.411154014955666,0.980319373713414,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.54",1697.7770510929,0.000803573169838653,0.0246905159635561,0.762397505922799,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"utg5.evm.utg2716.12.path6",217.8510410105,0.00154417105937554,0.0247404920645332,0.552834953521555,0.993623602323309,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.55",634.325795958175,0.00123918632628465,0.0201922072191145,0.577724890892014,0.993778726061932,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg5.Pseudo(AGA).1",0.38439453084385,0.00098602262161499,0.116590683577119,0.82208376569087,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.56",87.1210613325764,-0.00166213085273068,0.0327452254916048,0.630578798283476,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"utg5.equina_smart_1391812.path1",373.619777023142,-0.000670258640057498,0.0199646112485665,0.761626949334341,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.57",88830.1930848033,-0.00024823740776636,0.0185180254958584,0.905733190352936,0.998212313473018,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.59",0.311482127331413,0.00197179923086642,0.117586915574881,0.65484878328083,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.60",1.04494955405095,0.0020651997628591,0.117625823802541,0.641493259990521,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.61",1.46693485343907,0.00103831718872021,0.116579144412603,0.813354417032395,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.62",1.16592024088364,0.00212939093992831,0.117723568973131,0.631237760507879,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.65",5209.76560668964,-0.000159979619752007,0.016667683110913,0.935523082563562,0.998244541611383,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.66",191.492340003774,0.00677216093953192,0.0546804488064733,0.206603207660844,0.916625518428969,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.70",0.126898032127541,-0.000481085168829473,0.116380809102085,0.91228643325697,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.71",154.330286471716,0.00370032064687035,0.0493727129216742,0.469270181665455,0.987392977182077,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.72",24.1330835614247,0.0316561672742021,0.160273953479946,0.0610887076038871,0.702790213836214,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg5.73",0.276542344295604,-0.00100764923782218,0.116622222201719,0.818093833484577,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.3",91.5207131043825,-0.00311152555354338,0.0420289258235492,0.471451888020903,0.987392977182077,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.4",205.105279892389,0.00304100515615261,0.0323187157199495,0.346364277089794,0.967857551945637,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.5",20.0399386290202,0.000837467254308907,0.0564477809212754,0.891415966986,0.998212313473018,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.6",319.915323306243,0.000269668310057911,0.0302156997127093,0.934898348583548,0.998244541611383,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.7",1734.22131113253,-0.000684293422774335,0.0217778806130301,0.77298986868883,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.8",844.435294055428,0.00216796602621273,0.0241785547391235,0.393167105869088,0.976803385924106,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.9",0.48261410179417,0.000537876349668079,0.116279426501018,0.902670450789561,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.10",37.3364176187399,0.000743516026450301,0.0351828042484705,0.846726511774153,0.997907053518423,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.11",15.0818918128218,0.0148778405691705,0.10620212519092,0.159600003474187,NA,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
"evm.TU.utg7.12",176.321426354509,-0.00274581194315932,0.0351906279809256,0.441745978713609,0.984127557973931,"Paired clone design: ~ Clone + Group",FALSE,"Not significant"
