"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","model","significant","direction"
"evm.TU.utg479.135",1.78426353509835,0.000321146312980308,0.0577194813977115,0.908440479910495,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.136",115.591327768194,-0.00161708580713448,0.0277322972174273,0.259807568868598,0.921896400166409,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.137",8.39649161789855,-0.00578175968429687,0.0712925617569701,0.138973872778092,0.843458825755739,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.138",2.29610036275766,-0.00100229505786779,0.0591496658173729,0.724578606530824,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.139",0.586246000316142,-0.00116148464959419,0.073868139904537,0.643479170147896,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.140",23.3849713898248,-0.00900653986465806,0.0845681310674208,0.0693562864539668,0.732052837549254,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.141",54.3462115356237,-0.00520084694271841,0.0601103001005497,0.117472968803576,0.822634802481154,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.142",24.678216341996,0.0359267615663882,0.209213200962032,0.0123895738270085,0.460098584634035,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.143",59.788072645754,-0.000370939179792634,0.0209882593289444,0.759709181920985,0.991384819462746,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.144",2238.94689108002,0.000493667735510238,0.0118501171521026,0.45806905115949,0.972826574650966,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.145",239.664842785002,-0.00135891116327059,0.0202721247476555,0.191943581697185,0.882819908863524,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.146",37.8813406610108,-0.00110280162120373,0.022948309499795,0.35961267726956,0.958944170142192,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.147",237.289743737347,-0.0016135647983407,0.0211934263462058,0.142486290856424,0.847873185248643,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.148",255.628608636962,0.000456602274286537,0.0123463115856041,0.504827136770587,0.976179764584874,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.149",316.809354415732,-2.9995744168789e-05,0.00941943311813742,0.957892619966968,0.997406070483897,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.150",20.0446803072322,-0.0112670488366334,0.0984954084850208,0.0565921600852022,0.696860324186412,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.151",32.5090758705154,0.00447563059767167,0.0501236824110912,0.101583225983476,0.798069261361761,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.152",20.5874703725909,0.075349140950277,0.288165277780024,0.0049522425517061,0.368415651050561,"No-clone design: ~ Group",FALSE,"Not significant"
"utg479.equina_smart_1127904.path1",36.6644054026673,0.00209883329966848,0.0410200012723581,0.352866746845733,0.956776475558878,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.153",644.501654551652,7.73017281793132e-05,0.0209447660327376,0.950046865788885,0.9966475139549,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.154",102.307830594278,-0.00123997811973557,0.0242970690192824,0.328117147077513,0.949443783216438,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.155",50.1420651287855,0.00186218718040342,0.0314740219149601,0.258265507248361,0.921734341834852,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.156",507.063215902242,0.00385250986736657,0.0454021749982232,0.113900826594384,0.818571761453104,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.157",2450.07329733619,0.0004871633235508,0.0127450458162884,0.487334662436836,0.97573201707703,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.158",2228.87994515142,0.00134625539059443,0.0270926696960436,0.348380710814386,0.956562275628282,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.159",239.400808503093,-0.000599479582876616,0.0127548669938215,0.393649047325333,0.964289314777373,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.160",256.572661700685,0.000100436978307249,0.00895857255058302,0.856736412204463,0.995003633905458,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.161",33.3122805728259,0.026688850329202,0.164475315533169,0.0198658451942027,0.529980916820699,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.162",7.26649529712384,0.00164195036321064,0.0459309629331357,0.523960142934265,0.978332948005367,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.163",6.9095289233765,0.00279894122543835,0.0626910903911059,0.378781442214161,0.961420845972409,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.164",313.495159475872,-0.000832017521476363,0.013119868945546,0.258925221779678,0.921734341834852,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg479.Pseudo(ACT).6",8.56737401082087,0.00206745518581158,0.0480615669097759,0.437960068640798,0.970769401843143,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.165",562.465316107329,-1.04368718259263e-05,0.00832660065258365,0.984766797442735,0.998658637770577,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.166",349.112343818232,-0.000244564329169609,0.0117484317283513,0.713291213669154,0.989828726300393,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.167",1532.33892587437,0.00030883334223719,0.0138154898311321,0.688592384717271,0.989265191346956,"No-clone design: ~ Group",FALSE,"Not significant"
"utg479.equina_smart_1205587.path4",21.3730477621655,-0.00156167954823902,0.0312657707988041,0.353628895207468,0.956776475558878,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.168",766.882341947653,0.000948796185385586,0.0244823929589478,0.478648667304194,0.97548226451002,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.169",1240.2380887875,0.0193379900032328,0.127021017025776,NA,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.170",2021.7814173838,0.0143743594097044,0.112452788115034,NA,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.171",1298.78767641959,0.0258153996651216,0.18098662581348,NA,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.172",571.473401123338,0.00279488765655099,0.0350901564855663,0.126236118313006,0.83076042062936,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.173",104.052879126122,-0.00141171237094353,0.0247549072239249,0.267631286553197,0.926892798934623,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.174",1017.40955865581,-0.000483576421244617,0.0124123815090214,0.481602749975307,0.975571017948818,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.175",1423.88725816051,0.000938283804318137,0.0171829340632798,0.293846240403647,0.937121376692604,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.176",919.478345357081,-0.000485458148925146,0.0138820501839182,0.520765658571317,0.978332948005367,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.177",384.089838492641,-7.62696341933203e-05,0.0121183501290873,0.912330679294419,0.996322228657529,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.178",952.731705281222,0.0011433937249979,0.0166733064695706,0.196389638748662,0.8852475820712,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.179",0.733080983039918,-0.00527772240255328,0.103180263478011,0.121931892326471,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.180",6801.97959550878,0.0679215844518888,0.22748408992523,0.0047986082794073,0.368415651050561,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.181",13743.9558604052,0.000693744544664683,0.0127361135536465,0.327748540545257,0.949443783216438,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.182",214.52577081444,-0.000469277511238926,0.0176305771433363,0.631643356350743,0.984891443603358,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.183",10.4558317492621,0.000125262770915357,0.0289238215929824,0.942464262322769,0.996322228657529,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.185",592.749993348695,-0.00021987706931854,0.0134290986765616,0.771562273216301,0.991406848213352,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.186",525.349517617376,-0.000581523066014824,0.0142583353024231,0.448807907099209,0.97202736785037,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg479.Ala(GGC).3",4.27229312613644,0.000875538664130407,0.044130603829285,0.727376951382458,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.187",22.1135980020267,-9.82722341625061e-05,0.0272888457058727,0.952093959050869,0.997072431331165,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.188",53.5614987104788,0.000273211317161908,0.0134680946807117,0.71731856253604,0.989828726300393,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.189",91.1840380098891,-0.00128295913625964,0.0247990348955984,0.321293298328476,0.948993892297677,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.190",9.3676958782311,-0.00114797571344062,0.0342394229100497,0.558789282758455,0.982281821014717,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg479.191",179.202753633979,-0.0278579045621117,0.157642599544631,0.0175259511216443,0.510065443364719,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.2",569.655717002111,0.00070541712773941,0.0211800323629832,0.545265682137275,0.980414790580934,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.3",454.56504630028,0.00117792239234897,0.0254821178725781,0.386001317924318,0.964235591314527,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg483.Pseudo(GTT).1",17.1242418631661,0.00258757302156518,0.0442901503007844,0.283162125519914,0.931669053912689,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.4",0.638651786645527,0.00261079774681085,0.0905173655792483,0.285919960988679,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.5",41.0314372243303,0.00100936635624109,0.0267669193435498,0.496633332660329,0.975894095787298,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.6",6.35554197371773,0.00749133431524069,0.0893276374152938,0.113217882128394,0.818317441642144,"No-clone design: ~ Group",FALSE,"Not significant"
"utg483.equina_smart_738906.path1",0.186631738985384,-0.000181827401409761,0.0800479710483328,0.929445759064659,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.7",1369.04665352682,0.00185451670581931,0.0339379222076896,0.307244753133467,0.942867612318165,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.8",1059.98984722214,-0.000654769064849032,0.0215106539990682,0.58496952854874,0.984558773047805,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.9",993.209390766394,-0.000416659027930889,0.0189577353568482,0.697852469378021,0.989671098851752,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.10",388.675677176426,-0.00111370479255507,0.0257964680104411,0.424381020366556,0.970769401843143,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.11",127.667888504257,0.000792948555966919,0.0240087130156941,0.554124416392829,0.981613689890193,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.12",685.702042876489,0.00286395067287026,0.0419650378257151,0.199962399338903,0.887727360148465,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg483.Cys(ACA).1",0.787571779977332,0.00257625661476383,0.0807856168918202,0.350124518182378,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.13",2654.13278158758,0.00310133488853224,0.0316867750238347,0.0690295011611847,0.73105554467805,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.14",366.83628240574,-0.00245837160048342,0.0384838535582824,0.228669805121486,0.905338209323346,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.15",786.444773049958,0.000171433028733462,0.0142016265334574,0.831601322617882,0.99259120748997,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.16",75.1801530847956,0.00154728918654389,0.0237051338396642,0.200049643325176,0.887727360148465,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.17",1002.64595644948,0.000954916289503215,0.0197573272903237,0.353314743788394,0.956776475558878,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.18",234.242689290889,0.00015575882244437,0.0152328031717334,0.857798570600473,0.995003633905458,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.19",366.146865971567,0.000590996766538573,0.0197376618690224,0.58879100119237,0.984558773047805,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.20",3351.11054592714,-0.000137131699417433,0.0154091070495435,0.876350528619236,0.995003633905458,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.21",4532.59382944877,0.00159461492700384,0.0288412121365645,0.291130671752313,0.936553556822625,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.22",39.7537840293203,-3.39096306868267e-05,0.017675402518238,0.973647340189921,0.998025146351192,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.23",111.087095269645,0.000779003244731876,0.0188974872832141,0.437475649528351,0.970769401843143,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.24",179.953065403731,-3.52748752304127e-05,0.0141412787833993,0.965222553619483,0.997490914478893,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.25",9.17049554642871,0.000259505516680632,0.0329577370855167,0.895194112754229,0.995285798995474,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.26",194.746418276239,0.00108555143831315,0.0318506175665378,0.55038454462813,0.98134881176931,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.27",749.918619134866,0.000944653300840248,0.022738665725821,0.43900409842492,0.970769401843143,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.28",114.423579425758,0.00108297333656797,0.0241593495011745,0.400471620365897,0.965963043916328,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.29",3.91861590990376,0.00132883065861133,0.0438577395931952,0.593471684419666,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.31",0.669847177203813,0.00245164754028765,0.0845814290763126,0.340135598041151,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.32",14933.5284185218,0.000516415878071238,0.0221300616288391,0.683401750055123,0.989265191346956,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.33",2.62249484126103,-0.00212560671029648,0.0551715129266583,0.469081857847227,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.34",90.4919263384083,-0.00212862111392607,0.0355829097474925,0.25935263961726,0.921734341834852,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.36",2.61797514992403,9.64810607696125e-05,0.0486469592992612,0.971083278980535,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.37",223.768433407209,-0.000644119738477672,0.0169705679492057,0.478268226549697,0.97548226451002,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg483.Pseudo(CTC).3",0.315181270390516,-0.00117131896504146,0.0829900646946121,0.580040673060292,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg483.Pseudo(???).4",0.728087635114445,-0.00396939295965182,0.0877117934295937,0.212624072745655,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.38",49.041405428928,-0.000504302340926636,0.0161385525265828,0.566751822180516,0.982421885276523,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.39",1145.83479915261,0.000558671742183994,0.0154083357931464,0.501008510788044,0.976179764584874,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.40",0.3574120985432,-0.000974167655320739,0.0788356258467006,0.66422825259125,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.41",3.45238163453525,0.00117240365396796,0.0632426456226559,0.67925630491967,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.42",0.656663969910789,-0.00122601518392171,0.0738351811250475,0.627671378874046,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.43",3.62437642505412,0.00225843476205737,0.0632090220441351,0.461138687176394,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.44",2.01483287718171,-0.00725670193748789,0.104552295799236,0.0963591187957596,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.45",0.862943085743339,0.000501389704945445,0.0675840531286561,0.848976641623898,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.47",53.8260082137698,0.000181916351721918,0.0153949378497388,0.83570548770114,0.99259120748997,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.48",2.48590607399699,-0.0258503355311573,0.217110951515164,0.0101474749852152,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.49",1.74034101031909,0.00123643776357728,0.0640608695996329,0.662616115367999,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.50",1.3868336162323,0.00140167474412737,0.0664299382970247,0.619162297090375,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.51",3.08919681587517,-0.00535000193738146,0.082134777940783,0.178124195700114,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg483.Ser(AGA).1",1.18579892486616,0.00102256885585977,0.0622548629658164,0.717390225702634,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.52",57.3632690273249,0.000283092272742811,0.0142474305267893,0.722877645057235,0.989828726300393,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.53",21.7812665536623,-0.000370357500580051,0.0247118009859217,0.799209001555185,0.992251839807026,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.54",0.649867217515929,-0.00225510905829518,0.0838148831437391,0.369015863625626,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.55",29.8369552813402,-0.00166871810377365,0.0352496063151825,0.389979874123683,0.964289314777373,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg483.56",170.345992883846,0.000285371830399312,0.0132618993813163,0.70052474956648,0.989828726300393,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg485.2",82.7477756585687,3.53192258249085e-05,0.0150311353554023,0.967333515397158,0.997490914478893,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg485.4",5.96745777915716,0.000764361933348427,0.0366411531238092,0.722034703888701,0.989828726300393,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg485.5",107.155686125376,-0.000101559316066739,0.0205744723996066,0.933073822254511,0.996322228657529,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg485.6",26.0250458415007,-0.00650934206687653,0.0663666092748398,0.0844536608286209,0.771086826678354,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg485.7",18.4869315262148,-0.00192036970442123,0.0388806555735363,0.37051920591845,0.959395603745829,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg485.8",125.1798749162,0.000156691900047845,0.0128101487073247,0.829382474891333,0.99259120748997,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.4",0.297741047157397,0.000516323552790606,0.0805626382809599,0.802586370738357,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.5",0.359097135830393,-0.000296449084917651,0.0772325083307172,0.892791708693066,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.6",11.125667088108,-0.00603933764796937,0.0704882266112026,0.122249892644397,0.825259272347981,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.7",0.325379979650433,-0.00117990234438796,0.0830315825032732,0.577448730950699,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.8",0.305942847418868,0.000941571452761398,0.0795425440251577,0.669190258924004,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.10",6.00005323581289,0.00415433521435904,0.0664702124065224,0.236109651434299,0.90901142383157,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.11",128.193990051622,9.80033841159976e-05,0.0128923106242503,0.893892091297163,0.995285798995474,"No-clone design: ~ Group",FALSE,"Not significant"
"utg494.evm.utg30559.7.path7",958.53795392291,0.000234403901309903,0.0111411826287529,0.712967578557825,0.989828726300393,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.12",0.294079139043632,-0.000181827401409761,0.0800479710483328,0.929445759064659,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.13",4.46585191423891,0.00202041192306583,0.0699375400535802,0.486207235114574,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.14",3.44748847793547,0.00364104018806767,0.0746114044032325,0.283184544757809,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.15",0.227372484042729,0.000137996943937628,0.0800169200573011,0.946405167106838,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.18",139.77637720871,-0.0487097008986572,0.21973028848394,0.00892149798754033,0.422600874283763,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.19",98.8062107731865,-0.0114471582865451,0.10058984188096,0.0568950408604094,0.697580743075695,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.22",19.3925635259166,0.000555639528672172,0.0326929220726525,0.77429871069722,0.991476205688472,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.26",3.06997031690172,0.00261920583491825,0.0666448544994026,0.404743519717522,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.27",0.19119438304148,0.00084300435068621,0.0816136840009354,0.685732233871719,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.29",0.12757692334323,-0.000500908064475568,0.0805696257162522,0.808109420701452,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.30",0.472507717033249,-0.000607319522975189,0.0801726483592282,0.772408082547537,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.31",0.267078402389101,-0.00085002591606666,0.0815995302375326,0.683606354296848,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.32",0.336129193894779,-0.000894958481442028,0.0788384860047583,0.687399495011278,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.33",4.63347737591592,0.00157902595326258,0.0449845438406994,0.533151281150211,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.34",55.4184013032114,-0.000293431498013014,0.0181873024057461,0.778006541897297,0.991588260464111,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.35",21.3523001110065,-0.00101252761610198,0.0253647304585458,0.465175273832336,0.97365710554381,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.36",21.0492219569112,0.00143177798678812,0.0287989207708514,0.351503840113071,0.956776475558878,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.37",12.3758412090365,-0.000512905319362926,0.0324561014168888,0.790103108711017,0.991588260464111,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg494.38",5.89607518889549,0.00157640227317016,0.0524798234976912,0.57600702019296,0.983345486491426,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.1",0.209890153726081,8.50115546121835e-05,0.0799671669537964,0.966977294566535,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.2",0.924355502651372,0.000565477488249189,0.0609942093930965,0.839270671337222,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.3",0.518246640871353,-0.0003658006904987,0.0726515711875619,0.879833636597171,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.6",314.752978397639,0.00800734311732704,0.0600222717021218,0.0316025696161082,0.603750224785001,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg496.Tyr(GTA).1",0.107970148314535,-0.000492449893560308,0.0805506322892879,0.811252544519367,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg496.Ser(AGA).1",0.980125793047858,0.000550647552677937,0.0619844215406625,0.842651154210377,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg496.Ser(AGA).2",1.57471481738507,0.00078266458038734,0.056393959249451,0.781109779720397,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg496.Ser(GGA).3",1.17050339757653,0.00433004860042843,0.0859215382657555,0.204949044641372,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.7",12.4913401200642,0.00399831584623145,0.0619377420826562,0.230540785649015,0.906071840059865,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.10",18.9081710608039,0.0124995207986804,0.111845228486053,0.0551680924445504,0.696445732724296,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.13",73.3103893738884,-0.000280324197435343,0.0181614909569103,0.787660978010722,0.991588260464111,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.14",10.8006333773013,0.00112409278470139,0.0391286457095663,0.6186452451919,0.984558773047805,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.15",189.350632407853,0.00303346812234031,0.0351761189524645,0.100787939940433,0.79723522275994,"No-clone design: ~ Group",FALSE,"Not significant"
"utg496.equina_smart_1830353.path1",3118.64597737812,0.00046492105999327,0.0122364441343411,0.494108089030433,0.975796075651698,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg496.Ala(GGC).1",1.63476117054921,0.000206746856154202,0.0510594050806116,0.939414867906902,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.16",4623.05157786698,0.00221288999431911,0.0326004936296003,0.189545236230499,0.882070808731235,"No-clone design: ~ Group",FALSE,"Not significant"
"utg496.equina_smart_1626839.path1",417.257818314618,0.00296238850340156,0.0364731071808415,0.120648276867393,0.824946587553256,"No-clone design: ~ Group",FALSE,"Not significant"
"utg496.equina_smart_25736.path1",181.890289338264,0.00560805351756261,0.050709973997835,0.0531401361963378,0.691218010176059,"No-clone design: ~ Group",FALSE,"Not significant"
"tRNAscan-SE.tRNA.utg496.Cys(ACA).1",1.58870622236109,0.00454900027245321,0.0801469924877228,0.214955335823266,NA,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.17",11.5824531849014,0.00159904927588381,0.0376305863590271,0.449074096346372,0.97202736785037,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.18",619.094983296123,-0.000147027372626802,0.0125736754993307,0.836988218294578,0.99259120748997,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.19",13.2217025179098,0.00368530473517778,0.0525503386922167,0.196363269544291,0.8852475820712,"No-clone design: ~ Group",FALSE,"Not significant"
"evm.TU.utg496.20",308.122974290229,-0.000529070094996829,0.0166382208694522,0.559529592067505,0.982281821014717,"No-clone design: ~ Group",FALSE,"Not significant"
