"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","GO","contrast"
"GO:0044877","calmodulin binding ",124,0.390169205651222,1.61728991399266,0.00197822276871667,0.0401296618796811,0.0331191180326501,11056,"tags=48%, list=26%, signal=35%","evm.utg62.147/evm.utg2757.49/evm.utg6551.15/evm.utg4972.20/evm.utg276.29/evm.utg11411.9/evm.utg12476.11/evm.utg1285.31/evm.utg401.27/evm.utg1931.26/evm.utg15552.17/evm.utg101.82/evm.utg11411.11/evm.utg1931.27/evm.utg62.74/evm.utg2483.6/evm.utg762.19/evm.utg1205.10/evm.utg544.1/evm.utg15552.9/evm.utg607.50/evm.utg5367.38/evm.utg378.13/evm.utg1919.50/evm.utg145.68/evm.utg729.62/evm.utg514.4/evm.utg12197.13/evm.utg2994.59/evm.utg12476.10/evm.utg190.45/evm.utg101.208/evm.utg1683.32/evm.utg912.51/evm.utg14320.4/evm.utg1337.8/evm.utg11814.7/evm.utg18294.5/evm.utg514.5/evm.utg4856.8/evm.utg31272.7/evm.utg1205.83/evm.utg8.41/evm.utg1565.103/evm.utg4455.8/evm.utg162.10/evm.utg1056.27/evm.utg536.47/evm.utg2757.43/evm.utg351.18/evm.utg2353.37/evm.utg5073.21/evm.utg15556.4/evm.utg116.54/evm.utg162.47/evm.utg801.42/evm.utg116.354/evm.utg16223.29/evm.utg4567.1","molecular_functions","diesel_added"
"GO:0005200","GTP binding ",70,0.442920448831778,1.6416365014125,0.00239833087003237,0.0464404068469904,0.038327392851235,9805,"tags=44%, list=23%, signal=34%","evm.utg2969.16/evm.utg1623.32/evm.utg699.95/evm.utg3041.49/evm.utg307.16/evm.utg1609.42/evm.utg910.72/evm.utg2426.32/evm.utg1609.43/evm.utg1609.41/evm.utg1009.28/evm.utg1609.44/evm.utg116.62/evm.utg3201.11/evm.utg18.6/utg2969.equina_smart_124203.mrna2/evm.utg262.10.11/evm.utg1404.3/evm.utg3872.1/evm.utg31304.4/evm.utg18.4/evm.utg378.53/evm.utg1786.34/evm.utg5033.26/evm.utg762.12/evm.utg15156.12/evm.utg18.69/evm.utg436.2/evm.utg3553.5/evm.utg29.22/evm.utg4271.91","molecular_functions","diesel_added"
"GO:0042277","G protein-coupled receptor activity ",129,0.398480374815453,1.66486478636101,0.00258975518561831,0.0478822654018557,0.0395173625999995,10831,"tags=42%, list=26%, signal=31%","evm.utg544.26/evm.utg6147.2/evm.utg14923.1/evm.utg3753.52/evm.utg3283.33/evm.utg2637.9/evm.utg1507.5/evm.utg479.111/evm.utg6147.3/evm.utg4576.4/evm.utg10541.21/evm.utg498.122/evm.utg152.60/evm.utg24357.23/evm.utg129.12/evm.utg4607.34/evm.utg479.112/evm.utg2757.35/evm.utg101.54/evm.utg5950.16/evm.utg1542.10/evm.utg2129.195/evm.utg736.16/evm.utg992.37/evm.utg4856.36/evm.utg3403.16/evm.utg1818.17/evm.utg116.98/evm.utg324.183/evm.utg234.132/evm.utg4231.6/evm.utg20197.1/evm.utg27.80/evm.utg324.186/evm.utg2849.13/evm.utg597.49/evm.utg33682.13/evm.utg479.16/evm.utg3474.17/evm.utg6851.18/evm.utg16030.10/evm.utg15197.10/evm.utg1272.173/evm.utg857.10.11/evm.utg2129.96/evm.utg293.17/evm.utg700.17/evm.utg52.8/evm.utg479.18/evm.utg1056.96/evm.utg1272.176/evm.utg567.26/evm.utg1724.4/evm.utg12875.25","molecular_functions","diesel_added"
"GO:0000978","DNA-binding transcription factor activity ",369,0.338000958005193,1.56587452261498,0.00269759241700596,0.0478822654018557,0.0395173625999995,7484,"tags=28%, list=18%, signal=23%","evm.utg34597.7/evm.utg1056.7/evm.utg2716.7/evm.utg1056.8/evm.utg3092.47/evm.utg418.68/evm.utg10077.8/evm.utg1571.10/evm.utg1565.73/evm.utg7217.3/evm.utg86.11/evm.utg15506.1/evm.utg577.53/evm.utg301.105/evm.utg3403.1/evm.utg564.28/evm.utg2483.1/evm.utg5885.86/evm.utg7652.32/evm.utg2129.13/evm.utg1846.63/evm.utg857.22/evm.utg116.190/evm.utg8.57/evm.utg78.71/evm.utg1507.28/evm.utg2099.44/evm.utg27.69/evm.utg2353.29/evm.utg470.10/evm.utg4.8/evm.utg797.39/evm.utg2298.32/evm.utg109.39/evm.utg1005.68/evm.utg2216.24/evm.utg738.20/evm.utg150.84/evm.utg734.9/evm.utg479.157/evm.utg2801.42/evm.utg101.113/evm.utg6959.27/evm.utg11096.5/evm.utg420.41/evm.utg777.45/evm.utg262.33/evm.utg579.32/evm.utg4082.33/evm.utg18294.6/evm.utg5950.50/evm.utg693.35/evm.utg2123.34/evm.utg5513.3/evm.utg116.191/evm.utg14772.14/evm.utg1565.32/evm.utg12986.52/evm.utg104.1/evm.utg798.18/evm.utg3839.101/evm.utg101.75/evm.utg78.53/evm.utg464.224/evm.utg777.1/evm.utg616.23/evm.utg7145.48/evm.utg170.15/evm.utg162.7/evm.utg1565.31/evm.utg2426.20/evm.utg14676.2/evm.utg4082.41/evm.utg579.77/evm.utg145.50/evm.utg1056.46/evm.utg881.8/evm.utg11096.1/evm.utg2111.10/evm.utg172.71/evm.utg18.52/evm.utg378.15/evm.utg597.128/evm.utg1201.23/evm.utg479.94/evm.utg1051.98/evm.utg225.47/evm.utg34383.4/evm.utg17539.3/evm.utg1919.71/evm.utg15156.17/evm.utg4082.56/evm.utg888.23/evm.utg8494.31/evm.utg1272.75/evm.utg2303.13/evm.utg20635.5/evm.utg7652.31/evm.utg27.68/evm.utg420.134/evm.utg1565.46/evm.utg1051.49/evm.utg3365.21/evm.utg172.70","molecular_functions","diesel_added"
"GO:0003779","actin binding ",103,0.457667643213923,1.82553329494529,0.00281222312769921,0.0479202820959946,0.0395487378800647,8768,"tags=45%, list=21%, signal=35%","evm.utg622.89/evm.utg24438.20/evm.utg13994.14/evm.utg1623.32/evm.utg470.9/evm.utg868.14/utg55.equina_smart_484893.mrna1/evm.utg868.11/evm.utg30575.7/evm.utg4273.1/utg439.equina_smart_1359756.mrna1/evm.utg1918.9/evm.utg15585.4/evm.utg1745.8/evm.utg910.72/evm.utg19866.6/evm.utg2428.17/evm.utg1683.64/evm.utg209.1/evm.utg3092.57/evm.utg370.97/utg194.equina_smart_1178281.mrna1/evm.utg10026.1/evm.utg225.10/evm.utg512.18/evm.utg370.61/evm.utg301.86/evm.utg381.74/evm.utg370.63/evm.utg7522.5/evm.utg439.24/evm.utg370.65/evm.utg405.11/evm.utg15585.6/evm.utg12553.2/evm.utg1786.34/evm.utg52.131/evm.utg31272.7/evm.utg5854.2/evm.utg1205.83/evm.utg3199.59/evm.utg7244.4/evm.utg14923.4/evm.utg544.35/evm.utg86.29/evm.utg18.69","molecular_functions","diesel_added"
"GO:0008641","nucleotidyltransferase activity ",20,0.666830531901123,1.97452389856321,0.00297825887770979,0.0487976262270912,0.0402728123544563,5344,"tags=55%, list=13%, signal=48%","evm.utg522.40/evm.utg420.70/evm.utg14287.28/evm.utg14287.32/evm.utg522.43/evm.utg14287.34.35/evm.utg6422.30/evm.utg6422.31/evm.utg420.76/evm.utg420.63/evm.utg6422.32","molecular_functions","diesel_added"
"GO:0006915","apoptotic process ",112,0.602770355947917,2.37118480426049,5.90513664522477e-06,0.00344269466416604,0.00325093312152901,5264,"tags=33%, list=13%, signal=29%","evm.utg1204.7/evm.utg18622.2/evm.utg1204.5/evm.utg18622.3/evm.utg8609.21/utg9202.equina_smart_871162.mrna1/evm.utg616.5/evm.utg536.56/evm.utg1648.1/evm.utg616.2/evm.utg1648.52/evm.utg1109.15/evm.utg1648.3/evm.utg3797.23/evm.utg616.4/evm.utg2156.41/evm.utg55.133/evm.utg43378.11/evm.utg4155.22/evm.utg9668.9/evm.utg34639.9/evm.utg729.114/evm.utg101.112/evm.utg36717.9/evm.utg700.18/evm.utg10541.25/evm.utg4318.24/evm.utg3181.12/evm.utg536.24/evm.utg1221.15/evm.utg5033.23/evm.utg857.13/evm.utg616.3/evm.utg1432.15/evm.utg1972.77/evm.utg1648.2/evm.utg32426.11","biological_processes","salinity_added"
"GO:0007017","microtubule-based process ",58,0.632005592254536,2.21595783041184,2.61120765190877e-05,0.00761167030531406,0.00718769264183309,7692,"tags=53%, list=18%, signal=44%","utg31304.equina_smart_1477688.mrna1/evm.utg1575.28/utg693.equina_smart_1421073.mrna1/evm.utg693.2/evm.utg2969.16/evm.utg693.3/evm.utg1363.5/utg2969.equina_smart_124203.mrna2/evm.utg693.4/evm.utg1277.42/evm.utg262.10.11/evm.utg31304.1/evm.utg236.48/evm.utg31304.3/evm.utg31304.2/evm.utg693.6/evm.utg693.5/evm.utg378.53/evm.utg18.6/evm.utg18.4/evm.utg31304.4/evm.utg1363.3/evm.utg1363.6/evm.utg338.64/evm.utg3201.11/utg1363.equina_smart_1433367.mrna1/evm.utg788.92/evm.utg55.41/evm.utg684.7/evm.utg3201.10/evm.utg18.5","biological_processes","salinity_added"
"GO:0016525","cell surface receptor signaling pathway ",28,0.728489978967701,2.17126611714482,0.000213844624284042,0.0311678539893991,0.0294317732896194,1731,"tags=46%, list=4%, signal=45%","evm.utg567.19/evm.utg73.27/evm.utg1281.21/utg7595.equina_smart_1487100.mrna11/evm.utg912.27/evm.utg62.63/evm.utg542.55/evm.utg73.28/evm.utg2367.20/evm.utg4383.24/evm.utg101.165/evm.utg2601.58/evm.utg580.83","biological_processes","salinity_added"
"GO:0042026","protein refolding ",22,0.728672731874064,2.08249349614323,0.000176929363603191,0.0311678539893991,0.0294317732896194,7424,"tags=64%, list=18%, signal=52%","evm.utg14533.3/evm.utg405.9/evm.utg2818.25/evm.utg3155.40/evm.utg736.62/utg125.equina_smart_1399144.mrna1/evm.utg3155.45/evm.utg3155.44/evm.utg16223.12/evm.utg2932.1/utg125.equina_smart_942076.mrna2/evm.utg2932.3/evm.utg125.187/evm.utg31532.1","biological_processes","salinity_added"
"GO:0005525","GTP binding ",190,0.58153551714717,2.478133687903,1.36791323056071e-10,5.82731036218861e-08,5.19807027613069e-08,4498,"tags=17%, list=11%, signal=16%","evm.utg7168.11/evm.utg7168.18/evm.utg7168.14/evm.utg7168.12/evm.utg7168.17/evm.utg1786.18/evm.utg14876.3/evm.utg1575.28/evm.utg1786.17/evm.utg4157.38/evm.utg116.291/evm.utg2969.16/evm.utg55532.4/utg2969.equina_smart_124203.mrna2/evm.utg1786.19/evm.utg1277.42/evm.utg300.55/evm.utg1363.53/evm.utg364.46/evm.utg1551.1/evm.utg7938.3/evm.utg320.116/evm.utg1919.103/evm.utg5885.30/evm.utg378.53/evm.utg18.6/evm.utg714.18/evm.utg18.4/evm.utg280.52/evm.utg25155.5/evm.utg3284.40/evm.utg207.128/evm.utg10541.3","molecular_functions","salinity_added"
"GO:0030414","peptidase inhibitor activity ",82,-0.62654196473572,-2.34203457007361,2.32927560835254e-07,4.96135704579092e-05,4.42562365586983e-05,5073,"tags=43%, list=12%, signal=38%","evm.utg4049.2/evm.utg8615.4/evm.utg9740.7/evm.utg10358.5/evm.utg209609.2/evm.utg379.46/evm.utg1609.5/evm.utg544.14/evm.utg334.78/evm.utg580.26/evm.utg413.23/evm.utg54553.6/evm.utg32458.10/evm.utg8.10/utg19074.equina_smart_1694011.mrna2/evm.utg580.6/utg334.equina_smart_1340223.mrna2/evm.utg5073.2/evm.utg19074.8/utg544.equina_smart_1005728.mrna1/evm.utg413.26/evm.utg104.64/evm.utg2108.7/evm.utg544.16/evm.utg1290.3/evm.utg20736.15/evm.utg1290.2/evm.utg37512.1/evm.utg544.11/evm.utg55.212/utg544.equina_smart_1559235utrorf.mrna1/evm.utg2417.38/evm.utg14703.2/evm.utg104.63/evm.utg52.99","molecular_functions","salinity_added"
"GO:0003700","DNA binding ",132,0.548113840011219,2.23343629518342,5.86424004726511e-06,0.000624541565033735,0.000557102804490186,7588,"tags=42%, list=18%, signal=34%","evm.utg420.46/evm.utg34597.9/evm.utg34597.8/evm.utg34597.7/evm.utg420.44/evm.utg34597.10/evm.utg104.72/evm.utg777.4/evm.utg2426.18/evm.utg104.73/evm.utg109.65/evm.utg116.190/evm.utg750.43/evm.utg1507.6/evm.utg761.42/evm.utg9762.1/evm.utg2129.13/evm.utg1995.8/evm.utg324.209/evm.utg420.41/evm.utg29.1/evm.utg1005.68/evm.utg777.45/evm.utg26697.3/evm.utg3803.11/evm.utg3899.14/evm.utg15156.22/evm.utg3913.44/evm.utg27.69/evm.utg5652.41/evm.utg320.141/evm.utg3913.31/evm.utg15156.23/evm.utg18294.6/evm.utg4326.26/evm.utg10470.33/evm.utg8.57/evm.utg324.153/evm.utg470.10/evm.utg101.113/evm.utg146.18/evm.utg7652.31/evm.utg9285.24/evm.utg10588.30/evm.utg1056.28/evm.utg1781.29/evm.utg381.35/evm.utg3013.24/evm.utg5294.42/evm.utg5059.25/evm.utg420.134/evm.utg5390.49/evm.utg1588.6/evm.utg2123.34/evm.utg12875.1","molecular_functions","salinity_added"
"GO:0000166","nucleotide binding ",176,0.517944298236867,2.18141157224446,5.1334495617629e-06,0.000624541565033735,0.000557102804490186,405,"tags=3%, list=1%, signal=3%","evm.utg7168.11/evm.utg7168.18/evm.utg7168.14/evm.utg7168.12/evm.utg7168.17/evm.utg695.38","molecular_functions","salinity_added"
"GO:0042803","protein homodimerization activity ",212,0.43392894443408,1.8777034482332,9.53203959570771e-05,0.00547735834441784,0.00488590650441028,2914,"tags=10%, list=7%, signal=9%","evm.utg7168.18/evm.utg729.38/evm.utg420.132/evm.utg280.47/evm.utg101.9/evm.utg101.10/evm.utg24706.15/evm.utg4318.8/evm.utg1109.15/evm.utg483.24/evm.utg470.8/evm.utg790.56/evm.utg2156.41/evm.utg27651.2/evm.utg3509.8/evm.utg9668.9/evm.utg18294.30/evm.utg34639.9/evm.utg36717.9/evm.utg4194.110/evm.utg700.18","molecular_functions","salinity_added"
"GO:0008236","serine-type peptidase activity ",162,-0.432743210942967,-1.80256885806421,8.20358877143808e-05,0.00547735834441784,0.00488590650441028,11352,"tags=40%, list=27%, signal=29%","evm.utg4157.6/evm.utg150.14/evm.utg1825.64/evm.utg3761.28/evm.utg1910.59/utg1910.equina_smart_1438815.mrna1/evm.utg116.373/evm.utg431.15/evm.utg7001.18/evm.utg207.27/utg54.equina_smart_1393700.mrna1/evm.utg4326.3/evm.utg1721.17/evm.utg1828.26/evm.utg7127.5.6/evm.utg1565.90/evm.utg324.60/utg1910.equina_smart_44201.mrna1/evm.utg20007.6/evm.utg234.109/evm.utg382.50/evm.utg234.77/evm.utg1919.81/utg13.equina_smart_1393279.mrna2/evm.utg577.74/evm.utg2929.16/evm.utg9313.18/evm.utg382.45/evm.utg1372.13/evm.utg17511.23/evm.utg1754.56/evm.utg382.47/evm.utg7127.7/evm.utg109.108/evm.utg17511.11/evm.utg1754.60/evm.utg868.85/evm.utg234.79/evm.utg1372.9/evm.utg699.89/evm.utg3443.1/evm.utg699.45/evm.utg868.84/evm.utg1754.58/evm.utg234.36/utg1721.equina_smart_1437121.mrna1/evm.utg234.138/evm.utg666.10/evm.utg1372.11/evm.utg699.90/evm.utg868.83/evm.utg7412.24/evm.utg54.10/evm.utg1285.84/evm.utg54.9/evm.utg234.140/evm.utg20618.13/evm.utg116.4/evm.utg54.8/evm.utg5370.2/evm.utg4082.28/evm.utg129.41/evm.utg2704.30/evm.utg1052.21","molecular_functions","salinity_added"
"GO:0005044","calcium ion binding ",343,-0.367937845658258,-1.6660979152522,0.000102861189566532,0.00547735834441784,0.00488590650441028,9315,"tags=36%, list=22%, signal=28%","evm.utg19866.24/evm.utg1281.5/evm.utg6446.11/utg750.equina_smart_202189.mrna2/utg2200.equina_smart_1442529.mrna1/evm.utg858.70/utg73.equina_smart_1320238.mrna1/evm.utg1683.42/evm.utg2969.42/evm.utg6446.8/evm.utg190.79/evm.utg5059.1/evm.utg9625.2/evm.utg19866.26/evm.utg6072.14/evm.utg24783.5/evm.utg2969.38/evm.utg1970.8/utg2779.equina_smart_1446172.mrna1/utg3790.equina_smart_1451898.mrna1/evm.utg9625.1/evm.utg9472.8/utg388.equina_smart_1411185.mrna1/evm.utg897.1/utg750.equina_smart_1423012utrorf.mrna1/evm.utg1923.8/evm.utg2779.7.9/evm.utg577.87/evm.utg1358.33/evm.utg2969.49/evm.utg577.89/evm.utg5176.8/evm.utg5059.7/evm.utg388.13/evm.utg1358.31/evm.utg9472.6/utg750.equina_smart_1166396.mrna1/evm.utg6677.7/evm.utg2969.47/evm.utg300.24/evm.utg1285.28/evm.utg5176.5/evm.utg236.2/evm.utg5059.6/evm.utg9472.9/evm.utg936.22/evm.utg579.57/evm.utg9472.7/evm.utg858.1/evm.utg2838.15/evm.utg3790.31/evm.utg858.72/evm.utg577.67/evm.utg19356.8/evm.utg924.56/evm.utg5059.8/evm.utg236.6/evm.utg2246.57/evm.utg10588.23/evm.utg577.68/evm.utg1765.4/evm.utg6677.2/evm.utg6401.64/evm.utg5294.28/utg750.equina_smart_3716.mrna2/evm.utg5059.9/evm.utg17602.1/evm.utg1765.2/evm.utg9625.4/utg9625.equina_smart_1466841utrorf.mrna1/utg388.equina_smart_563588.mrna1/evm.utg6677.6/utg9625.equina_smart_1466841.mrna1/evm.utg7148.9/evm.utg21429.3/evm.utg8851.76/utg9625.equina_smart_1195528.mrna1/evm.utg17602.2/evm.utg1765.1/evm.utg24783.2/evm.utg24783.3/evm.utg1330.23/evm.utg15506.27/evm.utg4796.28/evm.utg54.9/evm.utg2858.6/evm.utg26093.3/evm.utg363.1/evm.utg24783.4/utg858.evm.utg79231.1.mrna2/evm.utg2200.4/evm.utg8851.75/evm.utg363.8/evm.utg15664.3/evm.utg7244.5/utg1403.evm.utg2994.71.mrna2/utg73.equina_smart_1395412.mrna1/evm.utg108328.4/evm.utg6446.13/evm.utg21429.4/evm.utg116.316/evm.utg1455.42/evm.utg108328.3/evm.utg5059.10/utg236.evm.utg19356.5.mrna2/evm.utg26093.4/evm.utg236.4/evm.utg1285.29/evm.utg1052.13/evm.utg1270.23/evm.utg8851.77/evm.utg324.92/evm.utg13.50/evm.utg572.21/evm.utg577.94/evm.utg577.79/evm.utg2994.80/evm.utg2123.45/evm.utg13.51/evm.utg2858.1/evm.utg338.89/evm.utg2704.29/evm.utg577.97","molecular_functions","salinity_added"
"GO:0022857","transmembrane transporter activity ",455,0.351611292110525,1.65171587520388,9.84082304854037e-05,0.00547735834441784,0.00488590650441028,5779,"tags=22%, list=14%, signal=19%","evm.utg52.15/evm.utg924.21/evm.utg217.36/evm.utg1542.15/evm.utg77.138/evm.utg924.22/evm.utg1919.26/evm.utg52.16/evm.utg1919.22/evm.utg1708.39/evm.utg1663.29/evm.utg1525.33/evm.utg209.48/evm.utg5390.31/evm.utg2216.16/evm.utg1919.21/evm.utg10.13/evm.utg381.32/evm.utg1663.28/evm.utg217.35/evm.utg1525.34/utg4207.equina_smart_512932.mrna1/evm.utg77.137/evm.utg2353.45/evm.utg4172.39/evm.utg666.32/evm.utg6432.52/evm.utg3452.8/evm.utg6432.47/evm.utg4398.10/utg750.equina_smart_1422918.mrna1/evm.utg2353.44/evm.utg401.48/evm.utg45687.7/evm.utg34691.12/utg750.equina_smart_1177674.mrna1/evm.utg77.136/evm.utg12986.24/evm.utg411.79/evm.utg12986.23/evm.utg62.33/evm.utg1708.42/evm.utg2838.10/evm.utg301.131/evm.utg5033.28/evm.utg3380.27/evm.utg4922.3/evm.utg236.37/evm.utg4046.38/evm.utg9740.6/evm.utg7839.6/evm.utg3642.10/evm.utg3753.64/evm.utg2353.42/evm.utg3201.40/evm.utg1278.85/evm.utg18125.20/evm.utg498.148/evm.utg750.64/evm.utg10470.29/evm.utg2757.2/evm.utg236.40/evm.utg21228.1/evm.utg10541.25/evm.utg1278.86/evm.utg432.69/evm.utg498.183/evm.utg126.30/evm.utg408.48/evm.utg163.10/evm.utg729.163/evm.utg1565.23/evm.utg6422.7/evm.utg401.7/evm.utg857.13/evm.utg1272.54/evm.utg45687.8/evm.utg4922.1/evm.utg301.60/evm.utg2099.43/evm.utg1032.49/evm.utg3155.29/evm.utg1919.28/evm.utg3753.57/evm.utg5290.1/evm.utg7149.10/evm.utg12655.50/evm.utg15164.50/evm.utg401.6/evm.utg1694.38.39/evm.utg25826.24/evm.utg7661.1/evm.utg15164.51/evm.utg1588.9/evm.utg4567.20/evm.utg301.130/evm.utg4172.12/evm.utg1565.22","molecular_functions","salinity_added"
"GO:0004252","metal ion binding ",293,-0.376568597999602,-1.67998926195343,0.000128841621773901,0.00609850343063134,0.00543997958600917,8969,"tags=33%, list=21%, signal=27%","evm.utg699.52/utg501.equina_smart_1416296.mrna1/evm.utg324.60/evm.utg125.190/evm.utg307.8/evm.utg1002.26/evm.utg52.25/utg1910.equina_smart_44201.mrna1/evm.utg234.109/evm.utg78.75/evm.utg2156.29.31/evm.utg293.38/evm.utg234.77/evm.utg625.112/evm.utg2779.10/evm.utg86.55/evm.utg2083.34/evm.utg52.48/evm.utg1302.12/evm.utg1236.2/evm.utg21429.1/evm.utg4880.18/evm.utg479.78/evm.utg2929.16/evm.utg8494.84/evm.utg125.192/evm.utg1372.13/evm.utg77.4/evm.utg1629.8/evm.utg3041.34/evm.utg5033.10/evm.utg78.73/evm.utg616.127/evm.utg1754.56/evm.utg1629.15/evm.utg5885.37/evm.utg109.108/evm.utg129201.4/evm.utg338.40/evm.utg1819.6/evm.utg401.8/evm.utg24783.15/evm.utg699.53/evm.utg1270.11/evm.utg6183.5/evm.utg1754.60/evm.utg26572.6/evm.utg868.85/evm.utg234.79/evm.utg2159.33/evm.utg24053.6/evm.utg1372.9/evm.utg234.133/evm.utg11123.4/evm.utg699.89/evm.utg225.2/evm.utg150.55/utg234.evm.utg234.133.mrna2/evm.utg729.128/evm.utg868.84/evm.utg1754.58/evm.utg234.138/evm.utg910.128/evm.utg666.10/evm.utg1270.27/evm.utg1372.11/evm.utg699.90/evm.utg5370.3/evm.utg868.83/evm.utg2757.78/evm.utg15197.20/evm.utg14412.1/evm.utg5689.7/evm.utg5689.8/evm.utg729.124/evm.utg597.215/evm.utg1285.84/evm.utg5689.4/evm.utg24053.5/evm.utg234.140/evm.utg616.126/evm.utg2716.9/evm.utg666.12/evm.utg3834.6/evm.utg1629.18/evm.utg1404.18/evm.utg5370.2/evm.utg300.47/evm.utg101.176/evm.utg214.48/evm.utg116.256/evm.utg2246.41/utg9150.equina_smart_1164076.mrna1/evm.utg129.41/evm.utg2704.30/evm.utg13322.6/evm.utg2704.29/evm.utg1052.21","molecular_functions","salinity_added"
"GO:0004500","dopamine beta-monooxygenase activity ",34,-0.643991123085769,-2.05421848974296,0.00014412956034864,0.00613991927085208,0.00547692329324833,8037,"tags=41%, list=19%, signal=33%","evm.utg1281.3/evm.utg126.154/evm.utg625.13/evm.utg12986.65/evm.utg479.153/evm.utg1140.7/evm.utg659.16/evm.utg788.110/evm.utg579.102/utg432.equina_smart_1413652.mrna1/evm.utg125.186/evm.utg4207.21/evm.utg4207.19/evm.utg4207.20","molecular_functions","salinity_added"
"GO:0005200","GTP binding ",70,0.589170253865011,2.12125315247261,0.000337231299424259,0.0130600485049759,0.0116498085255653,7692,"tags=47%, list=18%, signal=39%","utg31304.equina_smart_1477688.mrna1/evm.utg1575.28/utg693.equina_smart_1421073.mrna1/evm.utg693.2/evm.utg2969.16/evm.utg693.3/evm.utg1363.5/utg2969.equina_smart_124203.mrna2/evm.utg693.4/evm.utg1277.42/evm.utg262.10.11/evm.utg31304.1/evm.utg699.95/evm.utg31304.3/evm.utg31304.2/evm.utg693.6/evm.utg693.5/evm.utg378.53/evm.utg18.6/evm.utg18.4/evm.utg31304.4/evm.utg1363.3/evm.utg1363.6/evm.utg338.64/evm.utg1609.43/evm.utg3201.11/evm.utg1609.42/utg1363.equina_smart_1433367.mrna1/evm.utg55.41/evm.utg307.16/evm.utg1609.41/evm.utg3201.10/evm.utg18.5","molecular_functions","salinity_added"
"GO:0003735","structural constituent of ribosome ",242,-0.376365436515297,-1.64922798151353,0.000437806536064071,0.0155421320302745,0.0138638736420289,15841,"tags=62%, list=38%, signal=39%","evm.utg729.96/evm.utg116.287/evm.utg14287.6/evm.utg3019.36/evm.utg77.8/evm.utg4464.16/evm.utg1846.8/evm.utg1648.24/evm.utg343339.2/evm.utg389.13/evm.utg411.52/evm.utg791.8/evm.utg62.148/evm.utg1925.24/evm.utg729.98/evm.utg1372.18/evm.utg729.46/evm.utg301.37/evm.utg1588.14/evm.utg415.116/evm.utg483.56/evm.utg4716.3/utg788.equina_smart_1260423.mrna1/evm.utg3799.21/evm.utg479.58/evm.utg2929.10/evm.utg72.21/evm.utg6078.32/evm.utg126.157/utg86.equina_smart_1445806.mrna2/evm.utg3553.8/evm.utg301.138/evm.utg498.48/evm.utg579.15/evm.utg2017.4/evm.utg699.4/evm.utg579.70/evm.utg324.14/evm.utg1109.26/evm.utg798.61/evm.utg910.151/evm.utg418.50/evm.utg52.39/evm.utg236.39/evm.utg116.286/evm.utg207.19/evm.utg1800.6/evm.utg3839.30/evm.utg7145.61/evm.utg622.63/evm.utg207.63/evm.utg577.29/evm.utg344.47/evm.utg1910.32/evm.utg498.129/evm.utg55.155/evm.utg2757.29/evm.utg20618.3/evm.utg2129.121/evm.utg7217.40/evm.utg2814.18/evm.utg55.88/evm.utg577.105/evm.utg301.49/evm.utg496.27/evm.utg890.45/utg2581.equina_smart_1098872.mrna2/evm.utg62.20/evm.utg381.21/evm.utg2967.31/evm.utg798.17/evm.utg3235.7/evm.utg77.183/evm.utg5885.98/evm.utg7145.43/evm.utg129.21/evm.utg4501.9/evm.utg4610.29/evm.utg16027.9/evm.utg577.30/evm.utg1517.5/evm.utg320.85/evm.utg1910.34/evm.utg1931.82/evm.utg378.108/evm.utg236.43/evm.utg73.68/evm.utg868.49/evm.utg1565.85/evm.utg17809.12/evm.utg2007.14/evm.utg1109.3/evm.utg379.48/evm.utg4194.6/evm.utg597.5/evm.utg18.9/evm.utg3878.21/evm.utg498.143/evm.utg420.100/evm.utg535.37/evm.utg207.20/evm.utg1226.13/evm.utg1931.13/evm.utg48209.2/evm.utg2108.6/evm.utg234.86/evm.utg8494.9/evm.utg2013.21/evm.utg15585.12/evm.utg378.170/evm.utg498.93/evm.utg18409.1/evm.utg2108.11/evm.utg597.212/evm.utg544.4/evm.utg92.66/evm.utg2757.28/evm.utg9216.5/evm.utg5652.50/evm.utg55.156/evm.utg1056.36/evm.utg1931.75/evm.utg3677.28/evm.utg797.57/evm.utg150.50/evm.utg6072.8/evm.utg234.64/evm.utg4886.30/evm.utg324.97/evm.utg77.113/evm.utg1226.19/evm.utg5417.26/evm.utg535.38/evm.utg180.72/evm.utg17994.10/evm.utg152.56/evm.utg62.88/evm.utg243.70/evm.utg15585.14/evm.utg597.210/evm.utg797.58/evm.utg14.81/evm.utg378.169/evm.utg577.73/evm.utg1236.10/evm.utg1507.31/evm.utg4187.32/evm.utg3790.42/evm.utg378.167/evm.utg378.168","molecular_functions","salinity_added"
"GO:0000149","SNARE binding ",55,-0.536978853060993,-1.88613759172861,0.000617439711052082,0.0202330243775529,0.0180482377076763,6891,"tags=40%, list=16%, signal=33%","evm.utg1051.91/evm.utg2129.9/evm.utg27.149/evm.utg8.1/evm.utg2417.27/evm.utg1056.20/evm.utg910.154/evm.utg2099.54/evm.utg280.40/evm.utg4328.10/evm.utg418.76/evm.utg1507.19/evm.utg16283.16/evm.utg1251.12/evm.utg790.48/evm.utg2417.28/evm.utg1056.41/evm.utg34096.12/evm.utg1051.92/evm.utg2129.10/evm.utg1051.93/evm.utg637.11","molecular_functions","salinity_added"
