"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","context","GO","region","experiment"
"GO:0055085","transmembrane transport",0.0625,0.00411985018726592,0.0113636363636364,15.1704545454545,3.64698097972132,0.0639412287401439,0.0809922230708489,0.0314097263986672,"evm.utg3522.31",1,"CHH","Biological Processes","gene","Primed Experiment"
"GO:0030154","cell differentiation",0.0625,0.0075374531835206,0.0062111801242236,8.29192546583851,2.54278718803069,0.114053523948218,0.135438559688509,0.0525246491866794,"evm.utg1828.1",1,"CHG","Biological Processes","gene","Primed Experiment"
"GO:0051301","cell division",0.0625,0.00875468164794008,0.0053475935828877,7.13903743315508,2.30856671192988,0.131285986619931,0.146731396810511,0.0569041428074002,"evm.utg1890.18",1,"CHG","Biological Processes","gene","Primed Experiment"
"GO:0042981","regulation of apoptotic process",0.0625,0.0125468164794007,0.00373134328358209,4.98134328358209,1.79576988491672,0.182979013285445,0.193144514023525,0.0749036896490126,"utg11962.equina_smart_1469162utrorf.mrna1",1,"CpG","Biological Processes","gene","Primed Experiment"
"GO:0006886","intracellular protein transport",0.0625,0.0156367041198502,0.0029940119760479,3.99700598802395,1.51145442750075,0.222952063871081,0.222952063871081,0.0864634042713333,"evm.utg7656.7",1,"CHG","Biological Processes","gene","Primed Experiment"
"GO:1904294","positive regulation of ERAD pathway",0.0833333333333333,0.000702247191011236,0.0666666666666667,118.666666666667,10.8082027867738,0.00839664832034381,0.0353330656720758,0.0169057730488401,"evm.utg17994.17",1,"CpG","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0051715","cytolysis in another organism",0.0833333333333333,0.000842696629213483,0.0555555555555556,98.8888888888889,9.85041612885867,0.0100682025998124,0.0353330656720758,0.0169057730488401,"evm.utg3210.25",1,"CpG","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0046931","pore complex assembly",0.0833333333333333,0.000936329588014981,0.05,89,9.33475547987998,0.011181136726655,0.0353330656720758,0.0169057730488401,"evm.utg3210.25",1,"CpG","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0006812","monoatomic cation transport",0.0833333333333333,0.00107677902621723,0.0434782608695652,77.3913043478261,8.69047768426004,0.0128483875171185,0.0353330656720758,0.0169057730488401,"evm.utg3210.25",1,"CpG","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0001732","formation of cytoplasmic translation initiation complex",0.0833333333333333,0.00177902621722846,0.0263157894736842,46.8421052631579,6.70571152861325,0.0211460550032498,0.0448198344071432,0.0214448968455231,"evm.utg2353.1",1,"CHH","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0042254","ribosome biogenesis",0.0833333333333333,0.00205992509363296,0.0227272727272727,40.4545454545455,6.21116420170761,0.0244471824038963,0.0448198344071432,0.0214448968455231,"evm.utg3753.7",1,"CHH","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0007154","cell communication",0.0833333333333333,0.00454119850187266,0.0103092783505155,18.3505154639175,4.06058366385836,0.053167043538459,0.0818531637802118,0.0391641931962736,"evm.utg268.25.1.5c22edff",1,"CpG","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0051260","protein homooligomerization",0.0833333333333333,0.00571161048689139,0.00819672131147541,14.5901639344262,3.56903072299497,0.0664432875259211,0.0818531637802118,0.0391641931962736,"evm.utg12724.17",1,"CpG","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0034765","regulation of monoatomic ion transmembrane transport",0.0833333333333333,0.00575842696629213,0.00813008130081301,14.4715447154472,3.55243265037737,0.0669707703656278,0.0818531637802118,0.0391641931962736,"evm.utg12724.17",1,"CpG","Biological Processes","dispersed_repeat","Primed Experiment"
"GO:0007155","cell adhesion",0.0833333333333333,0.011001872659176,0.00425531914893617,7.57446808510638,2.40269518270655,0.124349705822811,0.125841161342185,0.0602110819819065,"evm.utg1162.37",1,"CHH","Biological Processes","dispersed_repeat","Primed Experiment"
