"region_from_list","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","gene_id_labelling","Count","geneID_gene_level","dmr_feature_id","region_feature","context","methDiff","p_fdr","n_unique_genes_for_term","n_dmr_features_for_term","GO","region","experiment","GeneRatio_raw","BgRatio_raw","ontology","semantic_cluster_id","semantic_cluster_GO","semantic_cluster_Description","cluster_size","mean_similarity_to_cluster"
"gene","GO:0046872","metal ion binding",0.25,0.125461254612546,0.0588235294117647,1.99264705882353,1.86855239222517,0.0683640600112229,0.195625159762658,0.156500127810127,"evm.utg2327.13",6,"evm.utg1571.14/evm.utg29536.5/utg101.equina_smart_1619046.mrna5/evm.utg11814.6/evm.utg2327.13/evm.utg6459.27","exp1__gene__evm.utg2327.13__15101","gene","CHH",-0.721500722,0.089022737,6,6,"Molecular Functions","gene","Acute Experiment","6/24","102/813","MF","MF_25","GO:0046872","metal ion binding",3,0.844500090415137
"gene","GO:0046872","metal ion binding",0.25,0.125461254612546,0.0588235294117647,1.99264705882353,1.86855239222517,0.0683640600112229,0.195625159762658,0.156500127810127,"evm.utg6459.27",6,"evm.utg1571.14/evm.utg29536.5/utg101.equina_smart_1619046.mrna5/evm.utg11814.6/evm.utg2327.13/evm.utg6459.27","exp1__gene__evm.utg6459.27__15885","gene","CHH",-1.271571299,0.000841832,6,6,"Molecular Functions","gene","Acute Experiment","6/24","102/813","MF","MF_25","GO:0046872","metal ion binding",3,0.844500090415137
"gene","GO:0004197","cysteine-type endopeptidase activity",0.0416666666666667,0.003690036900369,0.333333333333333,11.2916666666667,3.11278384126216,0.0860750702955696,0.195625159762658,0.156500127810127,"evm.utg4856.49",1,"evm.utg4856.49","exp1__gene__evm.utg4856.49__4379","gene","CpG",-2.83286119,0.043912743,1,1,"Molecular Functions","gene","Acute Experiment","1/24","3/813","MF","MF_13","GO:0004197","cysteine-type endopeptidase activity",4,0.719709794417195
"gene","GO:0070403","NAD+ binding",0.0416666666666667,0.003690036900369,0.333333333333333,11.2916666666667,3.11278384126216,0.0860750702955696,0.195625159762658,0.156500127810127,"evm.utg11814.7",1,"evm.utg11814.7","exp1__gene__evm.utg11814.7__8293","gene","CHG",-2.763800327,0.078881824,1,1,"Molecular Functions","gene","Acute Experiment","1/24","3/813","MF","MF_1","GO:0000166","nucleotide binding",5,0.676500078801786
"gene","GO:0071949","FAD binding",0.0416666666666667,0.003690036900369,0.333333333333333,11.2916666666667,3.11278384126216,0.0860750702955696,0.195625159762658,0.156500127810127,"evm.utg35662.1",1,"evm.utg35662.1","exp1__gene__evm.utg35662.1__4150","gene","CpG",-1.724137931,0.030262681,1,1,"Molecular Functions","gene","Acute Experiment","1/24","3/813","MF","MF_1","GO:0000166","nucleotide binding",5,0.671803089356653
"gene","GO:0003723","RNA binding",0.0833333333333333,0.027060270602706,0.0909090909090909,3.07954545454545,1.72360065364246,0.134785568833364,0.241725167756029,0.193380134204823,"evm.utg1571.14",2,"evm.utg1571.14/evm.utg17539.13","exp1__gene__evm.utg1571.14__3751","gene","CpG",-0.954979536,0.049259963,2,2,"Molecular Functions","gene","Acute Experiment","2/24","22/813","MF","MF_4","GO:0003676","nucleic acid binding",7,0.742036467038077
"gene","GO:0003723","RNA binding",0.0833333333333333,0.027060270602706,0.0909090909090909,3.07954545454545,1.72360065364246,0.134785568833364,0.241725167756029,0.193380134204823,"evm.utg17539.13",2,"evm.utg1571.14/evm.utg17539.13","exp1__gene__evm.utg17539.13__14965","gene","CHH",1.488095238,0.092747779,2,2,"Molecular Functions","gene","Acute Experiment","2/24","22/813","MF","MF_4","GO:0003676","nucleic acid binding",7,0.742036467038077
"gene","GO:0008017","microtubule binding",0.0416666666666667,0.00615006150061501,0.2,6.775,2.25775308419577,0.139463717015473,0.241725167756029,0.193380134204823,"evm.utg4428.8",1,"evm.utg4428.8","exp1__gene__evm.utg4428.8__9008","gene","CHG",2.283105023,0.078881824,1,2,"Molecular Functions","gene","Acute Experiment","1/24","5/813","MF","MF_26","GO:0008017","microtubule binding",1,1
"gene","GO:0008017","microtubule binding",0.0416666666666667,0.00615006150061501,0.2,6.775,2.25775308419577,0.139463717015473,0.241725167756029,0.193380134204823,"evm.utg4428.8",1,"evm.utg4428.8","exp1__gene__evm.utg4428.8__15555","gene","CHH",1.353345571,0.089022737,1,2,"Molecular Functions","gene","Acute Experiment","1/24","5/813","MF","MF_26","GO:0008017","microtubule binding",1,1
"gene","GO:0016779","nucleotidyltransferase activity",0.0416666666666667,0.00615006150061501,0.2,6.775,2.25775308419577,0.139463717015473,0.241725167756029,0.193380134204823,"evm.utg6459.27",1,"evm.utg6459.27","exp1__gene__evm.utg6459.27__15885","gene","CHH",-1.271571299,0.000841832,1,1,"Molecular Functions","gene","Acute Experiment","1/24","5/813","MF","MF_10","GO:0003964","RNA-directed DNA polymerase activity",2,0.834574652908918
"gene","GO:0004672","protein kinase activity",0.0833333333333333,0.028290282902829,0.0869565217391304,2.94565217391304,1.64991172892071,0.145035100653617,0.241725167756029,0.193380134204823,"evm.utg116.142",2,"evm.utg116.142/evm.utg2661.21","exp1__gene__evm.utg116.142__8287","gene","CHG",-2.764976959,0.011207233,2,3,"Molecular Functions","gene","Acute Experiment","2/24","23/813","MF","MF_18","GO:0004674","protein serine/threonine kinase activity",3,0.853897841963767
"gene","GO:0004672","protein kinase activity",0.0833333333333333,0.028290282902829,0.0869565217391304,2.94565217391304,1.64991172892071,0.145035100653617,0.241725167756029,0.193380134204823,"evm.utg116.142",2,"evm.utg116.142/evm.utg2661.21","exp1__gene__evm.utg116.142__14681","gene","CHH",-1.025641026,0.001101447,2,3,"Molecular Functions","gene","Acute Experiment","2/24","23/813","MF","MF_18","GO:0004674","protein serine/threonine kinase activity",3,0.853897841963767
"gene","GO:0004672","protein kinase activity",0.0833333333333333,0.028290282902829,0.0869565217391304,2.94565217391304,1.64991172892071,0.145035100653617,0.241725167756029,0.193380134204823,"evm.utg2661.21",2,"evm.utg116.142/evm.utg2661.21","exp1__gene__evm.utg2661.21__8712","gene","CHG",-0.856327307,0.034308825,2,3,"Molecular Functions","gene","Acute Experiment","2/24","23/813","MF","MF_18","GO:0004674","protein serine/threonine kinase activity",3,0.853897841963767
"gene","GO:0004540","RNA nuclease activity",0.0416666666666667,0.00738007380073801,0.166666666666667,5.64583333333333,1.9908916144654,0.165024200668479,0.257850313544498,0.206280250835599,"evm.utg2661.21",1,"evm.utg2661.21","exp1__gene__evm.utg2661.21__8712","gene","CHG",-0.856327307,0.034308825,1,1,"Molecular Functions","gene","Acute Experiment","1/24","6/813","MF","MF_16","GO:0004540","RNA nuclease activity",1,1
"gene","GO:0004867","serine-type endopeptidase inhibitor activity",0.0416666666666667,0.00861008610086101,0.142857142857143,4.83928571428571,1.77818550558426,0.189856194700643,0.279200286324474,0.22336022905958,"evm.utg4605.20",1,"evm.utg4605.20","exp1__gene__evm.utg4605.20__4341","gene","CpG",2.75,0.030262681,1,2,"Molecular Functions","gene","Acute Experiment","1/24","7/813","MF","MF_20","GO:0004867","serine-type endopeptidase inhibitor activity",1,1
"gene","GO:0004867","serine-type endopeptidase inhibitor activity",0.0416666666666667,0.00861008610086101,0.142857142857143,4.83928571428571,1.77818550558426,0.189856194700643,0.279200286324474,0.22336022905958,"evm.utg4605.20",1,"evm.utg4605.20","exp1__gene__evm.utg4605.20__9018","gene","CHG",2.857142857,0.01501397,1,2,"Molecular Functions","gene","Acute Experiment","1/24","7/813","MF","MF_20","GO:0004867","serine-type endopeptidase inhibitor activity",1,1
"gene","GO:0008270","zinc ion binding",0.125,0.0762607626076261,0.0483870967741935,1.63911290322581,0.912638101036354,0.274443081525479,0.381170946563165,0.304936757250532,"evm.utg3906.20",3,"evm.utg3906.20/evm.utg28737.6/evm.utg1032.34","exp1__gene__evm.utg3906.20__4225","gene","CpG",-2.631578947,1.76e-05,3,4,"Molecular Functions","gene","Acute Experiment","3/24","62/813","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"gene","GO:0008270","zinc ion binding",0.125,0.0762607626076261,0.0483870967741935,1.63911290322581,0.912638101036354,0.274443081525479,0.381170946563165,0.304936757250532,"evm.utg3906.20",3,"evm.utg3906.20/evm.utg28737.6/evm.utg1032.34","exp1__gene__evm.utg3906.20__8909","gene","CHG",-2.355072464,0.000864222,3,4,"Molecular Functions","gene","Acute Experiment","3/24","62/813","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"gene","GO:0008270","zinc ion binding",0.125,0.0762607626076261,0.0483870967741935,1.63911290322581,0.912638101036354,0.274443081525479,0.381170946563165,0.304936757250532,"evm.utg28737.6",3,"evm.utg3906.20/evm.utg28737.6/evm.utg1032.34","exp1__gene__evm.utg28737.6__8770","gene","CHG",-1.290322581,0.020971094,3,4,"Molecular Functions","gene","Acute Experiment","3/24","62/813","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"gene","GO:0008270","zinc ion binding",0.125,0.0762607626076261,0.0483870967741935,1.63911290322581,0.912638101036354,0.274443081525479,0.381170946563165,0.304936757250532,"evm.utg1032.34",3,"evm.utg3906.20/evm.utg28737.6/evm.utg1032.34","exp1__gene__evm.utg1032.34__14629","gene","CHH",0.759296997,0.025055526,3,4,"Molecular Functions","gene","Acute Experiment","3/24","62/813","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"gene","GO:0005524","ATP binding",0.166666666666667,0.115621156211562,0.0425531914893617,1.44148936170213,0.793350059402115,0.297793996751273,0.391834206251675,0.31346736500134,"evm.utg1571.14",4,"evm.utg1571.14/evm.utg162.19/evm.utg116.142/evm.utg2661.21","exp1__gene__evm.utg1571.14__3751","gene","CpG",-0.954979536,0.049259963,4,5,"Molecular Functions","gene","Acute Experiment","4/24","94/813","MF","MF_1","GO:0000166","nucleotide binding",5,0.668475810051244
"gene","GO:0005524","ATP binding",0.166666666666667,0.115621156211562,0.0425531914893617,1.44148936170213,0.793350059402115,0.297793996751273,0.391834206251675,0.31346736500134,"evm.utg162.19",4,"evm.utg1571.14/evm.utg162.19/evm.utg116.142/evm.utg2661.21","exp1__gene__evm.utg162.19__3759","gene","CpG",-0.840727496,0.022309193,4,5,"Molecular Functions","gene","Acute Experiment","4/24","94/813","MF","MF_1","GO:0000166","nucleotide binding",5,0.668475810051244
"gene","GO:0005524","ATP binding",0.166666666666667,0.115621156211562,0.0425531914893617,1.44148936170213,0.793350059402115,0.297793996751273,0.391834206251675,0.31346736500134,"evm.utg116.142",4,"evm.utg1571.14/evm.utg162.19/evm.utg116.142/evm.utg2661.21","exp1__gene__evm.utg116.142__8287","gene","CHG",-2.764976959,0.011207233,4,5,"Molecular Functions","gene","Acute Experiment","4/24","94/813","MF","MF_1","GO:0000166","nucleotide binding",5,0.668475810051244
"gene","GO:0005524","ATP binding",0.166666666666667,0.115621156211562,0.0425531914893617,1.44148936170213,0.793350059402115,0.297793996751273,0.391834206251675,0.31346736500134,"evm.utg116.142",4,"evm.utg1571.14/evm.utg162.19/evm.utg116.142/evm.utg2661.21","exp1__gene__evm.utg116.142__14681","gene","CHH",-1.025641026,0.001101447,4,5,"Molecular Functions","gene","Acute Experiment","4/24","94/813","MF","MF_1","GO:0000166","nucleotide binding",5,0.668475810051244
"gene","GO:0005524","ATP binding",0.166666666666667,0.115621156211562,0.0425531914893617,1.44148936170213,0.793350059402115,0.297793996751273,0.391834206251675,0.31346736500134,"evm.utg2661.21",4,"evm.utg1571.14/evm.utg162.19/evm.utg116.142/evm.utg2661.21","exp1__gene__evm.utg2661.21__8712","gene","CHG",-0.856327307,0.034308825,4,5,"Molecular Functions","gene","Acute Experiment","4/24","94/813","MF","MF_1","GO:0000166","nucleotide binding",5,0.668475810051244
"gene","GO:0003676","nucleic acid binding",0.0833333333333333,0.0516605166051661,0.0476190476190476,1.61309523809524,0.711165259298002,0.354998444446146,0.414280565099303,0.331424452079443,"evm.utg1032.34",2,"evm.utg1032.34/evm.utg334.43","exp1__gene__evm.utg1032.34__14629","gene","CHH",0.759296997,0.025055526,2,2,"Molecular Functions","gene","Acute Experiment","2/24","42/813","MF","MF_4","GO:0003676","nucleic acid binding",7,0.755500533475712
"gene","GO:0003676","nucleic acid binding",0.0833333333333333,0.0516605166051661,0.0476190476190476,1.61309523809524,0.711165259298002,0.354998444446146,0.414280565099303,0.331424452079443,"evm.utg334.43",2,"evm.utg1032.34/evm.utg334.43","exp1__gene__evm.utg334.43__15342","gene","CHH",1.161751564,0.07081632,2,2,"Molecular Functions","gene","Acute Experiment","2/24","42/813","MF","MF_4","GO:0003676","nucleic acid binding",7,0.755500533475712
"gene","GO:0004674","protein serine/threonine kinase activity",0.0416666666666667,0.018450184501845,0.0666666666666667,2.25833333333333,0.857403039924989,0.364566897287387,0.414280565099303,0.331424452079443,"evm.utg162.19",1,"evm.utg162.19","exp1__gene__evm.utg162.19__3759","gene","CpG",-0.840727496,0.022309193,1,1,"Molecular Functions","gene","Acute Experiment","1/24","15/813","MF","MF_18","GO:0004674","protein serine/threonine kinase activity",3,0.872260091420654
"gene","GO:0016787","hydrolase activity",0.0416666666666667,0.018450184501845,0.0666666666666667,2.25833333333333,0.857403039924989,0.364566897287387,0.414280565099303,0.331424452079443,"evm.utg1571.14",1,"evm.utg1571.14","exp1__gene__evm.utg1571.14__3751","gene","CpG",-0.954979536,0.049259963,1,1,"Molecular Functions","gene","Acute Experiment","1/24","15/813","MF","MF_17","GO:0102148","N-acetyl-beta-D-galactosaminidase activity",3,0.696870669076948
"gene","GO:0004842","ubiquitin-protein transferase activity",0.0416666666666667,0.023370233702337,0.0526315789473684,1.78289473684211,0.601887129400047,0.437761528197181,0.475827748040414,0.380662198432331,"evm.utg11814.6",1,"evm.utg11814.6","exp1__gene__evm.utg11814.6__8292","gene","CHG",-2.763800327,0.078881824,1,1,"Molecular Functions","gene","Acute Experiment","1/24","19/813","MF","MF_19","GO:0061630","ubiquitin protein ligase activity",2,0.882714456616078
"gene","GO:0003677","DNA binding",0.125,0.119311193111931,0.0309278350515464,1.04768041237113,0.087219680743267,0.561205938357933,0.584589519122847,0.467671615298277,"evm.utg1571.14",3,"evm.utg1571.14/utg101.equina_smart_1619046.mrna5/evm.utg542.38","exp1__gene__evm.utg1571.14__3751","gene","CpG",-0.954979536,0.049259963,3,3,"Molecular Functions","gene","Acute Experiment","3/24","97/813","MF","MF_4","GO:0003676","nucleic acid binding",7,0.690061607206899
"gene","GO:0003677","DNA binding",0.125,0.119311193111931,0.0309278350515464,1.04768041237113,0.087219680743267,0.561205938357933,0.584589519122847,0.467671615298277,"utg101.equina_smart_1619046.mrna5",3,"evm.utg1571.14/utg101.equina_smart_1619046.mrna5/evm.utg542.38","exp1__gene__utg101.equina_smart_1619046.mrna5__8226","gene","CHG",0.355111086,0.094705362,3,3,"Molecular Functions","gene","Acute Experiment","3/24","97/813","MF","MF_4","GO:0003676","nucleic acid binding",7,0.690061607206899
"gene","GO:0003677","DNA binding",0.125,0.119311193111931,0.0309278350515464,1.04768041237113,0.087219680743267,0.561205938357933,0.584589519122847,0.467671615298277,"evm.utg542.38",3,"evm.utg1571.14/utg101.equina_smart_1619046.mrna5/evm.utg542.38","exp1__gene__evm.utg542.38__15697","gene","CHH",-0.182964017,0.021274448,3,3,"Molecular Functions","gene","Acute Experiment","3/24","97/813","MF","MF_4","GO:0003676","nucleic acid binding",7,0.690061607206899
"gene","GO:0005044","scavenger receptor activity",0.0416666666666667,0.035670356703567,0.0344827586206897,1.16810344827586,0.160680333187084,0.587095766420249,0.587095766420249,0.4696766131362,"evm.utg9625.2",1,"evm.utg9625.2","exp1__gene__evm.utg9625.2__16076","gene","CHH",-0.908232114,0.097939042,1,1,"Molecular Functions","gene","Acute Experiment","1/24","29/813","MF","MF_22","GO:0005044","scavenger receptor activity",1,1
"dispersed_repeat","GO:0000278","mitotic cell cycle",0.0833333333333333,0.00335570469798658,1,24.8333333333333,4.88193950529227,0.0402684563758389,0.184439473030077,0.15254392506247,"evm.utg10470.24",1,"evm.utg10470.24","exp1__dispersed_repeat__evm.utg10470.24__54","dispersed_repeat","CpG",1.834862385,0.083596936,1,1,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","1/298","BP","BP_2","GO:0007154","cell communication",3,0.618886301079822
"dispersed_repeat","GO:0030261","chromosome condensation",0.0833333333333333,0.00335570469798658,1,24.8333333333333,4.88193950529227,0.0402684563758389,0.184439473030077,0.15254392506247,"evm.utg5417.33",1,"evm.utg5417.33","exp1__dispersed_repeat__evm.utg5417.33__2254","dispersed_repeat","CpG",-1.92926045,0.063223962,1,2,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","1/298","BP","BP_6","GO:0030261","chromosome condensation",2,0.77729439755601
"dispersed_repeat","GO:0030261","chromosome condensation",0.0833333333333333,0.00335570469798658,1,24.8333333333333,4.88193950529227,0.0402684563758389,0.184439473030077,0.15254392506247,"evm.utg5417.33",1,"evm.utg5417.33","exp1__dispersed_repeat__evm.utg5417.33__2255","dispersed_repeat","CpG",-1.92926045,0.063223962,1,2,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","1/298","BP","BP_6","GO:0030261","chromosome condensation",2,0.77729439755601
"dispersed_repeat","GO:2000036","regulation of stem cell population maintenance",0.0833333333333333,0.00335570469798658,1,24.8333333333333,4.88193950529227,0.0402684563758389,0.184439473030077,0.15254392506247,"evm.utg2849.3",1,"evm.utg2849.3","exp1__dispersed_repeat__evm.utg2849.3__1302","dispersed_repeat","CpG",8.854166667,0.005905139,1,1,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","1/298","BP","BP_31","GO:2000036","regulation of stem cell population maintenance",1,1
"dispersed_repeat","GO:0007160","cell-matrix adhesion",0.0833333333333333,0.00671140939597315,0.5,12.4166666666667,3.31279295962594,0.0790454884414615,0.184439473030077,0.15254392506247,"evm.utg2333.11",1,"evm.utg2333.11","exp1__dispersed_repeat__evm.utg2333.11__702","dispersed_repeat","CpG",-2.380952381,0.06875122,1,1,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","2/298","BP","BP_12","GO:0007155","cell adhesion",3,0.699745413123679
"dispersed_repeat","GO:0034765","regulation of monoatomic ion transmembrane transport",0.0833333333333333,0.00671140939597315,0.5,12.4166666666667,3.31279295962594,0.0790454884414615,0.184439473030077,0.15254392506247,"evm.utg816.25",1,"evm.utg816.25","exp1__dispersed_repeat__evm.utg816.25__2527","dispersed_repeat","CpG",12.35521236,0.032229899,1,1,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","2/298","BP","BP_21","GO:0034765","regulation of monoatomic ion transmembrane transport",1,1
"dispersed_repeat","GO:0051301","cell division",0.0833333333333333,0.00671140939597315,0.5,12.4166666666667,3.31279295962594,0.0790454884414615,0.184439473030077,0.15254392506247,"evm.utg10470.24",1,"evm.utg10470.24","exp1__dispersed_repeat__evm.utg10470.24__54","dispersed_repeat","CpG",1.834862385,0.083596936,1,1,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","2/298","BP","BP_2","GO:0007154","cell communication",3,0.657236149017841
"dispersed_repeat","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",0.0833333333333333,0.0100671140939597,0.333333333333333,8.27777777777778,2.59080210380282,0.116381482153294,0.203667593768265,0.168446882063979,"evm.utg9625.4",1,"evm.utg9625.4","exp1__dispersed_repeat__evm.utg9625.4__2656","dispersed_repeat","CpG",1.086956522,0.095716628,1,1,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","3/298","BP","BP_12","GO:0007155","cell adhesion",3,0.673855502106646
"dispersed_repeat","GO:0008380","RNA splicing",0.0833333333333333,0.0100671140939597,0.333333333333333,8.27777777777778,2.59080210380282,0.116381482153294,0.203667593768265,0.168446882063979,"evm.utg1032.34",1,"evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9765","dispersed_repeat","CHH",1.066924846,0.052311214,1,2,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","3/298","BP","BP_1","GO:0016070","RNA metabolic process",9,0.628108811427088
"dispersed_repeat","GO:0008380","RNA splicing",0.0833333333333333,0.0100671140939597,0.333333333333333,8.27777777777778,2.59080210380282,0.116381482153294,0.203667593768265,0.168446882063979,"evm.utg1032.34",1,"evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9766","dispersed_repeat","CHH",1.066924846,0.052311214,1,2,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","3/298","BP","BP_1","GO:0016070","RNA metabolic process",9,0.628108811427088
"dispersed_repeat","GO:0007154","cell communication",0.0833333333333333,0.0167785234899329,0.2,4.96666666666667,1.8292064739921,0.186924254176477,0.261693955847068,0.216438610099078,"evm.utg268.25.1.5c22edff",1,"evm.utg268.25.1.5c22edff","exp1__dispersed_repeat__evm.utg268.25.1.5c22edff__11366","dispersed_repeat","CHH",0.513833992,0.000950246,1,1,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","5/298","BP","BP_2","GO:0007154","cell communication",3,0.657236149017841
"dispersed_repeat","GO:0030433","ubiquitin-dependent ERAD pathway",0.0833333333333333,0.0167785234899329,0.2,4.96666666666667,1.8292064739921,0.186924254176477,0.261693955847068,0.216438610099078,"evm.utg24440.2",1,"evm.utg24440.2","exp1__dispersed_repeat__evm.utg24440.2__11042","dispersed_repeat","CHH",-2.034428795,0.006654635,1,3,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","5/298","BP","BP_19","GO:1904294","positive regulation of ERAD pathway",2,0.765087682369792
"dispersed_repeat","GO:0030433","ubiquitin-dependent ERAD pathway",0.0833333333333333,0.0167785234899329,0.2,4.96666666666667,1.8292064739921,0.186924254176477,0.261693955847068,0.216438610099078,"evm.utg24440.2",1,"evm.utg24440.2","exp1__dispersed_repeat__evm.utg24440.2__11043","dispersed_repeat","CHH",-2.034428795,0.006654635,1,3,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","5/298","BP","BP_19","GO:1904294","positive regulation of ERAD pathway",2,0.765087682369792
"dispersed_repeat","GO:0030433","ubiquitin-dependent ERAD pathway",0.0833333333333333,0.0167785234899329,0.2,4.96666666666667,1.8292064739921,0.186924254176477,0.261693955847068,0.216438610099078,"evm.utg24440.2",1,"evm.utg24440.2","exp1__dispersed_repeat__evm.utg24440.2__11044","dispersed_repeat","CHH",-2.034428795,0.006654635,1,3,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","5/298","BP","BP_19","GO:1904294","positive regulation of ERAD pathway",2,0.765087682369792
"dispersed_repeat","GO:0006470","protein dephosphorylation",0.0833333333333333,0.0201342281879195,0.166666666666667,4.13888888888889,1.58834914397346,0.22022428472215,0.271675236067131,0.224693804266048,"evm.utg989.44.45.2.5c2798c8",1,"evm.utg989.44.45.2.5c2798c8","exp1__dispersed_repeat__evm.utg989.44.45.2.5c2798c8__13391","dispersed_repeat","CHH",-1.589638331,0.000244134,1,2,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","6/298","BP","BP_8","GO:0006468","protein phosphorylation",4,0.703374850063978
"dispersed_repeat","GO:0006470","protein dephosphorylation",0.0833333333333333,0.0201342281879195,0.166666666666667,4.13888888888889,1.58834914397346,0.22022428472215,0.271675236067131,0.224693804266048,"evm.utg989.44.45.2.5c2798c8",1,"evm.utg989.44.45.2.5c2798c8","exp1__dispersed_repeat__evm.utg989.44.45.2.5c2798c8__13392","dispersed_repeat","CHH",-1.589638331,0.000244134,1,2,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","6/298","BP","BP_8","GO:0006468","protein phosphorylation",4,0.703374850063978
"dispersed_repeat","GO:0006397","mRNA processing",0.0833333333333333,0.023489932885906,0.142857142857143,3.54761904761905,1.39483502412788,0.252269862062336,0.271675236067131,0.224693804266048,"evm.utg1032.34",1,"evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9765","dispersed_repeat","CHH",1.066924846,0.052311214,1,2,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","7/298","BP","BP_1","GO:0016070","RNA metabolic process",9,0.611456692555683
"dispersed_repeat","GO:0006397","mRNA processing",0.0833333333333333,0.023489932885906,0.142857142857143,3.54761904761905,1.39483502412788,0.252269862062336,0.271675236067131,0.224693804266048,"evm.utg1032.34",1,"evm.utg1032.34","exp1__dispersed_repeat__evm.utg1032.34__9766","dispersed_repeat","CHH",1.066924846,0.052311214,1,2,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","7/298","BP","BP_1","GO:0016070","RNA metabolic process",9,0.611456692555683
"dispersed_repeat","GO:0030154","cell differentiation",0.0833333333333333,0.023489932885906,0.142857142857143,3.54761904761905,1.39483502412788,0.252269862062336,0.271675236067131,0.224693804266048,"evm.utg1569.8",1,"evm.utg1569.8","exp1__dispersed_repeat__evm.utg1569.8__356","dispersed_repeat","CpG",-0.954979536,0.083596936,1,1,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","7/298","BP","BP_17","GO:0070593","dendrite self-avoidance",2,0.748310163501551
"dispersed_repeat","GO:0015074","DNA integration",0.0833333333333333,0.110738255033557,0.0303030303030303,0.752525252525253,-0.308283835678762,0.762294245821275,0.762294245821275,0.63046892511534,"evm.utg1256.23",1,"evm.utg1256.23","exp1__dispersed_repeat__evm.utg1256.23__203","dispersed_repeat","CpG",-0.782441252,0.005905139,1,3,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","33/298","BP","BP_1","GO:0016070","RNA metabolic process",9,0.668692195122565
"dispersed_repeat","GO:0015074","DNA integration",0.0833333333333333,0.110738255033557,0.0303030303030303,0.752525252525253,-0.308283835678762,0.762294245821275,0.762294245821275,0.63046892511534,"evm.utg1256.23",1,"evm.utg1256.23","exp1__dispersed_repeat__evm.utg1256.23__204","dispersed_repeat","CpG",-0.782441252,0.005905139,1,3,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","33/298","BP","BP_1","GO:0016070","RNA metabolic process",9,0.668692195122565
"dispersed_repeat","GO:0015074","DNA integration",0.0833333333333333,0.110738255033557,0.0303030303030303,0.752525252525253,-0.308283835678762,0.762294245821275,0.762294245821275,0.63046892511534,"evm.utg1256.23",1,"evm.utg1256.23","exp1__dispersed_repeat__evm.utg1256.23__205","dispersed_repeat","CpG",-0.782441252,0.005905139,1,3,"Biological Processes","dispersed_repeat","Acute Experiment","1/12","33/298","BP","BP_1","GO:0016070","RNA metabolic process",9,0.668692195122565
"dispersed_repeat","GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"evm.utg1569.8",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__evm.utg1569.8__356","dispersed_repeat","CpG",-0.954979536,0.083596936,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.333333333333333,0.0629370629370629,0.222222222222222,5.2962962962963,4.82059123443333,0.000388860168384447,0.00505518218899781,0.00368393843732634,"evm.utg2333.11",6,"evm.utg1569.8/evm.utg2333.11/evm.utg3884.52/evm.utg9625.4/utg2379.equina_smart_1636200.mrna1/evm.utg1138.4","exp1__dispersed_repeat__evm.utg2333.11__702","dispersed_repeat","CpG",-2.380952381,0.06875122,6,9,"Molecular Functions","dispersed_repeat","Acute Experiment","6/18","27/429","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
