"region_from_list","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","gene_id_labelling","Count","geneID_gene_level","dmr_feature_id","region_feature","context","methDiff","p_fdr","n_unique_genes_for_term","n_dmr_features_for_term","GO","region","experiment","GeneRatio_raw","BgRatio_raw","ontology","semantic_cluster_id","semantic_cluster_GO","semantic_cluster_Description","cluster_size","mean_similarity_to_cluster"
"dispersed_repeat","GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00859106529209622,0.4,9.7,4.04848874068688,0.0151194686654587,0.17638205788746,0.14698504823955,"evm.utg4290.31",2,"evm.utg17994.17/evm.utg4290.31","exp2__dispersed_repeat__evm.utg4290.31__8994","dispersed_repeat","CHG",-2.243589744,0.06966454,2,10,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","5/582","MF","MF_19","GO:0061630","ubiquitin protein ligase activity",2,0.882714456616078
"dispersed_repeat","GO:0061630","ubiquitin protein ligase activity",0.0833333333333333,0.00859106529209622,0.4,9.7,4.04848874068688,0.0151194686654587,0.17638205788746,0.14698504823955,"evm.utg4290.31",2,"evm.utg17994.17/evm.utg4290.31","exp2__dispersed_repeat__evm.utg4290.31__8995","dispersed_repeat","CHG",-2.243589744,0.06966454,2,10,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","5/582","MF","MF_19","GO:0061630","ubiquitin protein ligase activity",2,0.882714456616078
"dispersed_repeat","GO:0004100","chitin synthase activity",0.0416666666666667,0.00171821305841924,1,24.25,4.82182538049648,0.0412371134020614,0.17638205788746,0.14698504823955,"evm.utg590.24",1,"evm.utg590.24","exp2__dispersed_repeat__evm.utg590.24__3165","dispersed_repeat","CpG",0.957354221,0.04655111,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","1/582","MF","MF_12","GO:0004100","chitin synthase activity",1,1
"dispersed_repeat","GO:0005249","voltage-gated potassium channel activity",0.0416666666666667,0.00171821305841924,1,24.25,4.82182538049648,0.0412371134020614,0.17638205788746,0.14698504823955,"evm.utg12724.17",1,"evm.utg12724.17","exp2__dispersed_repeat__evm.utg12724.17__293","dispersed_repeat","CpG",1.631701632,0.054220244,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","1/582","MF","MF_24","GO:0005245","voltage-gated calcium channel activity",3,0.756663416652456
"dispersed_repeat","GO:0005249","voltage-gated potassium channel activity",0.0416666666666667,0.00171821305841924,1,24.25,4.82182538049648,0.0412371134020614,0.17638205788746,0.14698504823955,"evm.utg12724.17",1,"evm.utg12724.17","exp2__dispersed_repeat__evm.utg12724.17__294","dispersed_repeat","CpG",1.631701632,0.054220244,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","1/582","MF","MF_24","GO:0005245","voltage-gated calcium channel activity",3,0.756663416652456
"dispersed_repeat","GO:0008483","transaminase activity",0.0416666666666667,0.00171821305841924,1,24.25,4.82182538049648,0.0412371134020614,0.17638205788746,0.14698504823955,"evm.utg30804.6",1,"evm.utg30804.6","exp2__dispersed_repeat__evm.utg30804.6__1950","dispersed_repeat","CpG",-1.895734597,0.042264381,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","1/582","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0008483","transaminase activity",0.0416666666666667,0.00171821305841924,1,24.25,4.82182538049648,0.0412371134020614,0.17638205788746,0.14698504823955,"evm.utg30804.6",1,"evm.utg30804.6","exp2__dispersed_repeat__evm.utg30804.6__1951","dispersed_repeat","CpG",-1.895734597,0.042264381,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","1/582","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0008483","transaminase activity",0.0416666666666667,0.00171821305841924,1,24.25,4.82182538049648,0.0412371134020614,0.17638205788746,0.14698504823955,"evm.utg30804.6",1,"evm.utg30804.6","exp2__dispersed_repeat__evm.utg30804.6__15735","dispersed_repeat","CHH",-2.242152466,0.051948646,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","1/582","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0008483","transaminase activity",0.0416666666666667,0.00171821305841924,1,24.25,4.82182538049648,0.0412371134020614,0.17638205788746,0.14698504823955,"evm.utg30804.6",1,"evm.utg30804.6","exp2__dispersed_repeat__evm.utg30804.6__15736","dispersed_repeat","CHH",-2.242152466,0.051948646,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","1/582","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0008483","transaminase activity",0.0416666666666667,0.00171821305841924,1,24.25,4.82182538049648,0.0412371134020614,0.17638205788746,0.14698504823955,"evm.utg30804.6",1,"evm.utg30804.6","exp2__dispersed_repeat__evm.utg30804.6__15784","dispersed_repeat","CHH",-0.808701317,0.051948646,1,5,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","1/582","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0031369","translation initiation factor binding",0.0416666666666667,0.00171821305841924,1,24.25,4.82182538049648,0.0412371134020614,0.17638205788746,0.14698504823955,"evm.utg2353.1",1,"evm.utg2353.1","exp2__dispersed_repeat__evm.utg2353.1__14655","dispersed_repeat","CHH",-1.479289941,0.062541456,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","1/582","MF","MF_34","GO:0046983","protein dimerization activity",3,0.698787635111889
"dispersed_repeat","GO:0031369","translation initiation factor binding",0.0416666666666667,0.00171821305841924,1,24.25,4.82182538049648,0.0412371134020614,0.17638205788746,0.14698504823955,"evm.utg2353.1",1,"evm.utg2353.1","exp2__dispersed_repeat__evm.utg2353.1__14656","dispersed_repeat","CHH",-1.479289941,0.062541456,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","1/582","MF","MF_34","GO:0046983","protein dimerization activity",3,0.698787635111889
"dispersed_repeat","GO:0005509","calcium ion binding",0.166666666666667,0.0652920962199313,0.105263157894737,2.55263157894737,2.05133859458358,0.0637189208065575,0.17638205788746,0.14698504823955,"evm.utg3487.26",4,"evm.utg3487.26/evm.utg262.3/evm.utg3329.39/evm.utg3470.17","exp2__dispersed_repeat__evm.utg3487.26__2230","dispersed_repeat","CpG",-3.361344538,0.005830557,4,8,"Molecular Functions","dispersed_repeat","Acute Experiment","4/24","38/582","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.166666666666667,0.0652920962199313,0.105263157894737,2.55263157894737,2.05133859458358,0.0637189208065575,0.17638205788746,0.14698504823955,"evm.utg3487.26",4,"evm.utg3487.26/evm.utg262.3/evm.utg3329.39/evm.utg3470.17","exp2__dispersed_repeat__evm.utg3487.26__2231","dispersed_repeat","CpG",-3.361344538,0.005830557,4,8,"Molecular Functions","dispersed_repeat","Acute Experiment","4/24","38/582","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.166666666666667,0.0652920962199313,0.105263157894737,2.55263157894737,2.05133859458358,0.0637189208065575,0.17638205788746,0.14698504823955,"evm.utg262.3",4,"evm.utg3487.26/evm.utg262.3/evm.utg3329.39/evm.utg3470.17","exp2__dispersed_repeat__evm.utg262.3__15092","dispersed_repeat","CHH",-1.581027668,0.081094476,4,8,"Molecular Functions","dispersed_repeat","Acute Experiment","4/24","38/582","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.166666666666667,0.0652920962199313,0.105263157894737,2.55263157894737,2.05133859458358,0.0637189208065575,0.17638205788746,0.14698504823955,"evm.utg262.3",4,"evm.utg3487.26/evm.utg262.3/evm.utg3329.39/evm.utg3470.17","exp2__dispersed_repeat__evm.utg262.3__15093","dispersed_repeat","CHH",-1.581027668,0.081094476,4,8,"Molecular Functions","dispersed_repeat","Acute Experiment","4/24","38/582","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.166666666666667,0.0652920962199313,0.105263157894737,2.55263157894737,2.05133859458358,0.0637189208065575,0.17638205788746,0.14698504823955,"evm.utg3329.39",4,"evm.utg3487.26/evm.utg262.3/evm.utg3329.39/evm.utg3470.17","exp2__dispersed_repeat__evm.utg3329.39__15918","dispersed_repeat","CHH",1.620745543,0.020806747,4,8,"Molecular Functions","dispersed_repeat","Acute Experiment","4/24","38/582","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.166666666666667,0.0652920962199313,0.105263157894737,2.55263157894737,2.05133859458358,0.0637189208065575,0.17638205788746,0.14698504823955,"evm.utg3470.17",4,"evm.utg3487.26/evm.utg262.3/evm.utg3329.39/evm.utg3470.17","exp2__dispersed_repeat__evm.utg3470.17__16220","dispersed_repeat","CHH",-0.629722922,0.062541456,4,8,"Molecular Functions","dispersed_repeat","Acute Experiment","4/24","38/582","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.166666666666667,0.0652920962199313,0.105263157894737,2.55263157894737,2.05133859458358,0.0637189208065575,0.17638205788746,0.14698504823955,"evm.utg3470.17",4,"evm.utg3487.26/evm.utg262.3/evm.utg3329.39/evm.utg3470.17","exp2__dispersed_repeat__evm.utg3470.17__16221","dispersed_repeat","CHH",-0.629722922,0.062541456,4,8,"Molecular Functions","dispersed_repeat","Acute Experiment","4/24","38/582","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0005509","calcium ion binding",0.166666666666667,0.0652920962199313,0.105263157894737,2.55263157894737,2.05133859458358,0.0637189208065575,0.17638205788746,0.14698504823955,"evm.utg3470.17",4,"evm.utg3487.26/evm.utg262.3/evm.utg3329.39/evm.utg3470.17","exp2__dispersed_repeat__evm.utg3470.17__16222","dispersed_repeat","CHH",-0.629722922,0.062541456,4,8,"Molecular Functions","dispersed_repeat","Acute Experiment","4/24","38/582","MF","MF_25","GO:0046872","metal ion binding",3,0.791666231249055
"dispersed_repeat","GO:0003743","translation initiation factor activity",0.0416666666666667,0.00343642611683849,0.5,12.125,3.26570994120672,0.0808417765317526,0.17638205788746,0.14698504823955,"evm.utg2353.1",1,"evm.utg2353.1","exp2__dispersed_repeat__evm.utg2353.1__14655","dispersed_repeat","CHH",-1.479289941,0.062541456,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","2/582","MF","MF_4","GO:0003676","nucleic acid binding",7,0.614595296269974
"dispersed_repeat","GO:0003743","translation initiation factor activity",0.0416666666666667,0.00343642611683849,0.5,12.125,3.26570994120672,0.0808417765317526,0.17638205788746,0.14698504823955,"evm.utg2353.1",1,"evm.utg2353.1","exp2__dispersed_repeat__evm.utg2353.1__14656","dispersed_repeat","CHH",-1.479289941,0.062541456,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","2/582","MF","MF_4","GO:0003676","nucleic acid binding",7,0.614595296269974
"dispersed_repeat","GO:0005262","calcium channel activity",0.0416666666666667,0.00343642611683849,0.5,12.125,3.26570994120672,0.0808417765317526,0.17638205788746,0.14698504823955,"evm.utg2849.8",1,"evm.utg2849.8","exp2__dispersed_repeat__evm.utg2849.8__8421","dispersed_repeat","CHG",-1.605504587,0.032922784,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","2/582","MF","MF_24","GO:0005245","voltage-gated calcium channel activity",3,0.787723823263991
"dispersed_repeat","GO:0015267","channel activity",0.0416666666666667,0.00343642611683849,0.5,12.125,3.26570994120672,0.0808417765317526,0.17638205788746,0.14698504823955,"evm.utg3210.25",1,"evm.utg3210.25","exp2__dispersed_repeat__evm.utg3210.25__2041","dispersed_repeat","CpG",-3.846153846,0.036836592,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","2/582","MF","MF_29","GO:0015267","channel activity",2,0.828736072212931
"dispersed_repeat","GO:0015267","channel activity",0.0416666666666667,0.00343642611683849,0.5,12.125,3.26570994120672,0.0808417765317526,0.17638205788746,0.14698504823955,"evm.utg3210.25",1,"evm.utg3210.25","exp2__dispersed_repeat__evm.utg3210.25__2042","dispersed_repeat","CpG",-3.846153846,0.036836592,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","2/582","MF","MF_29","GO:0015267","channel activity",2,0.828736072212931
"dispersed_repeat","GO:0045296","cadherin binding",0.0416666666666667,0.00343642611683849,0.5,12.125,3.26570994120672,0.0808417765317526,0.17638205788746,0.14698504823955,"evm.utg1162.37",1,"evm.utg1162.37","exp2__dispersed_repeat__evm.utg1162.37__13266","dispersed_repeat","CHH",-1.340482574,0.020806747,1,3,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","2/582","MF","MF_36","GO:0098632","cell-cell adhesion mediator activity",2,0.763749350310713
"dispersed_repeat","GO:0045296","cadherin binding",0.0416666666666667,0.00343642611683849,0.5,12.125,3.26570994120672,0.0808417765317526,0.17638205788746,0.14698504823955,"evm.utg1162.37",1,"evm.utg1162.37","exp2__dispersed_repeat__evm.utg1162.37__13267","dispersed_repeat","CHH",-1.340482574,0.020806747,1,3,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","2/582","MF","MF_36","GO:0098632","cell-cell adhesion mediator activity",2,0.763749350310713
"dispersed_repeat","GO:0045296","cadherin binding",0.0416666666666667,0.00343642611683849,0.5,12.125,3.26570994120672,0.0808417765317526,0.17638205788746,0.14698504823955,"evm.utg1162.37",1,"evm.utg1162.37","exp2__dispersed_repeat__evm.utg1162.37__13268","dispersed_repeat","CHH",-1.340482574,0.020806747,1,3,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","2/582","MF","MF_36","GO:0098632","cell-cell adhesion mediator activity",2,0.763749350310713
"dispersed_repeat","GO:0051213","dioxygenase activity",0.0416666666666667,0.00343642611683849,0.5,12.125,3.26570994120672,0.0808417765317526,0.17638205788746,0.14698504823955,"evm.utg412866.2",1,"evm.utg412866.2","exp2__dispersed_repeat__evm.utg412866.2__16625","dispersed_repeat","CHH",-1.043478261,0.030311206,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","2/582","MF","MF_30","GO:0051213","dioxygenase activity",2,0.858477214831588
"dispersed_repeat","GO:0051213","dioxygenase activity",0.0416666666666667,0.00343642611683849,0.5,12.125,3.26570994120672,0.0808417765317526,0.17638205788746,0.14698504823955,"evm.utg412866.2",1,"evm.utg412866.2","exp2__dispersed_repeat__evm.utg412866.2__16656","dispersed_repeat","CHH",-0.96969697,0.062541456,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","2/582","MF","MF_30","GO:0051213","dioxygenase activity",2,0.858477214831588
"dispersed_repeat","GO:0000166","nucleotide binding",0.0416666666666667,0.00515463917525773,0.333333333333333,8.08333333333333,2.54879914484078,0.118875909916646,0.237751819833292,0.198126516527743,"utg2427.evm.utg261.54.mrna8",1,"utg2427.evm.utg261.54.mrna8","exp2__dispersed_repeat__utg2427.evm.utg261.54.mrna8__1290","dispersed_repeat","CpG",-4.560260586,1.86e-05,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","3/582","MF","MF_1","GO:0000166","nucleotide binding",5,0.697829679860166
"dispersed_repeat","GO:0000166","nucleotide binding",0.0416666666666667,0.00515463917525773,0.333333333333333,8.08333333333333,2.54879914484078,0.118875909916646,0.237751819833292,0.198126516527743,"utg2427.evm.utg261.54.mrna8",1,"utg2427.evm.utg261.54.mrna8","exp2__dispersed_repeat__utg2427.evm.utg261.54.mrna8__1291","dispersed_repeat","CpG",-4.560260586,1.86e-05,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","3/582","MF","MF_1","GO:0000166","nucleotide binding",5,0.697829679860166
"dispersed_repeat","GO:0003964","RNA-directed DNA polymerase activity",0.0833333333333333,0.0309278350515464,0.111111111111111,2.69444444444444,1.51321494678065,0.166886906279228,0.308098903900114,0.256749086583428,"evm.utg334.58",2,"evm.utg334.58/evm.utg3470.17","exp2__dispersed_repeat__evm.utg334.58__2109","dispersed_repeat","CpG",-1.658767773,0.071719046,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","18/582","MF","MF_10","GO:0003964","RNA-directed DNA polymerase activity",2,0.834574652908918
"dispersed_repeat","GO:0003964","RNA-directed DNA polymerase activity",0.0833333333333333,0.0309278350515464,0.111111111111111,2.69444444444444,1.51321494678065,0.166886906279228,0.308098903900114,0.256749086583428,"evm.utg334.58",2,"evm.utg334.58/evm.utg3470.17","exp2__dispersed_repeat__evm.utg334.58__2110","dispersed_repeat","CpG",-1.658767773,0.071719046,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","18/582","MF","MF_10","GO:0003964","RNA-directed DNA polymerase activity",2,0.834574652908918
"dispersed_repeat","GO:0003964","RNA-directed DNA polymerase activity",0.0833333333333333,0.0309278350515464,0.111111111111111,2.69444444444444,1.51321494678065,0.166886906279228,0.308098903900114,0.256749086583428,"evm.utg3470.17",2,"evm.utg334.58/evm.utg3470.17","exp2__dispersed_repeat__evm.utg3470.17__16220","dispersed_repeat","CHH",-0.629722922,0.062541456,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","18/582","MF","MF_10","GO:0003964","RNA-directed DNA polymerase activity",2,0.834574652908918
"dispersed_repeat","GO:0003964","RNA-directed DNA polymerase activity",0.0833333333333333,0.0309278350515464,0.111111111111111,2.69444444444444,1.51321494678065,0.166886906279228,0.308098903900114,0.256749086583428,"evm.utg3470.17",2,"evm.utg334.58/evm.utg3470.17","exp2__dispersed_repeat__evm.utg3470.17__16221","dispersed_repeat","CHH",-0.629722922,0.062541456,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","18/582","MF","MF_10","GO:0003964","RNA-directed DNA polymerase activity",2,0.834574652908918
"dispersed_repeat","GO:0003964","RNA-directed DNA polymerase activity",0.0833333333333333,0.0309278350515464,0.111111111111111,2.69444444444444,1.51321494678065,0.166886906279228,0.308098903900114,0.256749086583428,"evm.utg3470.17",2,"evm.utg334.58/evm.utg3470.17","exp2__dispersed_repeat__evm.utg3470.17__16222","dispersed_repeat","CHH",-0.629722922,0.062541456,2,5,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","18/582","MF","MF_10","GO:0003964","RNA-directed DNA polymerase activity",2,0.834574652908918
"dispersed_repeat","GO:0004930","G protein-coupled receptor activity",0.0833333333333333,0.0378006872852234,0.0909090909090909,2.20454545454545,1.19348539172214,0.228357538400982,0.391470065830254,0.326225054858545,"evm.utg10358.16",2,"evm.utg10358.16/evm.utg2367.32","exp2__dispersed_repeat__evm.utg10358.16__50","dispersed_repeat","CpG",-4.587155963,0.001877111,2,3,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","22/582","MF","MF_21","GO:0004930","G protein-coupled receptor activity",1,1
"dispersed_repeat","GO:0004930","G protein-coupled receptor activity",0.0833333333333333,0.0378006872852234,0.0909090909090909,2.20454545454545,1.19348539172214,0.228357538400982,0.391470065830254,0.326225054858545,"evm.utg10358.16",2,"evm.utg10358.16/evm.utg2367.32","exp2__dispersed_repeat__evm.utg10358.16__51","dispersed_repeat","CpG",-4.587155963,0.001877111,2,3,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","22/582","MF","MF_21","GO:0004930","G protein-coupled receptor activity",1,1
"dispersed_repeat","GO:0004930","G protein-coupled receptor activity",0.0833333333333333,0.0378006872852234,0.0909090909090909,2.20454545454545,1.19348539172214,0.228357538400982,0.391470065830254,0.326225054858545,"evm.utg2367.32",2,"evm.utg10358.16/evm.utg2367.32","exp2__dispersed_repeat__evm.utg2367.32__14739","dispersed_repeat","CHH",-0.765306122,0.095339909,2,3,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","22/582","MF","MF_21","GO:0004930","G protein-coupled receptor activity",1,1
"dispersed_repeat","GO:0046983","protein dimerization activity",0.0416666666666667,0.013745704467354,0.125,3.03125,1.19875108483305,0.287502922331251,0.460004675730001,0.383337229775001,"evm.utg6959.27",1,"evm.utg6959.27","exp2__dispersed_repeat__evm.utg6959.27__17883","dispersed_repeat","CHH",-0.88691114,0.051948646,1,1,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","8/582","MF","MF_34","GO:0046983","protein dimerization activity",3,0.698787635111889
"dispersed_repeat","GO:0016740","transferase activity",0.0416666666666667,0.0171821305841924,0.1,2.425,0.941875364070915,0.345888767468489,0.500293999627963,0.416911666356636,"evm.utg1162.37",1,"evm.utg1162.37","exp2__dispersed_repeat__evm.utg1162.37__13266","dispersed_repeat","CHH",-1.340482574,0.020806747,1,3,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","10/582","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0016740","transferase activity",0.0416666666666667,0.0171821305841924,0.1,2.425,0.941875364070915,0.345888767468489,0.500293999627963,0.416911666356636,"evm.utg1162.37",1,"evm.utg1162.37","exp2__dispersed_repeat__evm.utg1162.37__13267","dispersed_repeat","CHH",-1.340482574,0.020806747,1,3,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","10/582","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0016740","transferase activity",0.0416666666666667,0.0171821305841924,0.1,2.425,0.941875364070915,0.345888767468489,0.500293999627963,0.416911666356636,"evm.utg1162.37",1,"evm.utg1162.37","exp2__dispersed_repeat__evm.utg1162.37__13268","dispersed_repeat","CHH",-1.340482574,0.020806747,1,3,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","10/582","MF","MF_28","GO:0008483","transaminase activity",2,0.828736072212931
"dispersed_repeat","GO:0003676","nucleic acid binding",0.0833333333333333,0.0515463917525773,0.0666666666666667,1.61666666666667,0.718651191169703,0.35437491640314,0.500293999627963,0.416911666356636,"utg2427.evm.utg261.54.mrna8",2,"utg2427.evm.utg261.54.mrna8/evm.utg334.83","exp2__dispersed_repeat__utg2427.evm.utg261.54.mrna8__1290","dispersed_repeat","CpG",-4.560260586,1.86e-05,2,4,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","30/582","MF","MF_4","GO:0003676","nucleic acid binding",7,0.755500533475712
"dispersed_repeat","GO:0003676","nucleic acid binding",0.0833333333333333,0.0515463917525773,0.0666666666666667,1.61666666666667,0.718651191169703,0.35437491640314,0.500293999627963,0.416911666356636,"utg2427.evm.utg261.54.mrna8",2,"utg2427.evm.utg261.54.mrna8/evm.utg334.83","exp2__dispersed_repeat__utg2427.evm.utg261.54.mrna8__1291","dispersed_repeat","CpG",-4.560260586,1.86e-05,2,4,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","30/582","MF","MF_4","GO:0003676","nucleic acid binding",7,0.755500533475712
"dispersed_repeat","GO:0003676","nucleic acid binding",0.0833333333333333,0.0515463917525773,0.0666666666666667,1.61666666666667,0.718651191169703,0.35437491640314,0.500293999627963,0.416911666356636,"evm.utg334.83",2,"utg2427.evm.utg261.54.mrna8/evm.utg334.83","exp2__dispersed_repeat__evm.utg334.83__8648","dispersed_repeat","CHG",-2.482269504,0.032922784,2,4,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","30/582","MF","MF_4","GO:0003676","nucleic acid binding",7,0.755500533475712
"dispersed_repeat","GO:0003676","nucleic acid binding",0.0833333333333333,0.0515463917525773,0.0666666666666667,1.61666666666667,0.718651191169703,0.35437491640314,0.500293999627963,0.416911666356636,"evm.utg334.83",2,"utg2427.evm.utg261.54.mrna8/evm.utg334.83","exp2__dispersed_repeat__evm.utg334.83__8649","dispersed_repeat","CHG",-2.482269504,0.032922784,2,4,"Molecular Functions","dispersed_repeat","Acute Experiment","2/24","30/582","MF","MF_4","GO:0003676","nucleic acid binding",7,0.755500533475712
"dispersed_repeat","GO:0003723","RNA binding",0.0416666666666667,0.0206185567010309,0.0833333333333333,2.02083333333333,0.740431054785335,0.399673721055211,0.505148517572946,0.420957097977455,"evm.utg2353.1",1,"evm.utg2353.1","exp2__dispersed_repeat__evm.utg2353.1__14655","dispersed_repeat","CHH",-1.479289941,0.062541456,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","12/582","MF","MF_4","GO:0003676","nucleic acid binding",7,0.742036467038077
"dispersed_repeat","GO:0003723","RNA binding",0.0416666666666667,0.0206185567010309,0.0833333333333333,2.02083333333333,0.740431054785335,0.399673721055211,0.505148517572946,0.420957097977455,"evm.utg2353.1",1,"evm.utg2353.1","exp2__dispersed_repeat__evm.utg2353.1__14656","dispersed_repeat","CHH",-1.479289941,0.062541456,1,2,"Molecular Functions","dispersed_repeat","Acute Experiment","1/24","12/582","MF","MF_4","GO:0003676","nucleic acid binding",7,0.742036467038077
"dispersed_repeat","GO:0008270","zinc ion binding",0.125,0.0945017182130584,0.0545454545454545,1.32272727272727,0.52118066132411,0.399909243078582,0.505148517572946,0.420957097977455,"evm.utg4290.31",3,"evm.utg4290.31/evm.utg1818.2/evm.utg334.83","exp2__dispersed_repeat__evm.utg4290.31__2574","dispersed_repeat","CpG",-1.818686213,0.023983681,3,13,"Molecular Functions","dispersed_repeat","Acute Experiment","3/24","55/582","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"dispersed_repeat","GO:0008270","zinc ion binding",0.125,0.0945017182130584,0.0545454545454545,1.32272727272727,0.52118066132411,0.399909243078582,0.505148517572946,0.420957097977455,"evm.utg4290.31",3,"evm.utg4290.31/evm.utg1818.2/evm.utg334.83","exp2__dispersed_repeat__evm.utg4290.31__2575","dispersed_repeat","CpG",-1.818686213,0.023983681,3,13,"Molecular Functions","dispersed_repeat","Acute Experiment","3/24","55/582","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"dispersed_repeat","GO:0008270","zinc ion binding",0.125,0.0945017182130584,0.0545454545454545,1.32272727272727,0.52118066132411,0.399909243078582,0.505148517572946,0.420957097977455,"evm.utg4290.31",3,"evm.utg4290.31/evm.utg1818.2/evm.utg334.83","exp2__dispersed_repeat__evm.utg4290.31__2576","dispersed_repeat","CpG",-1.818686213,0.023983681,3,13,"Molecular Functions","dispersed_repeat","Acute Experiment","3/24","55/582","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"dispersed_repeat","GO:0008270","zinc ion binding",0.125,0.0945017182130584,0.0545454545454545,1.32272727272727,0.52118066132411,0.399909243078582,0.505148517572946,0.420957097977455,"evm.utg4290.31",3,"evm.utg4290.31/evm.utg1818.2/evm.utg334.83","exp2__dispersed_repeat__evm.utg4290.31__2577","dispersed_repeat","CpG",-1.818686213,0.023983681,3,13,"Molecular Functions","dispersed_repeat","Acute Experiment","3/24","55/582","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
"dispersed_repeat","GO:0008270","zinc ion binding",0.125,0.0945017182130584,0.0545454545454545,1.32272727272727,0.52118066132411,0.399909243078582,0.505148517572946,0.420957097977455,"evm.utg4290.31",3,"evm.utg4290.31/evm.utg1818.2/evm.utg334.83","exp2__dispersed_repeat__evm.utg4290.31__8992","dispersed_repeat","CHG",-2.243589744,0.06966454,3,13,"Molecular Functions","dispersed_repeat","Acute Experiment","3/24","55/582","MF","MF_25","GO:0046872","metal ion binding",3,0.752833309165074
