"region","context","file_prefix","percent_methylation","sample_id","treatment","group"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",9.75609756097561,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",3.57142857142857,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",7.84313725490196,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",9.09090909090909,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",10,"22",1,"Treatment"
"dispersed_repeat","CpG","22",10,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",100,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.574712643678161,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",3.84615384615385,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.854700854700855,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.104511409162167,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.467289719626168,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",29.1666666666667,"22",1,"Treatment"
"dispersed_repeat","CpG","22",23.7603305785124,"22",1,"Treatment"
"dispersed_repeat","CpG","22",19.6581196581197,"22",1,"Treatment"
"dispersed_repeat","CpG","22",4.59770114942529,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",75.5555555555556,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",31.7460317460317,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",9.09090909090909,"22",1,"Treatment"
"dispersed_repeat","CpG","22",9.09090909090909,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",20,"22",1,"Treatment"
"dispersed_repeat","CpG","22",81.25,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",10,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",20,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",8,"22",1,"Treatment"
"dispersed_repeat","CpG","22",83.3333333333333,"22",1,"Treatment"
"dispersed_repeat","CpG","22",74.4186046511628,"22",1,"Treatment"
"dispersed_repeat","CpG","22",83.3333333333333,"22",1,"Treatment"
"dispersed_repeat","CpG","22",100,"22",1,"Treatment"
"dispersed_repeat","CpG","22",38.8888888888889,"22",1,"Treatment"
"dispersed_repeat","CpG","22",24.6575342465753,"22",1,"Treatment"
"dispersed_repeat","CpG","22",10,"22",1,"Treatment"
"dispersed_repeat","CpG","22",10,"22",1,"Treatment"
"dispersed_repeat","CpG","22",2.7027027027027,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",7.5,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",80,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.87719298245614,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",80,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",40.8,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",46.5116279069767,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",50.9803921568627,"22",1,"Treatment"
"dispersed_repeat","CpG","22",70,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",63.6363636363636,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",26.0869565217391,"22",1,"Treatment"
"dispersed_repeat","CpG","22",1.98019801980198,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",9.09090909090909,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",27.2727272727273,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.037202380952381,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",2.22222222222222,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.211864406779661,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.350877192982456,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",2.36768802228412,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.337154416722859,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.0884173297966401,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",1.58730158730159,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",100,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",5,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",10,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",18.75,"22",1,"Treatment"
"dispersed_repeat","CpG","22",4,"22",1,"Treatment"
"dispersed_repeat","CpG","22",17.9487179487179,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",25,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",10,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",100,"22",1,"Treatment"
"dispersed_repeat","CpG","22",13.4453781512605,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.826446280991736,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.0741289844329133,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",1.171875,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.206611570247934,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.727272727272727,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",4.81927710843374,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",33.3333333333333,"22",1,"Treatment"
"dispersed_repeat","CpG","22",80.5555555555556,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",26.0869565217391,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",45.4545454545455,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",3.94736842105263,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",3.33333333333333,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",35.8490566037736,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",21.875,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.518134715025907,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",100,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",4.08163265306122,"22",1,"Treatment"
"dispersed_repeat","CpG","22",100,"22",1,"Treatment"
"dispersed_repeat","CpG","22",100,"22",1,"Treatment"
"dispersed_repeat","CpG","22",82.1428571428571,"22",1,"Treatment"
"dispersed_repeat","CpG","22",100,"22",1,"Treatment"
"dispersed_repeat","CpG","22",100,"22",1,"Treatment"
"dispersed_repeat","CpG","22",84.6153846153846,"22",1,"Treatment"
"dispersed_repeat","CpG","22",78.9473684210526,"22",1,"Treatment"
"dispersed_repeat","CpG","22",70,"22",1,"Treatment"
"dispersed_repeat","CpG","22",68.6868686868687,"22",1,"Treatment"
"dispersed_repeat","CpG","22",52.1739130434783,"22",1,"Treatment"
"dispersed_repeat","CpG","22",80.5084745762712,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",68.9320388349515,"22",1,"Treatment"
"dispersed_repeat","CpG","22",25,"22",1,"Treatment"
"dispersed_repeat","CpG","22",87.8787878787879,"22",1,"Treatment"
"dispersed_repeat","CpG","22",30,"22",1,"Treatment"
"dispersed_repeat","CpG","22",30,"22",1,"Treatment"
"dispersed_repeat","CpG","22",10,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",1.42857142857143,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",82.6086956521739,"22",1,"Treatment"
"dispersed_repeat","CpG","22",95,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",2.29885057471264,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",4.76190476190476,"22",1,"Treatment"
"dispersed_repeat","CpG","22",41.1764705882353,"22",1,"Treatment"
"dispersed_repeat","CpG","22",30,"22",1,"Treatment"
"dispersed_repeat","CpG","22",6.15384615384615,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",1.53846153846154,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.510204081632653,"22",1,"Treatment"
"dispersed_repeat","CpG","22",20,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0.279329608938547,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",31.6666666666667,"22",1,"Treatment"
"dispersed_repeat","CpG","22",100,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
"dispersed_repeat","CpG","22",0,"22",1,"Treatment"
