"","x"
"tRNAscan-SE.tRNA.utg234.Ser(GGA).6",0
"tRNAscan-SE.tRNA.utg234.Ser(GGA).7",0.0172610874923347
"evm.TU.utg234.68.69",1.00686216037723
"evm.TU.utg234.70",0.000898739577335034
"evm.TU.utg234.71",0.00412132074212575
"evm.TU.utg234.72",0.0120643806439856
"evm.TU.utg234.73",2.11040974937776
"evm.TU.utg234.74",0.00213568589078082
"evm.TU.utg234.75",137.719347765053
"evm.TU.utg234.76",0.000336751320499257
"evm.TU.utg234.77",0.00247275572804808
"evm.TU.utg234.78",0.00495184380900651
"evm.TU.utg234.79",6.39731351669385e-05
"tRNAscan-SE.tRNA.utg234.Ser(AGA).8",0.181313806169504
"evm.TU.utg234.80",9.26841140361777e-05
"tRNAscan-SE.tRNA.utg234.SeC(TCA).1",0.053278887848273
"evm.TU.utg234.81",0.00293991729692327
"evm.TU.utg234.82",0.886361295312624
"evm.TU.utg234.83",0.648582086675675
"evm.TU.utg234.84",0
"evm.TU.utg234.85",1.53150853169229
"tRNAscan-SE.tRNA.utg234.SeC(TCA).2",0.150654424573998
"evm.TU.utg234.86",783.196629033569
"evm.TU.utg234.87",0.186633221747469
"evm.TU.utg234.88",5.71847934932004
"tRNAscan-SE.tRNA.utg234.Ser(AGA).9",0.811879389948705
"evm.TU.utg234.89",6.72446586722706
"evm.TU.utg234.90",0.0441040888530589
"evm.TU.utg234.91",11.4541106316315
"evm.TU.utg234.92",0.028863344175277
"utg234.equina_smart_69963.path1",0.0771953917033815
"evm.TU.utg234.93",0.00358061907121709
"evm.TU.utg234.94",0.256998084971563
"evm.TU.utg234.95",8.57779426209026
"evm.TU.utg234.96",0.0281340742398689
"evm.TU.utg234.97",1.64352837859522
"evm.TU.utg234.98",7.98734950705087
"evm.TU.utg234.99",88628.1354555458
"evm.TU.utg234.100",92.671236137091
"tRNAscan-SE.tRNA.utg234.Pseudo(AGG).11",0
"evm.TU.utg234.101",0.287710590977239
"evm.TU.utg234.102",4.73229039078087
"utg234.equina_smart_1846066.path1",2.67737812544357
"evm.TU.utg234.103",46416.2831989405
"evm.TU.utg234.104",0.491191772157472
"evm.TU.utg234.105",1.9640634450096
"tRNAscan-SE.tRNA.utg234.Pseudo(GTT).12",0
"evm.TU.utg234.106",1667411.59919082
"tRNAscan-SE.tRNA.utg234.Pseudo(GTT).13",0.113562301401189
"tRNAscan-SE.tRNA.utg234.Cys(ACA).4",0.0762436846055632
"evm.TU.utg234.107",0.00100673671209004
"evm.TU.utg234.108",12186.3070483263
"evm.TU.utg234.109",1.81645907859469
"utg234.equina_smart_1404252.path1",0.0140028657690399
"evm.TU.utg234.110",0.188750707891746
"evm.TU.utg234.111",0.0054337188444386
"evm.TU.utg234.112",0.265259201414126
"evm.TU.utg234.113",0.208836630724838
"evm.TU.utg234.114",0.0065083177287975
"evm.TU.utg234.115",1.34436999844386
"evm.TU.utg234.116",1.19671256145914
"evm.TU.utg234.117",802.574935390538
"evm.TU.utg234.118",9.67403623504596
"evm.TU.utg234.119",0.00111040713668877
"evm.TU.utg234.120",13.864692696431
"evm.TU.utg234.121",0.32702942390726
"evm.TU.utg234.122",0.0113601234827684
"tRNAscan-SE.tRNA.utg234.SeC(TCA).3",0
"evm.TU.utg234.123",1.19441214707695
"evm.TU.utg234.124",2.1244488691604
"evm.TU.utg234.125",0.00348269890829633
"evm.TU.utg234.126",0.025433107999684
"evm.TU.utg234.127",79.6920660963404
"evm.TU.utg234.128",92.6007852753116
"evm.TU.utg234.129",32.1819507231025
"tRNAscan-SE.tRNA.utg234.Pseudo(AGA).14",0.0123698645751089
"evm.TU.utg234.130",30.2372064360985
"evm.TU.utg234.131",24082.4274955579
"evm.TU.utg234.132",0.480386141512427
"evm.TU.utg234.133",40.744074638685
"evm.TU.utg234.134",638.055166097878
"tRNAscan-SE.tRNA.utg234.Cys(ACA).5",0.624255815538184
"utg234.evm.utg234.133.path2",34.1521264590814
"evm.TU.utg234.135.137",7112.75211578068
"evm.TU.utg234.136",0.0221884196564289
"evm.TU.utg234.138",5.85806220617228
"evm.TU.utg234.139",0.0380949852274261
"evm.TU.utg234.140",30.9719725651112
"evm.TU.utg234.141",0.000515715408812735
"evm.TU.utg234.142",0.0547163354124767
"evm.TU.utg234.143",0.213335124285413
"evm.TU.utg234.144",0.279325478472386
"evm.TU.utg234.145",2.20013776075399
"evm.TU.utg234.146",0.0018218817566591
"evm.TU.utg234.147",0.105497511334721
"evm.TU.utg234.148",0.270553573305894
"evm.TU.utg234.149",0.0605581025252696
"evm.TU.utg236.1",0.00185345096807996
"evm.TU.utg236.2",10.3964222343259
"evm.TU.utg236.3",0.011364373842175
"evm.TU.utg236.4",0.119111655565036
"evm.TU.utg236.5",0.107169732162547
"evm.TU.utg236.6",0.0588254327741273
"utg236.evm.utg19356.5.path2",0.811888681080851
"evm.TU.utg236.7",0.391543358432431
"tRNAscan-SE.tRNA.utg236.Ala(GGC).1",0.216641522230778
"evm.TU.utg236.8",1.00839200829326
"evm.TU.utg236.9",0.00259066416231291
"evm.TU.utg236.10",0
"evm.TU.utg236.11",0.000128421379325807
"evm.TU.utg236.12",0.000463102736052101
"evm.TU.utg236.13",0.00431905323391223
"evm.TU.utg236.14",0.00178107564062019
"evm.TU.utg236.15",0
"evm.TU.utg236.16",0.0148841483931119
"tRNAscan-SE.tRNA.utg236.Ser(AGA).1",0.34227297393722
"tRNAscan-SE.tRNA.utg236.Pseudo(AGA).1",0.470729541448076
"tRNAscan-SE.tRNA.utg236.Ser(AGA).2",0.155442105263259
"evm.TU.utg236.17",0.58736666191988
"tRNAscan-SE.tRNA.utg236.Cys(ACA).1",0.0349941641587476
"tRNAscan-SE.tRNA.utg236.Leu(CAA).1",0
"tRNAscan-SE.tRNA.utg236.Leu(CAA).2",0.0130381187038881
"tRNAscan-SE.tRNA.utg236.Leu(CAA).3",0.0416150645691441
"tRNAscan-SE.tRNA.utg236.Pseudo(CAA).2",0
"tRNAscan-SE.tRNA.utg236.Leu(CAA).4",0
"tRNAscan-SE.tRNA.utg236.Leu(CAA).5",0
"tRNAscan-SE.tRNA.utg236.Leu(CAA).6",0
"evm.TU.utg236.18",4.20400331774285
"evm.TU.utg236.19",190.515761367757
"tRNAscan-SE.tRNA.utg236.Leu(CAA).7",0
"evm.TU.utg236.20",0.313464447073183
"evm.TU.utg236.21",2.16059362212011
"evm.TU.utg236.22",3.14460665067896
"evm.TU.utg236.23",13.2581191150281
"evm.TU.utg236.24",0.52730640827307
"evm.TU.utg236.25",0.0140249089715742
"tRNAscan-SE.tRNA.utg236.Ala(GGC).2",0.105006234069396
"evm.TU.utg236.26",0.14033965965955
"evm.TU.utg236.27",0.123627080950738
"evm.TU.utg236.28",0.246020525281594
"evm.TU.utg236.29",2.78241116117921
"evm.TU.utg236.30",0.0123628908880448
"evm.TU.utg236.31",0.334390836036558
"tRNAscan-SE.tRNA.utg236.Leu(CAA).8",0
"tRNAscan-SE.tRNA.utg236.Leu(CAA).9",0.0403941478056283
"tRNAscan-SE.tRNA.utg236.Leu(CAA).10",0
"tRNAscan-SE.tRNA.utg236.Leu(CAA).11",0
"evm.TU.utg236.32",0.765256541095854
"evm.TU.utg236.33",43.3057747116954
"tRNAscan-SE.tRNA.utg236.Ala(GGC).3",0.936237821292047
"utg236.equina_smart_1404524.path1",0.18779687929838
"evm.TU.utg236.34",0.023326496248223
"tRNAscan-SE.tRNA.utg236.Leu(TAA).12",0.0126455454452106
"evm.TU.utg236.35",0.0422491299343873
"evm.TU.utg236.36",21.0176253731239
"evm.TU.utg236.37",4.37173121361641
"evm.TU.utg236.38",0.0641214727808217
"evm.TU.utg236.39",53433.1636639913
"evm.TU.utg236.40",2.2986739305849
"evm.TU.utg236.41",360.872231187315
"evm.TU.utg236.42",1.57768981873694
"tRNAscan-SE.tRNA.utg236.Ala(GGC).4",0.0379077079114531
"evm.TU.utg236.43",10153.5319716517
"evm.TU.utg236.44",0.401228695163498
"utg236.equina_smart_400274.path1",0.109357227124016
"evm.TU.utg236.45",22064.6653013248
"evm.TU.utg236.46",0.0332215347748915
"evm.TU.utg236.47",0.3092731642562
"evm.TU.utg236.48",5.1919239913623
"tRNAscan-SE.tRNA.utg236.Leu(TAA).13",0.269223054960689
"evm.TU.utg236.49",2.31711367683252
"utg236.equina_smart_915825.path1",0.0482817707582365
"evm.TU.utg236.50",0.103071694228666
"evm.TU.utg236.51",0.390898355173243
"evm.TU.utg236.52",0.082405770189737
"evm.TU.utg236.53",797.625057342324
"evm.TU.utg236.54",0.0481869134006162
"evm.TU.utg236.55",5.44301036989927
"tRNAscan-SE.tRNA.utg236.Ala(GGC).5",42.2824868209429
"evm.TU.utg236.56",0.533301607531335
"evm.TU.utg236.57",10.2414116492731
"evm.TU.utg236.58",0.00503311816749455
"evm.TU.utg236.59",0.0030645810227256
"tRNAscan-SE.tRNA.utg236.Pseudo(AGG).3",0.598391610506069
"evm.TU.utg236.60",0.0312058672185241
"evm.TU.utg237.1",0.0968399520517545
"evm.TU.utg237.2",1.12095721908044
"evm.TU.utg237.3",0.207069567519663
"evm.TU.utg237.4",2.19745503364843
"tRNAscan-SE.tRNA.utg237.Ala(AGC).1",0
"tRNAscan-SE.tRNA.utg237.Glu(CTC).1",0.013066623922318
"evm.TU.utg237.5",0.0709914089466438
"evm.TU.utg237.6",4.16842040455626
"evm.TU.utg237.7",1.22669015911815
"evm.TU.utg237.8",6.27924391022204
"evm.TU.utg237.9",0.023924014528996
"evm.TU.utg237.10",0.447645295682354
"evm.TU.utg237.11",69.698787264186
"evm.TU.utg237.12",0.304138262958596
"evm.TU.utg237.13",0.791102052285183
"evm.TU.utg237.14",0
"evm.TU.utg237.15",0
"evm.TU.utg237.16",0.101150806645758
"evm.TU.utg237.17",1.45538964433427
"evm.TU.utg237.18",19.5432813546818
"evm.TU.utg237.19",0.272696967988597
"evm.TU.utg237.20",0.000196442605592385
"tRNAscan-SE.tRNA.utg237.Pseudo(AGA).1",0
"tRNAscan-SE.tRNA.utg237.Pseudo(CAG).2",0.36841327370169
"tRNAscan-SE.tRNA.utg237.Ser(GGA).1",0.0548496218467031
"tRNAscan-SE.tRNA.utg237.Pseudo(CAG).3",0.250071491325686
"tRNAscan-SE.tRNA.utg237.Ser(GGA).2",0.0482448389212923
"evm.TU.utg237.21",0.00367302352187862
"evm.TU.utg237.22",11.7666886848422
"tRNAscan-SE.tRNA.utg237.SeC(TCA).1",0.257664241002977
"evm.TU.utg237.23",0.122966283902597
"evm.TU.utg237.24",25.3249949999057
"tRNAscan-SE.tRNA.utg237.Ser(GGA).3",0.344213704634463
"tRNAscan-SE.tRNA.utg237.Ser(GGA).4",0.0380624338782695
"evm.TU.utg237.25",6.84133733096548
"evm.TU.utg237.26",5.82572986233273
"evm.TU.utg237.27",14.3171823479037
"tRNAscan-SE.tRNA.utg237.Cys(ACA).1",37.3186527606533
"tRNAscan-SE.tRNA.utg237.Cys(GCA).2",0.162099034026868
"tRNAscan-SE.tRNA.utg237.Cys(ACA).3",0.00610270976717696
"evm.TU.utg237.28",442.071639472445
"evm.TU.utg237.29",91.3211896910053
"evm.TU.utg237.30",0.0669140774013449
"evm.TU.utg237.31",0.019162044625793
"evm.TU.utg237.32",0.102730567464247
"evm.TU.utg237.33",0.00116537456412832
"evm.TU.utg237.34",9.19693541820131
"evm.TU.utg237.35",0.114930073011427
"evm.TU.utg237.36",0.00470818474258237
"evm.TU.utg239.1",0.264958751509645
"evm.TU.utg239.2",2.42507084226395
"tRNAscan-SE.tRNA.utg239.Cys(ACA).1",0.0419199556267623
"tRNAscan-SE.tRNA.utg239.Ser(AGA).1",0.0655877432397276
"evm.TU.utg239.3",0.155417600115188
"evm.TU.utg239.4",0.0519020451510181
"tRNAscan-SE.tRNA.utg239.Ser(AGA).2",0.0849651655436011
"evm.TU.utg239.5",0.00203871387299594
"evm.TU.utg239.6",0.00590233232470707
"evm.TU.utg239.7",0.000561551873688014
"evm.TU.utg239.8",3.69111868106516
"evm.TU.utg239.9",0.000636971852987458
"evm.TU.utg239.10",0.432315715986494
"evm.TU.utg239.11",0.218382937368186
"evm.TU.utg239.12",0.370646813770402
"evm.TU.utg239.13",0.830592233712268
"evm.TU.utg239.14",11.8157434796656
"evm.TU.utg239.15",1.40634353278391
"evm.TU.utg239.16",1.13036616115235
"evm.TU.utg239.17",4.13582418045402
"evm.TU.utg239.18",0.00741417357956147
"tRNAscan-SE.tRNA.utg239.Ser(AGA).3",0.00420960535754523
"tRNAscan-SE.tRNA.utg239.Ser(AGA).4",0.905150217869019
"tRNAscan-SE.tRNA.utg239.Ser(AGA).5",3.917773631253
"evm.TU.utg239.19",2.37060013560799
"tRNAscan-SE.tRNA.utg239.Undet(???).1",0
"evm.TU.utg239.20",0.318218495227458
"evm.TU.utg239.21",0.444855103917369
"evm.TU.utg243.1",0.0015033261345025
"evm.TU.utg243.2",0.534911076384032
"evm.TU.utg243.3",0
"evm.TU.utg243.4",0
"evm.TU.utg243.5",2.71936354708775
"evm.TU.utg243.6",0.259608745117103
"evm.TU.utg243.7",2.88376323776193
"evm.TU.utg243.8",7.83718597246169
"evm.TU.utg243.9",1.619318066545
"evm.TU.utg243.10",0.763193463629242
"evm.TU.utg243.11",0.216239404120677
"evm.TU.utg243.12",13.432716094652
"evm.TU.utg243.13",0.751593032859657
"evm.TU.utg243.14",0
"evm.TU.utg243.15",0.260377050398023
"evm.TU.utg243.16",0.0631622972990193
"evm.TU.utg243.18",3.06449112668927
"evm.TU.utg243.17",0.00524796945632876
"evm.TU.utg243.19",0.00275858259589579
"evm.TU.utg243.20",0.000439226741515443
"evm.TU.utg243.21",0
"evm.TU.utg243.22",0.424713458778892
"evm.TU.utg243.23",0.880827184893525
"evm.TU.utg243.24",5.52643722145725
"evm.TU.utg243.25",0.0669311927977571
"evm.TU.utg243.26",13.8537472851909
"evm.TU.utg243.27",0.177160683853067
"evm.TU.utg243.28",3.85285670952951
"evm.TU.utg243.29",1.39578480750917
"evm.TU.utg243.30",19.7542519080217
"evm.TU.utg243.31",114.012095874369
"evm.TU.utg243.32",0.28358527668161
"evm.TU.utg243.33",0.351250005506737
"tRNAscan-SE.tRNA.utg243.Pseudo(GTT).1",0
"evm.TU.utg243.34",0
"evm.TU.utg243.35",0
"evm.TU.utg243.36",1.44215719534278
"evm.TU.utg243.37",0.13558830668098
"evm.TU.utg243.38",0.107051120330219
"evm.TU.utg243.39",1.40747964983528
"tRNAscan-SE.tRNA.utg243.Pseudo(AGA).2",0.149756222950133
"evm.TU.utg243.40",0.0562784259480541
"evm.TU.utg243.41",0.162377335004413
"evm.TU.utg243.42",0.0602292043641058
"utg243.equina_smart_864004.path1",0.285831200281322
"evm.TU.utg243.43",2.51661218375715
"tRNAscan-SE.tRNA.utg243.Cys(ACA).1",0.493917694531797
"evm.TU.utg243.44",0.521808334542278
"evm.TU.utg243.45",27.6695691790064
"evm.TU.utg243.46",9.05963878700316
"evm.TU.utg243.47",0.0112104939419582
"evm.TU.utg243.48",0.110490579462089
"evm.TU.utg243.49",0.00222765497848866
"evm.TU.utg243.50",0
"evm.TU.utg243.51",0
"evm.TU.utg243.52",2777.28103113142
"evm.TU.utg243.53",0.0811425794195692
"evm.TU.utg243.54",69.5242340617211
"evm.TU.utg243.55",0.0367820909098604
"evm.TU.utg243.56",0.000983513907482552
"evm.TU.utg243.57",43.6981298250695
"evm.TU.utg243.58",0.166427904442626
"evm.TU.utg243.59",0.256782616007907
"evm.TU.utg243.60",0
"evm.TU.utg243.61",0.0408100614122744
"evm.TU.utg243.62",0.00554795097080978
"evm.TU.utg243.63",32057.9113985704
"evm.TU.utg243.64",0
"utg243.equina_smart_57527.path1",27.4325612959251
"evm.TU.utg243.65",2.46161978979517
"evm.TU.utg243.66",0.000320956951773118
"evm.TU.utg243.67",0.018380039690111
"evm.TU.utg243.68",0.10820418574411
"evm.TU.utg243.69",0.0249639048665988
"evm.TU.utg243.70",0.648842320734332
"evm.TU.utg243.71",0.604205347228247
"evm.TU.utg243.72",1.28409642887511
"evm.TU.utg243.73",0.0706452493538686
"tRNAscan-SE.tRNA.utg243.Ala(GGC).1",27.4682875634448
"tRNAscan-SE.tRNA.utg243.Ala(GGC).2",1.86565190544358
"evm.TU.utg243.74",134.724178744091
"evm.TU.utg243.75",0.000194930143752632
"evm.TU.utg243.76",1.48322695145301
"utg243.equina_smart_301922.path1",1033.40960472086
"evm.TU.utg243.77",0.496385819061424
"evm.TU.utg243.78",1.57042379795312
"evm.TU.utg243.79",10.827450955437
"evm.TU.utg243.80",13.2442739910312
"utg243.equina_smart_789593.path1",137.174666850562
"utg243.equina_smart_70960.path1",0.954295191160484
"utg243.equina_smart_1555422.path1",0.00556181843027526
"utg243.equina_smart_77326.path1",1.22734546197962
"evm.TU.utg243.81",3.17849112132753
"evm.TU.utg243.82",0.110267005968117
"evm.TU.utg243.83",3.57500751361534
"evm.TU.utg243.84",1.84636187748521
"evm.TU.utg243.85",0.695474147344245
"evm.TU.utg243.86",0.0740672859925073
"tRNAscan-SE.tRNA.utg243.Leu(AAG).1",0
"evm.TU.utg243.88",33.210615489837
"evm.TU.utg243.87",0.0143948408144137
"utg243.equina_smart_1762742.path1",21.8511498363616
"tRNAscan-SE.tRNA.utg243.Cys(GCA).2",0.777050335673083
"evm.TU.utg243.89",0.000306993969823221
"evm.TU.utg243.90",0.327125149662846
"evm.TU.utg243.91",2.89403262577745
"tRNAscan-SE.tRNA.utg243.Ser(GGA).1",0.096628544977648
"tRNAscan-SE.tRNA.utg243.Ser(GGA).2",0.00662186389667639
"evm.TU.utg243.92",0.0426872498851468
"evm.TU.utg243.93",0.0168581969497621
"evm.TU.utg243.94",0.000953507232281392
"evm.TU.utg243.95",0
"evm.TU.utg243.96",0.131706260901836
"evm.TU.utg245.1",4.1395666365189
"evm.TU.utg245.2",0
"evm.TU.utg245.3",0.0302791638302241
"evm.TU.utg245.4",0.0862256197533921
"evm.TU.utg245.5",0.182046984361716
"evm.TU.utg245.6",5.79775557610592
"evm.TU.utg245.7",3.83139484059363
"evm.TU.utg245.8",15.8606123292825
"utg245.equina_smart_1037005.path1",45.3718065550097
"evm.TU.utg245.9",22.4959758371691
"evm.TU.utg245.10",315.297710785245
"evm.TU.utg245.11",0.168187974637651
"tRNAscan-SE.tRNA.utg245.Ala(GGC).1",0.0714795553510045
"tRNAscan-SE.tRNA.utg245.Tyr(GTA).1",0
"tRNAscan-SE.tRNA.utg245.Asp(GTC).1",0.0130640405258409
"evm.TU.utg245.12",0.0820663664032276
"evm.TU.utg245.13",0.290575947373076
"evm.TU.utg245.14",3.58191247345726
"evm.TU.utg245.15",6.53694221534727
"evm.TU.utg245.16",0.6054472941918
"evm.TU.utg245.17",0.472874487269937
"evm.TU.utg245.18",1.06915312687054
"evm.TU.utg245.19",1.67252659178567
"evm.TU.utg245.20",2.4471551306908
"tRNAscan-SE.tRNA.utg245.Pseudo(AGA).1",0
"tRNAscan-SE.tRNA.utg245.Ala(GGC).2",0.0333627289287738
"evm.TU.utg245.21",0.969774629784088
"evm.TU.utg245.22",6.21487721567837
"evm.TU.utg245.23",1.80286723434984
"evm.TU.utg245.24",13.3260437109851
"evm.TU.utg245.25",5.09078813713372
"evm.TU.utg245.26",10.4356467619804
"evm.TU.utg245.27",0.00260937297896138
"evm.TU.utg245.28",0.00751367220608715
"evm.TU.utg245.29",0.00105294514603843
"evm.TU.utg245.30",0.3392588069165
"evm.TU.utg245.31",0.0475460350996253
"evm.TU.utg245.32",8.82652594329284
"evm.TU.utg245.33",25.1525099768688
"evm.TU.utg245.34",469.257659412747
"utg245.equina_smart_878845.path1",1.43722443543036
"utg245.equina_smart_1405094.path1",0.00718873371816665
"evm.TU.utg245.35",3.16138601556754
"evm.TU.utg245.36",3.38231672977118
"evm.TU.utg245.37",6.66464910027658
"evm.TU.utg245.38",8.85502023244606
"evm.TU.utg245.39",0.0170861629591988
"evm.TU.utg245.40",0.20036352080097
"evm.TU.utg245.41",0.369845985815163
"utg245.equina_smart_384994.path1",0.0193466801414403
"evm.TU.utg245.42",0.0011820365234992
"evm.TU.utg245.43",0
"evm.TU.utg245.44",0
"evm.TU.utg245.45",0.00129633499909798
"evm.TU.utg245.46",15.4548547372677
"evm.TU.utg245.47",0.0124112236827395
"evm.TU.utg245.48",2.08764567991532
"evm.TU.utg245.49",48.6411532707042
"tRNAscan-SE.tRNA.utg245.Phe(GAA).1",0.0115743115391609
"evm.TU.utg245.50",0.786856627356583
"evm.TU.utg245.51",0.0352735553472211
"evm.TU.utg245.54",0.755743070616523
"evm.TU.utg245.52",0.0823751554762754
"evm.TU.utg245.53",0.0179841206908007
"evm.TU.utg245.55",25.6729036485763
"evm.TU.utg245.56",2.67119876024378
"evm.TU.utg245.57",1.03257823585864
"tRNAscan-SE.tRNA.utg245.Pseudo(GGC).2",0.111726044326572
"evm.TU.utg245.58",9.19687673069744
"evm.TU.utg245.59",20.8305560080972
"utg245.equina_smart_826176.path1",746.751609759323
"evm.TU.utg245.60",1.13806080343995
"tRNAscan-SE.tRNA.utg245.Pseudo(AGC).3",0
"evm.TU.utg245.61",5.42602398459158
"evm.TU.utg245.62",0.964035790510804
"evm.TU.utg245.63",5.53065126182602
"evm.TU.utg245.64",0.0271110823396426
"evm.TU.utg245.65",0.141923511000177
"evm.TU.utg245.66",0.0256381871111187
"evm.TU.utg245.67",0.0264099010900143
"evm.TU.utg245.68",0.0972355495441683
"evm.TU.utg245.69",58.5472752113359
"utg245.equina_smart_622777.path6",0.0966103966770789
"evm.TU.utg245.70",2.32445650171529
"utg245.equina_smart_21613.path1",0
"evm.TU.utg245.71",9.23639465432272
"tRNAscan-SE.tRNA.utg245.Cys(ACA).1",0.0120398197486149
"evm.TU.utg245.72",0.00558024288048596
"evm.TU.utg245.73",0.00163751090384756
"utg245.equina_smart_194154.path1",0.00106635416044501
"evm.TU.utg245.74",0.0448952641514007
"evm.TU.utg245.75",0.194133882391439
"evm.TU.utg245.76",0.362928326135282
"evm.TU.utg245.77",955.510668139216
"evm.TU.utg245.78",0.000335603139923329
"evm.TU.utg245.79",0.000697610985917715
"evm.TU.utg245.80",0.00625808797512501
"evm.TU.utg245.81",0.0921387109001188
"evm.TU.utg245.82",0.0377598911445693
"evm.TU.utg245.83",0.112151925786947
"evm.TU.utg255.1",0.0148323296395347
"evm.TU.utg255.2",1.44483661183052
"evm.TU.utg255.3",0.635176604417123
"evm.TU.utg255.4",0.902450137580744
"evm.TU.utg255.5",1.79895011779099
"evm.TU.utg255.6",0.00555394130153861
"evm.TU.utg255.7",52.5296499397956
"evm.TU.utg255.8",2.9947621764661
"evm.TU.utg255.9",2.88363426381934
"utg255.evm.utg572.24.path2",0.0325173291518117
"evm.TU.utg255.10",4.5573429185601
"evm.TU.utg255.11",0.0145149483952017
"evm.TU.utg255.12",0.00259070756424579
"evm.TU.utg255.13",0.00129544196444046
"evm.TU.utg255.14",0.018617294711668
"evm.TU.utg255.15",0.153449373360295
"evm.TU.utg255.16",0.0825152532659264
"evm.TU.utg255.17",1.60376269648667
"evm.TU.utg255.18",0.389454441284917
"evm.TU.utg255.19",0.235233834898466
"evm.TU.utg255.20",0.163413843175276
"evm.TU.utg255.21",1.28173860585493
"evm.TU.utg255.22",0.00563948824747604
"evm.TU.utg255.23",1.13507174578675
"evm.TU.utg255.24",1.81794901829112
"evm.TU.utg255.25",0.173814066326803
"evm.TU.utg255.26",0.0811686399041258
"tRNAscan-SE.tRNA.utg255.Cys(ACA).1",0.0466694373641759
"evm.TU.utg255.27",0.419877527349095
"evm.TU.utg255.28",20437.8907569467
"tRNAscan-SE.tRNA.utg255.Pseudo(ATA).1",0
"evm.TU.utg255.29",0.452825954198858
"tRNAscan-SE.tRNA.utg255.Ser(AGA).1",0.435848797255017
"tRNAscan-SE.tRNA.utg255.Pseudo(AGA).2",0.0136922836296029
"tRNAscan-SE.tRNA.utg255.Ala(GGC).1",0.235282709627336
"tRNAscan-SE.tRNA.utg255.Ala(GGC).2",0.394425077629465
"evm.TU.utg255.30",0.00808611140336482
"utg255.equina_smart_1495230.path9",0.0119300624887581
"evm.TU.utg255.31",0.0440374148243633
"evm.TU.utg255.32",10.5149373770754
"evm.TU.utg255.33",0.883017481119628
"utg255.equina_smart_1870055.path1",0.000872159210094451
"tRNAscan-SE.tRNA.utg255.Cys(GCA).2",0
"evm.TU.utg255.34",0.00149368658740114
"evm.TU.utg255.35",0.000211276374277379
"evm.TU.utg255.36",0
"evm.TU.utg255.37",0.181863805590888
"tRNAscan-SE.tRNA.utg255.Ser(AGA).2",0.0130640405258409
"evm.TU.utg255.38",2.36110263720155
"evm.TU.utg255.39",0.158528619114529
"evm.TU.utg255.40",0.701590619862956
"evm.TU.utg255.41",0.324219767422683
"tRNAscan-SE.tRNA.utg255.Phe(AAA).1",0.00317777155250968
"tRNAscan-SE.tRNA.utg255.Phe(AAA).2",0
"evm.TU.utg255.42",5.52868943201718
"evm.TU.utg255.43",0.0196480252743302
"tRNAscan-SE.tRNA.utg255.Pseudo(ACG).3",0.0163473752246305
"utg255.equina_smart_769755.path1",2.37765076533699
"tRNAscan-SE.tRNA.utg255.Cys(GCA).3",0
"tRNAscan-SE.tRNA.utg255.Ser(GGA).3",0.0624607181374357
"tRNAscan-SE.tRNA.utg255.Pseudo(GTA).4",0.0653895008985221
"utg255.equina_smart_769755.path2",2.61488140594446
"tRNAscan-SE.tRNA.utg255.Pseudo(ACG).5",0
"tRNAscan-SE.tRNA.utg255.Ser(AGA).4",0.0529990142473838
"tRNAscan-SE.tRNA.utg255.Pseudo(AGA).6",0
"evm.TU.utg256.1",0.73809802362672
"evm.TU.utg256.2",0.579402281724885
"evm.TU.utg256.3",0.101439550961614
"evm.TU.utg256.4",0.092814994421893
"evm.TU.utg256.5",0.164705593730742
"evm.TU.utg256.6",0.064544479792856
"evm.TU.utg256.7",0.0316923578426984
"evm.TU.utg256.8",0.283314702378344
"evm.TU.utg256.9",2.11134992682554
"evm.TU.utg256.10",7.41220406515943
"evm.TU.utg256.11",2.57149407219332
"evm.TU.utg256.12",0.0321525053587754
"evm.TU.utg256.13",0.414195388830477
"evm.TU.utg256.14",0.153733375405867
"evm.TU.utg256.15",357.908266359138
"evm.TU.utg256.16",2.26321260839752
"evm.TU.utg256.17",34.7641678697154
"evm.TU.utg256.18",0.36427833520892
"evm.TU.utg256.19",1.44140688545975
"evm.TU.utg256.20",0.803161361896422
"evm.TU.utg256.21",0.036648403736349
"evm.TU.utg256.22",0.00279082863432462
"evm.TU.utg256.23",0
"evm.TU.utg256.24",1.0287786651611
"evm.TU.utg256.25",0.0405627649958746
"evm.TU.utg256.26",0.6602427891089
"tRNAscan-SE.tRNA.utg256.Ser(AGA).1",0
"evm.TU.utg256.27",3.2644459350507
"evm.TU.utg256.28",3.80123709955907
"evm.TU.utg256.29",0.112907911050276
"evm.TU.utg256.30",1.80261296535084
"tRNAscan-SE.tRNA.utg256.Ser(AGA).2",0.011993703304094
"tRNAscan-SE.tRNA.utg256.Pseudo(AGA).1",0.146096540656319
"evm.TU.utg256.31",7.26242371976311
"evm.TU.utg256.32",0.193689881224195
"evm.TU.utg256.33",0.233745549461125
"evm.TU.utg256.34",0.0645610352068271
"evm.TU.utg256.35",1.30235437159253
"evm.TU.utg256.36",0.157923522556885
"evm.TU.utg256.37.39",20.9248286126155
"evm.TU.utg256.38",1.36188725329751
"evm.TU.utg256.40",0.0957960783334521
"tRNAscan-SE.tRNA.utg256.Pseudo(AGG).2",0
"evm.TU.utg256.41",0.155124370498736
"evm.TU.utg258.1",0.00853914810624448
"evm.TU.utg258.2",0.0915955826750649
