ID,Description,Description_QuickGO,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,GO,contrast
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen ","mitochondrial electron transport, cytochrome c to oxygen",17,-0.716944085,-1.891236502,0.00090305,0.047861638,0.04303529,8810,"tags=76%, list=21%, signal=60%",evm.utg97204.7/evm.utg625.108/evm.utg7652.38/evm.utg3878.12/evm.utg194.23/evm.utg234.61/evm.utg14.77/evm.utg6183.29/evm.utg7652.39/evm.utg77.61/evm.utg77.64/evm.utg6183.30/evm.utg910.169,biological_processes,salinity_only
GO:0006412,translation ,translation,302,-0.366642276,-1.559973271,0.00052579,0.037270627,0.033512273,14363,"tags=57%, list=34%, signal=38%",evm.utg1396.2/evm.utg1962.9/evm.utg5885.98/evm.utg301.16/utg86.equina_smart_1445806.mrna2/evm.utg16027.9/evm.utg6072.8/evm.utg381.21/evm.utg8792.32/evm.utg2929.10/evm.utg1910.34/evm.utg55.156/evm.utg2298.40/evm.utg3164.7/evm.utg1236.10/evm.utg597.5/evm.utg152.20/evm.utg924.59/evm.utg420.100/evm.utg15585.12/evm.utg577.29/evm.utg3790.42/evm.utg479.145/evm.utg56.53/evm.utg1507.3/evm.utg1396.4/evm.utg2814.18/evm.utg415.116/evm.utg4.45/evm.utg616.93/evm.utg498.93/evm.utg910.151/evm.utg577.105/evm.utg1910.32/evm.utg15164.6/evm.utg1226.13/evm.utg544.4/evm.utg6551.17/evm.utg2757.28/evm.utg126.157/evm.utg77.183/evm.utg31272.10/evm.utg791.9/evm.utg1931.13/evm.utg255.2/evm.utg3622.22/evm.utg334.75/evm.utg411.52/evm.utg236.39/evm.utg536.17/evm.utg9313.24/evm.utg77.8/evm.utg868.49/evm.utg715.49/evm.utg590.13/evm.utg1109.26/evm.utg2007.14/evm.utg4886.30/evm.utg761.8/evm.utg699.4/evm.utg343339.2/evm.utg729.46/evm.utg7217.40/evm.utg597.212/evm.utg301.138/evm.utg798.17/evm.utg18633.16/evm.utg1588.14/evm.utg77.113/evm.utg2757.29/evm.utg4194.6/evm.utg378.108/evm.utg101.151/evm.utg129.21/evm.utg1925.24/evm.utg532.13/evm.utg3339.18/evm.utg496.27/evm.utg1648.24/evm.utg92.66/evm.utg3799.21/evm.utg3380.36/evm.utg1931.75/evm.utg6949.10/evm.utg3553.8/evm.utg2017.4/evm.utg207.63/evm.utg1109.3/evm.utg320.85/evm.utg7145.43/evm.utg344.47/evm.utg1372.18/evm.utg27.21/evm.utg107.57/evm.utg498.48/evm.utg18553.14/evm.utg498.143/evm.utg150.93/evm.utg498.129/evm.utg890.45/evm.utg498.88/evm.utg579.70/evm.utg483.56/evm.utg3092.46/evm.utg8494.117/evm.utg479.58/evm.utg1800.6/evm.utg505.41/evm.utg379.48/evm.utg234.64/evm.utg1517.5/evm.utg590.14/evm.utg219.71/evm.utg3677.28/evm.utg1525.27/evm.utg18294.33/evm.utg207.20/evm.utg535.38/evm.utg37634.4/evm.utg577.30/evm.utg14287.6/evm.utg18855.7/evm.utg7145.61/evm.utg3878.28/evm.utg868.5/evm.utg4716.3/evm.utg55.88/evm.utg1226.19/evm.utg2129.121/evm.utg217.44/evm.utg1565.85/evm.utg125.18/evm.utg378.133/evm.utg4464.16/evm.utg15197.6/evm.utg6851.26/utg2581.equina_smart_1098872.mrna2/evm.utg7217.55/evm.utg18.9/evm.utg7522.33/evm.utg2108.6/evm.utg378.170/evm.utg512.37/evm.utg17809.12/evm.utg62.20/evm.utg180.72/evm.utg18409.1/evm.utg9285.22/evm.utg693.66/evm.utg17994.10/evm.utg104.21/evm.utg2298.39/evm.utg7616.22/evm.utg4187.32/evm.utg1910.97/evm.utg55.155/evm.utg1507.31/evm.utg15585.14/evm.utg797.57/evm.utg3292.16/evm.utg5176.12/evm.utg243.70/evm.utg6669.11/evm.utg2379.2/evm.utg52.55/evm.utg62.88/evm.utg797.58/evm.utg378.169/evm.utg14.81/evm.utg324.97/evm.utg378.167/evm.utg378.168,biological_processes,salinity_only
GO:0006805,negative regulation of cyclic-nucleotide phosphodiesterase activity ,xenobiotic metabolic process,18,-0.721045407,-1.937441277,0.00087275,0.047861638,0.04303529,6863,"tags=78%, list=16%, signal=65%",evm.utg26697.7/evm.utg8497.2/evm.utg19074.22/evm.utg7289.59/evm.utg48.38/evm.utg797.47/evm.utg910.103/evm.utg512.38/evm.utg797.48/evm.utg4455.9/evm.utg535.22/evm.utg301.92/evm.utg512.43/utg512.equina_smart_292822.mrna2,biological_processes,salinity_only
GO:0006915,apoptotic process ,apoptotic process,112,0.499531147,1.998306939,0.000237947,0.03468075,0.031183558,4854,"tags=22%, list=12%, signal=20%",evm.utg1204.7/evm.utg1204.5/evm.utg18622.2/evm.utg18622.3/evm.utg8609.21/evm.utg378.27/evm.utg616.2/evm.utg616.5/evm.utg729.114/utg9202.equina_smart_871162.mrna1/evm.utg4202.2/evm.utg536.56/evm.utg1648.1/evm.utg1221.15/evm.utg616.4/evm.utg2858.26/evm.utg536.24/evm.utg1648.2/evm.utg1109.15/evm.utg1648.3/evm.utg4155.22/evm.utg55.133/evm.utg10541.25/evm.utg5578.2/evm.utg857.13,biological_processes,salinity_only
GO:0006915,apoptotic process ,apoptotic process,112,0.602770356,2.371184804,5.91E-06,0.003442695,0.003250933,5264,"tags=33%, list=13%, signal=29%",evm.utg1204.7/evm.utg18622.2/evm.utg1204.5/evm.utg18622.3/evm.utg8609.21/utg9202.equina_smart_871162.mrna1/evm.utg616.5/evm.utg536.56/evm.utg1648.1/evm.utg616.2/evm.utg1648.52/evm.utg1109.15/evm.utg1648.3/evm.utg3797.23/evm.utg616.4/evm.utg2156.41/evm.utg55.133/evm.utg43378.11/evm.utg4155.22/evm.utg9668.9/evm.utg34639.9/evm.utg729.114/evm.utg101.112/evm.utg36717.9/evm.utg700.18/evm.utg10541.25/evm.utg4318.24/evm.utg3181.12/evm.utg536.24/evm.utg1221.15/evm.utg5033.23/evm.utg857.13/evm.utg616.3/evm.utg1432.15/evm.utg1972.77/evm.utg1648.2/evm.utg32426.11,biological_processes,salinity_added
GO:0006915,apoptotic process ,apoptotic process,112,0.58923529,2.438517186,2.41E-07,0.000140659,0.000132062,6420,"tags=39%, list=15%, signal=33%",evm.utg1204.7/evm.utg18622.2/evm.utg1204.5/evm.utg18622.3/evm.utg8609.21/utg9202.equina_smart_871162.mrna1/evm.utg616.5/evm.utg536.56/evm.utg4202.2/evm.utg1109.15/evm.utg10541.25/evm.utg1648.52/evm.utg4155.22/evm.utg101.112/evm.utg1648.1/evm.utg2156.41/evm.utg55.133/evm.utg4318.24/evm.utg616.2/evm.utg5033.23/evm.utg1648.3/evm.utg729.114/evm.utg43378.11/evm.utg36717.9/evm.utg3797.23/evm.utg32426.11/evm.utg9668.9/evm.utg1781.16/evm.utg3181.12/evm.utg5578.2/evm.utg1648.2/evm.utg857.13/evm.utg616.4/evm.utg1221.15/evm.utg16027.12/evm.utg479.170/evm.utg34639.9/evm.utg435.69/evm.utg700.18/evm.utg536.24/evm.utg1972.77/evm.utg116.108/evm.utg1432.15/evm.utg2858.26,biological_processes,additive
GO:0007017,microtubule-based process ,microtubule-based process,58,0.637892243,2.24476105,0.000149065,0.028968279,0.02604713,9176,"tags=62%, list=22%, signal=49%",evm.utg236.48/utg693.equina_smart_1421073.mrna1/evm.utg1363.6/utg1363.equina_smart_1433367.mrna1/evm.utg693.2/evm.utg1363.5/evm.utg693.3/utg31304.equina_smart_1477688.mrna1/evm.utg2371.43/evm.utg693.4/evm.utg31304.3/evm.utg18.5/evm.utg684.7/evm.utg104.33/evm.utg2371.42/evm.utg13091.12/evm.utg693.6/evm.utg788.92/evm.utg31304.1/evm.utg693.5/evm.utg1277.42/evm.utg1575.28/evm.utg386.34/evm.utg31304.2/evm.utg13091.11/evm.utg203.87/evm.utg1363.3/evm.utg13091.15/evm.utg236.46/utg2969.equina_smart_124203.mrna2/evm.utg338.64/evm.utg378.53/evm.utg788.102/evm.utg31304.4/evm.utg262.10.11/evm.utg13091.14,biological_processes,salinity_only
GO:0007017,microtubule-based process ,microtubule-based process,58,0.632005592,2.21595783,2.61E-05,0.00761167,0.007187693,7692,"tags=53%, list=18%, signal=44%",utg31304.equina_smart_1477688.mrna1/evm.utg1575.28/utg693.equina_smart_1421073.mrna1/evm.utg693.2/evm.utg2969.16/evm.utg693.3/evm.utg1363.5/utg2969.equina_smart_124203.mrna2/evm.utg693.4/evm.utg1277.42/evm.utg262.10.11/evm.utg31304.1/evm.utg236.48/evm.utg31304.3/evm.utg31304.2/evm.utg693.6/evm.utg693.5/evm.utg378.53/evm.utg18.6/evm.utg18.4/evm.utg31304.4/evm.utg1363.3/evm.utg1363.6/evm.utg338.64/evm.utg3201.11/utg1363.equina_smart_1433367.mrna1/evm.utg788.92/evm.utg55.41/evm.utg684.7/evm.utg3201.10/evm.utg18.5,biological_processes,salinity_added
GO:0007017,microtubule-based process ,microtubule-based process,58,0.61425858,2.252967055,4.73E-05,0.011796738,0.01107575,7424,"tags=55%, list=18%, signal=46%",utg31304.equina_smart_1477688.mrna1/evm.utg236.48/evm.utg693.3/utg693.equina_smart_1421073.mrna1/evm.utg2969.16/evm.utg693.5/evm.utg684.7/utg2969.equina_smart_124203.mrna2/evm.utg693.2/evm.utg1363.5/evm.utg31304.1/evm.utg31304.3/evm.utg693.4/evm.utg788.92/evm.utg1363.6/evm.utg31304.4/utg1363.equina_smart_1433367.mrna1/evm.utg31304.2/evm.utg1277.42/evm.utg3201.11/evm.utg262.10.11/evm.utg12986.37/evm.utg378.53/evm.utg2371.43/evm.utg18.4/evm.utg18.6/evm.utg693.6/evm.utg18.5/evm.utg1363.3/evm.utg1575.28/evm.utg338.64/evm.utg13091.12,biological_processes,additive
GO:0007155,axon guidance ,cell adhesion,191,-0.409237341,-1.66248913,0.000333029,0.036432543,0.032758701,7793,"tags=32%, list=19%, signal=27%",evm.utg3787.27/evm.utg616.43/evm.utg1005.79/evm.utg3799.10/evm.utg1918.2/evm.utg1009.28/evm.utg8494.14/evm.utg79441.4/utg2071.equina_smart_1045328.mrna2/evm.utg2858.21/evm.utg359.11/evm.utg55.221/evm.utg15226.7/evm.utg977.21/evm.utg29893.15/evm.utg60191.2/evm.utg3872.1/evm.utg26120.7/evm.utg2007.44/evm.utg27.63/evm.utg1475.16/evm.utg30049.7/evm.utg3799.16/evm.utg7522.5/evm.utg12030.7/evm.utg6446.8/evm.utg8494.13/evm.utg320.153/evm.utg56.74/evm.utg967.57/evm.utg16036.46/evm.utg7950.12/evm.utg26120.8/evm.utg2858.20/evm.utg1800.5/utg320.equina_smart_1044949.mrna1/evm.utg936.20/evm.utg3799.19/evm.utg8494.12/evm.utg73.51/evm.utg37453.7/evm.utg29893.14/evm.utg1497.2/evm.utg1525.11/evm.utg8.10/evm.utg3799.14/evm.utg2858.22/utg320.equina_smart_558272.mrna1/evm.utg467.8/evm.utg16036.47/evm.utg616.97/evm.utg91405.5/evm.utg1972.64/evm.utg2071.71/evm.utg101.116/evm.utg356.156/evm.utg2994.73/evm.utg2994.72/evm.utg1497.1/evm.utg816.13/evm.utg3158.57/evm.utg1403.33,biological_processes,salinity_only
GO:0007155,axon guidance ,cell adhesion,191,-0.421204167,-1.771109006,6.07E-05,0.011796738,0.01107575,7809,"tags=30%, list=19%, signal=24%",evm.utg359.11/evm.utg3799.15/evm.utg3092.14/evm.utg1056.3/evm.utg5073.39/evm.utg301.13/utg5774.equina_smart_787948.mrna1/evm.utg37453.7/evm.utg8494.12/evm.utg936.20/evm.utg26120.8/evm.utg7950.12/evm.utg2417.37/evm.utg12030.7/evm.utg3787.27/evm.utg3799.14/evm.utg1475.16/evm.utg8494.14/evm.utg2858.21/evm.utg73.51/evm.utg1525.11/evm.utg967.57/evm.utg3799.16/evm.utg6446.8/evm.utg8494.13/evm.utg616.43/evm.utg1497.2/evm.utg2858.22/utg2071.equina_smart_1045328.mrna2/evm.utg16036.47/evm.utg29893.14/evm.utg616.97/evm.utg2858.20/evm.utg16036.46/evm.utg8.10/evm.utg27.63/evm.utg268.21/evm.utg101.116/evm.utg29893.15/evm.utg27.62/evm.utg320.153/evm.utg1403.38/evm.utg91405.5/evm.utg356.156/evm.utg1972.64/evm.utg467.8/evm.utg2994.72/evm.utg2071.71/utg320.equina_smart_558272.mrna1/evm.utg2417.38/evm.utg49.13/utg320.equina_smart_1044949.mrna1/evm.utg1497.1/evm.utg3158.57/evm.utg816.13/evm.utg1403.33/evm.utg2994.73,biological_processes,additive
GO:0008157,glycogen binding ,protein phosphatase 1 binding,10,0.812137444,2.015177171,0.001115315,0.033937447,0.028008666,2083,"tags=60%, list=5%, signal=57%",evm.utg18.25/evm.utg19396.5/evm.utg18.21/evm.utg18.20/evm.utg18.26/evm.utg217.28,molecular_functions,diesel_added
GO:0008236,serine-type peptidase activity ,serine-type peptidase activity,162,-0.436495188,-1.715895688,0.001587573,0.037646911,0.031070097,2,"tags=2%, list=0%, signal=2%",evm.utg2929.16/evm.utg7412.24/evm.utg1052.21,molecular_functions,diesel_added
GO:0008236,serine-type peptidase activity ,serine-type peptidase activity,162,-0.432743211,-1.802568858,8.20E-05,0.005477358,0.004885907,11352,"tags=40%, list=27%, signal=29%",evm.utg4157.6/evm.utg150.14/evm.utg1825.64/evm.utg3761.28/evm.utg1910.59/utg1910.equina_smart_1438815.mrna1/evm.utg116.373/evm.utg431.15/evm.utg7001.18/evm.utg207.27/utg54.equina_smart_1393700.mrna1/evm.utg4326.3/evm.utg1721.17/evm.utg1828.26/evm.utg7127.5.6/evm.utg1565.90/evm.utg324.60/utg1910.equina_smart_44201.mrna1/evm.utg20007.6/evm.utg234.109/evm.utg382.50/evm.utg234.77/evm.utg1919.81/utg13.equina_smart_1393279.mrna2/evm.utg577.74/evm.utg2929.16/evm.utg9313.18/evm.utg382.45/evm.utg1372.13/evm.utg17511.23/evm.utg1754.56/evm.utg382.47/evm.utg7127.7/evm.utg109.108/evm.utg17511.11/evm.utg1754.60/evm.utg868.85/evm.utg234.79/evm.utg1372.9/evm.utg699.89/evm.utg3443.1/evm.utg699.45/evm.utg868.84/evm.utg1754.58/evm.utg234.36/utg1721.equina_smart_1437121.mrna1/evm.utg234.138/evm.utg666.10/evm.utg1372.11/evm.utg699.90/evm.utg868.83/evm.utg7412.24/evm.utg54.10/evm.utg1285.84/evm.utg54.9/evm.utg234.140/evm.utg20618.13/evm.utg116.4/evm.utg54.8/evm.utg5370.2/evm.utg4082.28/evm.utg129.41/evm.utg2704.30/evm.utg1052.21,molecular_functions,salinity_added
GO:0008236,serine-type peptidase activity ,serine-type peptidase activity,162,-0.419791485,-1.718654069,0.000681482,0.025681922,0.022718379,8903,"tags=28%, list=21%, signal=22%",evm.utg286.7/utg54.equina_smart_1393700.mrna1/evm.utg234.77/utg1910.equina_smart_44201.mrna1/evm.utg699.45/evm.utg1285.84/evm.utg7127.5.6/utg13.equina_smart_1393279.mrna2/evm.utg7127.4/evm.utg1754.57/evm.utg7127.7/evm.utg54.10/evm.utg2115.17/evm.utg3443.1/evm.utg577.74/evm.utg234.138/evm.utg868.85/evm.utg234.36/evm.utg2929.16/evm.utg699.89/evm.utg868.84/evm.utg666.10/evm.utg382.50/evm.utg207.27/evm.utg9313.18/evm.utg234.140/evm.utg1754.54/evm.utg868.83/evm.utg1754.60/evm.utg1919.81/evm.utg1754.58/evm.utg17511.11/evm.utg54.9/evm.utg1754.56/evm.utg109.108/evm.utg5370.2/evm.utg2704.30/evm.utg699.90/evm.utg116.4/evm.utg7412.24/evm.utg54.8/evm.utg20618.13/evm.utg4082.28/evm.utg129.41/evm.utg1052.21,molecular_functions,additive
GO:0008641,nucleotidyltransferase activity ,ubiquitin-like modifier activating enzyme activity,20,0.666830532,1.974523899,0.002978259,0.048797626,0.040272812,5344,"tags=55%, list=13%, signal=48%",evm.utg522.40/evm.utg420.70/evm.utg14287.28/evm.utg14287.32/evm.utg522.43/evm.utg14287.34.35/evm.utg6422.30/evm.utg6422.31/evm.utg420.76/evm.utg420.63/evm.utg6422.32,molecular_functions,diesel_added
GO:0009007,DNA binding ,site-specific DNA-methyltransferase (adenine-specific) activity,18,-0.819526657,-2.180302088,7.58E-06,0.003230863,0.00266644,264,"tags=33%, list=1%, signal=33%",evm.utg1475.17/evm.utg5.9/evm.utg4652.22/evm.utg7286.8/evm.utg33828.4/evm.utg5059.5,molecular_functions,diesel_added
GO:0014059,calcium-ion regulated exocytosis ,regulation of dopamine secretion,17,-0.729072019,-1.923228942,0.000492096,0.037270627,0.033512273,2558,"tags=41%, list=6%, signal=39%",evm.utg1056.20/evm.utg2099.54/evm.utg1251.12/evm.utg418.76/evm.utg1051.93/evm.utg1051.92/evm.utg2129.10,biological_processes,salinity_only
GO:0015229,L-ascorbic acid transmembrane transporter activity ,L-ascorbic acid transmembrane transporter activity,14,0.751325164,2.021122848,0.002222602,0.049833084,0.044452047,1448,"tags=43%, list=3%, signal=41%",evm.utg7652.27/evm.utg7652.24/evm.utg6183.14/evm.utg6183.15/evm.utg170.23/evm.utg170.24,molecular_functions,salinity_added
GO:0015252,potassium channel activity ,proton channel activity,12,0.774108603,2.007012446,0.001679088,0.037646911,0.031070097,2585,"tags=42%, list=6%, signal=39%",evm.utg20090.4/evm.utg9401.4/evm.utg9401.3/evm.utg4082.49/utg750.equina_smart_1422918.mrna1,molecular_functions,diesel_added
GO:0016525,cell surface receptor signaling pathway ,negative regulation of angiogenesis,28,0.728489979,2.171266117,0.000213845,0.031167854,0.029431773,1731,"tags=46%, list=4%, signal=45%",evm.utg567.19/evm.utg73.27/evm.utg1281.21/utg7595.equina_smart_1487100.mrna11/evm.utg912.27/evm.utg62.63/evm.utg542.55/evm.utg73.28/evm.utg2367.20/evm.utg4383.24/evm.utg101.165/evm.utg2601.58/evm.utg580.83,biological_processes,salinity_added
GO:0016620,ligase activity ,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",19,0.674655323,1.989287405,0.001618502,0.037646911,0.031070097,5198,"tags=47%, list=12%, signal=42%",evm.utg192.29/evm.utg3509.13/evm.utg209.14/evm.utg912.6/evm.utg192.31/evm.utg1455.18/evm.utg192.34/evm.utg3156.14/evm.utg594.16,molecular_functions,diesel_added
GO:0016705,heme binding ,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",150,0.441114338,1.861467487,0.001801899,0.038380458,0.031675496,6082,"tags=26%, list=14%, signal=22%",evm.utg4271.29/evm.utg910.98/evm.utg12986.46/evm.utg61244.7/evm.utg1931.67/evm.utg33682.14/evm.utg4271.28/evm.utg10156.22/evm.utg15013.9/evm.utg116.44/evm.utg417.19/evm.utg6392.11/evm.utg572.7/evm.utg1972.129/evm.utg1194.3/evm.utg8792.16/evm.utg293.91/evm.utg255.25/evm.utg1708.32/evm.utg684.21/evm.utg10359.27/evm.utg9657.7/evm.utg101.173/evm.utg1925.57/evm.utg580.48/evm.utg209.56/evm.utg125.5/evm.utg8672.10/evm.utg401.9/evm.utg73.44/evm.utg40512.14/evm.utg1073.4/evm.utg572.10/evm.utg8.27/evm.utg101.172/evm.utg15164.48/evm.utg101.171/evm.utg1270.30/evm.utg699.113,molecular_functions,diesel_added
GO:0016746,acyltransferase activity ,acyltransferase activity,134,0.494488969,2.07732922,0.000212771,0.01826163,0.015071372,6596,"tags=37%, list=16%, signal=32%",evm.utg116.172/evm.utg4661.5/evm.utg888.24/evm.utg1507.13/evm.utg729.164/evm.utg378.135/evm.utg2757.49/evm.utg4576.12/evm.utg2255.7/evm.utg4576.15/evm.utg209.53/evm.utg405.77/evm.utg378.85/evm.utg729.20/utg370.equina_smart_620817.mrna1/evm.utg6959.18/evm.utg666.17/evm.utg7289.4/evm.utg351.17/evm.utg1507.12/evm.utg861.54/evm.utg135859.2/evm.utg162.9/evm.utg8.33/evm.utg7855.37/evm.utg55869.4/evm.utg1137.32/evm.utg1507.14/utg370.equina_smart_1090934.mrna2/evm.utg4604.16/evm.utg1507.18/utg18409.equina_smart_1565232.mrna3/evm.utg15629.9/evm.utg4576.13/evm.utg977.37/evm.utg2690.8/evm.utg7909.6/evm.utg2606.21/evm.utg77.156/evm.utg370.32/evm.utg101.208/evm.utg1507.16/evm.utg15197.2/evm.utg2849.31/evm.utg3522.47/evm.utg73.45/evm.utg3677.32/evm.utg18409.14/evm.utg2690.7/utg2353.equina_smart_1070368.mrna1,molecular_functions,diesel_added
GO:0019843,rRNA binding ,rRNA binding,37,-0.676964275,-2.098092655,8.99E-05,0.01826163,0.015071372,5918,"tags=38%, list=14%, signal=33%",evm.utg5390.6/evm.utg15506.16/evm.utg600.2/evm.utg3790.43/evm.utg693.10/evm.utg3790.45/evm.utg2411.7/evm.utg23189.6/evm.utg3790.42/evm.utg23189.5/evm.utg762.3/evm.utg762.5/evm.utg22722.3/evm.utg762.4,molecular_functions,diesel_added
GO:0022857,transmembrane transporter activity ,transmembrane transporter activity,455,0.351611292,1.651715875,9.84E-05,0.005477358,0.004885907,5779,"tags=22%, list=14%, signal=19%",evm.utg52.15/evm.utg924.21/evm.utg217.36/evm.utg1542.15/evm.utg77.138/evm.utg924.22/evm.utg1919.26/evm.utg52.16/evm.utg1919.22/evm.utg1708.39/evm.utg1663.29/evm.utg1525.33/evm.utg209.48/evm.utg5390.31/evm.utg2216.16/evm.utg1919.21/evm.utg10.13/evm.utg381.32/evm.utg1663.28/evm.utg217.35/evm.utg1525.34/utg4207.equina_smart_512932.mrna1/evm.utg77.137/evm.utg2353.45/evm.utg4172.39/evm.utg666.32/evm.utg6432.52/evm.utg3452.8/evm.utg6432.47/evm.utg4398.10/utg750.equina_smart_1422918.mrna1/evm.utg2353.44/evm.utg401.48/evm.utg45687.7/evm.utg34691.12/utg750.equina_smart_1177674.mrna1/evm.utg77.136/evm.utg12986.24/evm.utg411.79/evm.utg12986.23/evm.utg62.33/evm.utg1708.42/evm.utg2838.10/evm.utg301.131/evm.utg5033.28/evm.utg3380.27/evm.utg4922.3/evm.utg236.37/evm.utg4046.38/evm.utg9740.6/evm.utg7839.6/evm.utg3642.10/evm.utg3753.64/evm.utg2353.42/evm.utg3201.40/evm.utg1278.85/evm.utg18125.20/evm.utg498.148/evm.utg750.64/evm.utg10470.29/evm.utg2757.2/evm.utg236.40/evm.utg21228.1/evm.utg10541.25/evm.utg1278.86/evm.utg432.69/evm.utg498.183/evm.utg126.30/evm.utg408.48/evm.utg163.10/evm.utg729.163/evm.utg1565.23/evm.utg6422.7/evm.utg401.7/evm.utg857.13/evm.utg1272.54/evm.utg45687.8/evm.utg4922.1/evm.utg301.60/evm.utg2099.43/evm.utg1032.49/evm.utg3155.29/evm.utg1919.28/evm.utg3753.57/evm.utg5290.1/evm.utg7149.10/evm.utg12655.50/evm.utg15164.50/evm.utg401.6/evm.utg1694.38.39/evm.utg25826.24/evm.utg7661.1/evm.utg15164.51/evm.utg1588.9/evm.utg4567.20/evm.utg301.130/evm.utg4172.12/evm.utg1565.22,molecular_functions,salinity_added
GO:0022857,transmembrane transporter activity ,transmembrane transporter activity,455,0.309424714,1.51454948,0.000389784,0.016604789,0.014688694,6122,"tags=23%, list=15%, signal=20%",evm.utg52.15/evm.utg924.21/evm.utg924.22/evm.utg217.36/evm.utg77.138/evm.utg1919.26/evm.utg52.16/evm.utg1708.39/evm.utg1525.33/evm.utg1919.22/evm.utg5390.31/evm.utg10.13/evm.utg1919.21/evm.utg666.32/evm.utg1525.34/evm.utg1663.29/evm.utg217.35/evm.utg4172.39/evm.utg381.32/evm.utg1708.42/evm.utg2216.16/evm.utg3452.8/evm.utg1663.28/evm.utg209.48/evm.utg5033.28/evm.utg1542.15/evm.utg301.131/evm.utg3642.10/evm.utg77.137/evm.utg1919.28/evm.utg6432.47/utg4207.equina_smart_512932.mrna1/evm.utg62.33/evm.utg18125.20/evm.utg12986.23/evm.utg4046.38/evm.utg12986.24/evm.utg498.148/evm.utg6432.52/evm.utg4398.10/evm.utg3380.27/evm.utg2353.45/evm.utg10541.25/evm.utg2838.10/evm.utg34691.12/evm.utg116.45/utg750.equina_smart_1422918.mrna1/evm.utg401.48/evm.utg1278.86/evm.utg1588.9/evm.utg236.37/evm.utg408.20/evm.utg7839.6/evm.utg2353.42/evm.utg236.40/evm.utg498.183/evm.utg9740.6/utg750.equina_smart_1177674.mrna1/evm.utg2757.2/evm.utg729.163/evm.utg45687.7/evm.utg15164.50/evm.utg408.48/evm.utg8851.1/evm.utg7661.1/evm.utg857.13/evm.utg21228.1/evm.utg77.136/evm.utg1919.25/evm.utg401.7/evm.utg1278.85/evm.utg1694.38.39/evm.utg2353.46/evm.utg3797.3/evm.utg45687.8/evm.utg3199.2/evm.utg2353.44/evm.utg1565.23/evm.utg597.234/evm.utg470.13/evm.utg1031.78/evm.utg3753.57/evm.utg1290.4/evm.utg560.10/evm.utg1565.22/evm.utg15164.51/evm.utg4172.12/evm.utg464.201/evm.utg438.19/evm.utg3155.29/evm.utg597.55/evm.utg301.124/evm.utg3753.64/evm.utg298.2/evm.utg4922.3/evm.utg7149.10/evm.utg3827.2/evm.utg411.79/evm.utg1032.45/evm.utg1931.40/evm.utg432.69/evm.utg27299.6/evm.utg12655.50,molecular_functions,additive
GO:0030414,peptidase inhibitor activity ,peptidase inhibitor activity,82,-0.681743383,-2.445562112,3.31E-08,7.05E-06,6.12E-06,4536,"tags=44%, list=11%, signal=39%",utg544.equina_smart_1559235utrorf.mrna1/evm.utg24357.20/evm.utg54553.6/evm.utg1800.5/evm.utg1609.6/evm.utg1819.3/utg1609.evm.utg3137.1.mrna2/evm.utg104.64/evm.utg37512.1/evm.utg580.26/evm.utg379.46/evm.utg32458.10/evm.utg8.10/evm.utg544.14/evm.utg8615.4/evm.utg334.78/evm.utg1609.5/evm.utg5073.2/evm.utg413.26/evm.utg580.6/evm.utg2858.29/evm.utg2108.7/evm.utg21078.2/evm.utg9740.7/utg334.equina_smart_1340223.mrna2/utg19074.equina_smart_1694011.mrna2/evm.utg10358.5/evm.utg413.23/evm.utg19074.8/evm.utg544.16/evm.utg544.11/evm.utg55.212/evm.utg20736.15/evm.utg14703.2/evm.utg104.63/evm.utg52.99,molecular_functions,salinity_only
GO:0030414,peptidase inhibitor activity ,peptidase inhibitor activity,82,-0.626541965,-2.34203457,2.33E-07,4.96E-05,4.43E-05,5073,"tags=43%, list=12%, signal=38%",evm.utg4049.2/evm.utg8615.4/evm.utg9740.7/evm.utg10358.5/evm.utg209609.2/evm.utg379.46/evm.utg1609.5/evm.utg544.14/evm.utg334.78/evm.utg580.26/evm.utg413.23/evm.utg54553.6/evm.utg32458.10/evm.utg8.10/utg19074.equina_smart_1694011.mrna2/evm.utg580.6/utg334.equina_smart_1340223.mrna2/evm.utg5073.2/evm.utg19074.8/utg544.equina_smart_1005728.mrna1/evm.utg413.26/evm.utg104.64/evm.utg2108.7/evm.utg544.16/evm.utg1290.3/evm.utg20736.15/evm.utg1290.2/evm.utg37512.1/evm.utg544.11/evm.utg55.212/utg544.equina_smart_1559235utrorf.mrna1/evm.utg2417.38/evm.utg14703.2/evm.utg104.63/evm.utg52.99,molecular_functions,salinity_added
