"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"evm.TU.utg1052.51",0.359505533329123,-0.000126446737446567,0.0328649338706469,0.71047853830012,NA
"evm.TU.utg1056.151",76.2581035980522,0.00029194574547383,0.00985942921271132,0.465452506466213,0.99999995182314
"evm.TU.utg1056.2",16.1318867051033,-0.000147183305046126,0.0115347629561436,0.561111456997557,0.99999995182314
"evm.TU.utg1056.3",0.0768743769772513,9.8394317530287e-06,0.0320949457317636,0.976548562122256,NA
"utg1056.evm.utg26219.9.path3",124.297742729228,-4.86478924915127e-05,0.00974187353756447,0.89460934571696,0.99999995182314
"utg1056.evm.utg6078.54.path7",54.0379613998196,2.57998937001316e-05,0.0100213811419505,0.930638671046085,0.99999995182314
"evm.TU.utg1056.4",1269.47512011472,-0.000365119327027763,0.00975905315095546,0.424199803020802,0.99999995182314
"tRNAscan-SE.tRNA.utg1056.Undet(???).1",0.500011808680548,-3.43437677154766e-05,0.0320251786965553,0.918607606944682,NA
"tRNAscan-SE.tRNA.utg1056.Pseudo(GTT).1",0.218384456902158,7.54598491632516e-05,0.0323818498174519,0.822686426959453,NA
"evm.TU.utg1056.5",4.48491299156173,-2.9786220244681e-05,0.0154630919825254,0.90786058908804,NA
"evm.TU.utg1056.6",0.507615185651828,4.85278818861455e-05,0.0321018213677577,0.885294569864711,NA
"evm.TU.utg1056.7",2012.83860608607,3.45860299962356e-05,0.00968337859125234,0.930436400341823,0.99999995182314
"evm.TU.utg1056.8",128.65917528824,0.000150784187382631,0.00975572120116303,0.693808814123776,0.99999995182314
"evm.TU.utg1056.10.9",466.904504278513,0.000529832253457073,0.0106573030095015,0.192801853707546,0.99999995182314
"evm.TU.utg1056.11",48.3724835559988,0.000128955234355054,0.0112938333025723,0.609152419440658,0.99999995182314
"evm.TU.utg1056.12",50.6458839153837,1.92046997227431e-05,0.0103585401093916,0.942047379039446,0.99999995182314
"evm.TU.utg1056.13",51392.0792114504,4.67491467408849e-05,0.00957052066875937,0.928037303752102,0.99999995182314
"evm.TU.utg1056.14",95.6929701458856,-0.000550777388676372,0.0100255610720415,0.238964392711262,0.99999995182314
"evm.TU.utg1056.15",0.865557927885886,6.09422431454996e-05,0.031838153526637,0.857475984043332,NA
"evm.TU.utg1056.16",30.7125213659007,1.01630657705722e-05,0.0107171525097089,0.967293517858348,0.99999995182314
"evm.TU.utg1056.17",144.08222545211,-0.00103975162594157,0.0130869089098621,0.0456505968430357,0.99999995182314
"evm.TU.utg1056.18",269.865012626683,0.000324893708920982,0.00965505958336632,0.510384612632445,0.99999995182314
"evm.TU.utg1056.19",2772.44258212073,0.000128599985323352,0.00959135432349557,0.795378101360531,0.99999995182314
"utg1056.equina_smart_268354.path2",24.7569847396659,0.000414659057265276,0.0171910627023651,0.191283302409175,0.99999995182314
"evm.TU.utg1056.20",234.356714773393,0.000527433694984447,0.00972384624699151,0.322270593244302,0.99999995182314
"evm.TU.utg1056.21",6.50147130649513,-0.00020038531537863,0.0168962321333057,0.469317136150981,NA
"evm.TU.utg1056.22",88.8938896184464,7.94803553153855e-05,0.0101063943741411,0.786129758705258,0.99999995182314
"evm.TU.utg1056.23",158.015040901016,9.44490015289377e-05,0.0109663232728538,0.706725182729594,0.99999995182314
"evm.TU.utg1056.24",1.18030189299946,0.000295265388120681,0.0347858944365595,0.429788834942485,NA
"evm.TU.utg1056.25",167.306975992179,5.4362448779543e-05,0.00987532453589503,0.867516204196734,0.99999995182314
"evm.TU.utg1056.26",396.319657286453,-0.000374395784775382,0.0096924080061899,0.444302508387208,0.99999995182314
"evm.TU.utg1056.27",47.6243413933023,0.000221403664964572,0.0102965487036786,0.484288642983139,0.99999995182314
"evm.TU.utg1056.28",1052.01370899405,-0.000100287421422182,0.00971679087642951,0.795681588717363,0.99999995182314
"evm.TU.utg1056.29",92.4867003568409,-9.67984525913285e-05,0.00975873079067817,0.792667827340411,0.99999995182314
"tRNAscan-SE.tRNA.utg1056.Cys(ACA).1",0.139384664276396,-0.000112535832926442,0.0327366902203736,0.740043375526465,NA
"evm.TU.utg1056.30",182.65717281406,0.00066463405880171,0.00981646802451114,0.229144223986992,0.99999995182314
"evm.TU.utg1056.31",110.674920306729,-0.000163942865506742,0.00968933187887332,0.694865726449829,0.99999995182314
"evm.TU.utg1056.32",766.888028233818,1.93929367140397e-05,0.00954532403232721,0.972980302563038,0.99999995182314
"evm.TU.utg1056.33",71.7904233947445,0.000255037130784477,0.010721228961814,0.402991526014233,0.99999995182314
"tRNAscan-SE.tRNA.utg1056.Ser(AGA).1",0.178836507761956,-9.40337622181611e-05,0.0325111017743021,0.780917006197499,NA
"evm.TU.utg1056.34",793.510514920615,-0.000176292698240545,0.00962902336278873,0.70464311431044,0.99999995182314
"evm.TU.utg1056.35",596.691292436365,0.000107596674045775,0.00963161422141571,0.809367340258272,0.99999995182314
"tRNAscan-SE.tRNA.utg1056.Pseudo(GTT).2",0.182239401820275,-6.83108211422385e-05,0.0323240970435104,0.839090580948755,NA
"tRNAscan-SE.tRNA.utg1056.Asn(GTT).3",0.322833848831327,4.43680922559483e-05,0.0321216680074482,0.894928627114975,NA
"evm.TU.utg1056.36",143.528667753114,-0.000121187290277342,0.00970835049530485,0.759740270070588,0.99999995182314
"evm.TU.utg1056.37",9.74807304285766,-9.24681760577405e-05,0.0133986837004921,0.702571234638718,NA
"evm.TU.utg1056.39",223.866637626809,0.000361624749642647,0.0101363802312416,0.34428043713769,0.99999995182314
"evm.TU.utg1056.40",13.8470689387462,3.44794252174148e-05,0.011148386951253,0.885588483772165,0.99999995182314
"evm.TU.utg1056.41",345.901843955436,-0.000157364197553427,0.00951394182938737,0.820501922098452,0.99999995182314
"evm.TU.utg1056.42",2696.02185934294,-0.000712209398525314,0.0096800795044668,0.253597963139123,0.99999995182314
"evm.TU.utg1056.43",31.2144829153997,-6.50370331202672e-05,0.0108336737824199,0.794175769071566,0.99999995182314
"evm.TU.utg1056.44",50.8021842558233,0.000206148232662376,0.0104095548227119,0.49720349574076,0.99999995182314
"evm.TU.utg1056.45",352.946930590662,-0.000121407996426678,0.00977341915606286,0.741817316802172,0.99999995182314
"utg1056.evm.utg1507.27.path2",11.6364570888348,-7.91600894253964e-05,0.0114452325836769,0.742526731017963,NA
"evm.TU.utg1056.46",261.125410785373,-0.00039341723160111,0.0103081725307847,0.298543425744429,0.99999995182314
"evm.TU.utg1056.47",250.465913475426,0.000113545358023741,0.00959158563803476,0.81769637785774,0.99999995182314
"evm.TU.utg1056.48",34.6840356536885,-2.70948812214426e-05,0.0108393777780275,0.912001425724084,0.99999995182314
"evm.TU.utg1056.49",362.930316682256,0.000251660517554738,0.00967229909524405,0.581183137134615,0.99999995182314
"evm.TU.utg1056.50",0.963722338457783,-1.3378673155269e-05,0.0319319366546176,0.968241705904585,NA
"evm.TU.utg1056.51",63.4008525937313,-1.25200096179347e-05,0.00989425914117911,0.96859870149944,0.99999995182314
"utg1056.equina_smart_1429031.path1",2.30897688814328,9.75907228123514e-05,0.0165132807938212,0.716457295194373,NA
"evm.TU.utg1056.54",21.7930270621296,-0.000145180220233797,0.0111072492314302,0.575868894805468,0.99999995182314
"evm.TU.utg1056.55",146.108227384489,0.000124936676792537,0.00966248841815931,0.768675091810906,0.99999995182314
"evm.TU.utg1056.56",94.2011257226948,-7.42918673997431e-05,0.00974808431154835,0.840115508668026,0.99999995182314
"evm.TU.utg1056.57",201.31535882983,0.000168596643388463,0.00984699074681593,0.639479290543879,0.99999995182314
"evm.TU.utg1056.58",330.648297835502,-9.42273001642475e-06,0.00978330464174552,0.97842401419835,0.99999995182314
"evm.TU.utg1056.59",169.421048638308,-0.000334487040012537,0.00975533801031416,0.453915970627511,0.99999995182314
"evm.TU.utg1056.60",377.174770211141,-0.000395791951718958,0.00995769086575247,0.34559635343992,0.99999995182314
"evm.TU.utg1056.61",305.072924436955,-0.000267205189384982,0.00984236665149812,0.498752865602999,0.99999995182314
"evm.TU.utg1056.62",195.373653801057,0.000139075993667476,0.00958646336599564,0.783046489638983,0.99999995182314
"evm.TU.utg1056.63",241.877694959012,-1.15904690891848e-05,0.00965112866581259,0.977869849582788,0.99999995182314
"tRNAscan-SE.tRNA.utg1056.Cys(ACA).3",0.471925918620082,0.000109605647375211,0.0326228729614839,0.746885084471169,NA
"evm.TU.utg1056.64",101.126107159089,3.70576067372633e-05,0.00971097735294783,0.922451804926806,0.99999995182314
"utg1056.equina_smart_1429044.path1",11.9253488325275,7.78443498272065e-06,0.0127479536598864,0.973564312382317,0.99999995182314
"evm.TU.utg1056.65",111.56100519745,0.000613872006035945,0.0143498139532336,0.102868205018634,0.99999995182314
"evm.TU.utg1056.67",2095.63127964398,-0.000270127660807311,0.0100545805433142,0.450417290309829,0.99999995182314
"evm.TU.utg1056.68",244.316409627911,9.41913177464835e-05,0.00954980150318017,0.86805771955008,0.99999995182314
"evm.TU.utg1056.69",66.8097781073788,-0.000342509222666093,0.0100684533501668,0.371334498748191,0.99999995182314
"evm.TU.utg1056.71",2044.03871838782,5.49308020319249e-05,0.00957952867954328,0.91296381451461,0.99999995182314
"evm.TU.utg1056.72",23678.9918481431,0.00017353714499173,0.00984421272060184,0.631832907080556,0.99999995182314
"evm.TU.utg1056.73",7.75585032097437,-2.5404270661665e-05,0.0119917923412398,0.913396690980366,NA
"evm.TU.utg1056.74",417.210307498646,-9.27500742274252e-05,0.00956812667619541,0.860357967272947,0.99999995182314
"evm.TU.utg1056.75",92.9352734120759,4.02910783797307e-05,0.0098456631361031,0.903267416628162,0.99999995182314
"tRNAscan-SE.tRNA.utg1056.Ser(AGA).2",1.17753410533209,-0.000296286945107211,0.0296284460505631,0.442352996196059,NA
"evm.TU.utg1056.76",2.09656220680851,-2.637545894774e-05,0.0196991677255822,0.930229001284573,NA
"evm.TU.utg1056.77",21.4909119500198,-8.08801726766167e-05,0.0111529782144472,0.7413045172305,0.99999995182314
"evm.TU.utg1056.78",93.7331337295637,-0.000166154990754644,0.0101000134670338,0.599504527701451,0.99999995182314
"evm.TU.utg1056.79",796.869042820377,-0.000210709070493967,0.0097851622944466,0.590358411070991,0.99999995182314
"evm.TU.utg1056.80",4.59709594052611,0.000306000687391754,0.0216422563944106,0.35112230079388,NA
"evm.TU.utg1056.81",131.470414145891,0.000905792899642144,0.010674791163744,0.0921401356178165,0.99999995182314
"utg1056.equina_smart_1704268.path2",6.18498636578738,-7.7431283381824e-05,0.0130798457963783,0.746343477063032,NA
"evm.TU.utg1056.82",1011.71506548446,-0.000413495346687041,0.00955628084652893,0.516000204919808,0.99999995182314
"evm.TU.utg1056.83",235.304323030933,-6.77791873108906e-05,0.00960856515544871,0.883751471466783,0.99999995182314
"evm.TU.utg1056.84",366.184729753494,0.000400467543367599,0.0117352380650981,0.224021387440245,0.99999995182314
"evm.TU.utg1056.85",37.1963200347052,0.000341941462154001,0.0129651110721296,0.250340034106704,0.99999995182314
"evm.TU.utg1056.86",107.841555463678,0.000204143928214857,0.0100861178488754,0.53682463172158,0.99999995182314
"evm.TU.utg1056.87.88",1155.65315067574,-3.40356043773355e-05,0.00954904397723784,0.951829661509927,0.99999995182314
"evm.TU.utg1056.89",2798.58067170444,0.000312544921549305,0.0094946612681279,0.699635382701676,0.99999995182314
"evm.TU.utg1056.90",12.1820981490176,9.91646299502368e-06,0.0145253037389359,0.968122058053863,0.99999995182314
"evm.TU.utg1056.91",314.677480490911,9.72694258930964e-05,0.00956393907182239,0.856005553386509,0.99999995182314
"evm.TU.utg1056.92",160.724057729592,0.000186605936601153,0.00965456094809951,0.676419094443485,0.99999995182314
"evm.TU.utg1056.93",1151.80092021057,0.000197569858461305,0.00960325630910681,0.691475808525606,0.99999995182314
"evm.TU.utg1056.94",548.914261082063,-0.000200698086656299,0.00952300331897793,0.762817019120918,0.99999995182314
"evm.TU.utg1056.95",11.7738760739399,0.000291310237858661,0.0202942620258208,0.354500966296848,0.99999995182314
"evm.TU.utg1056.96",8.45511668787631,0.000221691741438373,0.0192698543165067,0.459990788936706,NA
"evm.TU.utg1056.97",1229.41902914339,0.000197836238417473,0.00952813511347768,0.759695481045108,0.99999995182314
"evm.TU.utg1056.98",687.321114933959,0.000403925076044852,0.00954390424197725,0.539815822066512,0.99999995182314
"evm.TU.utg1056.99",1919.050649122,-0.000517666151035993,0.00976257463361347,0.313899394800894,0.99999995182314
"evm.TU.utg1056.100",957.018306730383,0.00012341402784837,0.00973430955094178,0.748219571967288,0.99999995182314
"evm.TU.utg1056.101",1599.8262491533,-0.000966306208483672,0.0106675259009917,0.0837195198972529,0.99999995182314
"tRNAscan-SE.tRNA.utg1056.Ala(GGC).1",0.505338375283196,-0.000186072431672045,0.0336746976928452,0.592519913247105,NA
"evm.TU.utg1056.102",300.676024372991,-6.93293164052971e-05,0.00958225954047713,0.889647792738644,0.99999995182314
"evm.TU.utg1056.103",28.4280989530874,0.000249252429921664,0.0109588345945002,0.39789449621376,0.99999995182314
"evm.TU.utg1056.104",88.201125088669,0.00127091550285565,0.0185518475288187,0.0239053709593961,0.99999995182314
"evm.TU.utg1056.105",37.5724432355782,0.000159202076625316,0.0100942016275907,0.613186756940551,0.99999995182314
"evm.TU.utg1056.106",684.606990092307,0.000344046218281026,0.00957276131035587,0.556675934953032,0.99999995182314
"evm.TU.utg1056.107",1110.96289359111,-0.000953292097505918,0.00971824668953978,0.168938472659139,0.99999995182314
"evm.TU.utg1056.108",4238.37291413373,-0.000313882445053619,0.00969033815950935,0.502382908421102,0.99999995182314
"evm.TU.utg1056.109",317.579527627945,-0.000284441158887843,0.00977121339806639,0.500601230780365,0.99999995182314
"evm.TU.utg1056.110",468.82694081337,0.000324092787944626,0.00980934612651415,0.44582039454017,0.99999995182314
"evm.TU.utg1056.111",95.4566411736996,-6.57096443048338e-05,0.00968232896662056,0.869604770604947,0.99999995182314
"evm.TU.utg1056.112",139148.165041215,-6.47971599188408e-06,0.00950892623361099,0.992671879412405,0.99999995182314
"evm.TU.utg1056.113",566.100713149905,-0.000188124260063994,0.0095493622083254,0.747851680526714,0.99999995182314
"evm.TU.utg1056.114",257.649388197427,-0.000505617831351253,0.00969799884259383,0.345992224180113,0.99999995182314
"utg1056.evm.utg75973.1.path2",23.5855536210386,-4.31579380942751e-06,0.0104330896641627,0.986726887448044,0.99999995182314
"evm.TU.utg1056.115",210.085242415397,0.000253562185486343,0.00958051500235693,0.641413064718467,0.99999995182314
"evm.TU.utg1056.116",11792.8219874047,-8.82420388359354e-05,0.00960726804519696,0.850449933642601,0.99999995182314
"utg1056.equina_smart_1778237.path7",0.236357614358531,7.44763364006144e-05,0.0323674616434115,0.824960908928653,NA
"utg1056.equina_smart_1781303.path1",0.508717243820531,-9.56235813481496e-05,0.0324282546407108,0.777874763521956,NA
"evm.TU.utg1056.117",580.733442565434,-0.00122988992344124,0.00974477772349065,0.11419677306999,0.99999995182314
"evm.TU.utg1056.118",1.67852516310465,-0.000236689242519241,0.0253755480153398,0.506477849421257,NA
"evm.TU.utg1056.119",44.9420015055218,0.000319468284964759,0.0144837962693304,0.266467866632275,0.99999995182314
"evm.TU.utg1056.120",363.182939259524,-0.000466154145636062,0.00965143621463714,0.395660493189489,0.99999995182314
"evm.TU.utg1056.121",580.499305870556,0.000455120050542581,0.00975064111386656,0.357302177007127,0.99999995182314
"evm.TU.utg1056.122",204.338464231425,7.23473037708553e-05,0.00986594792194201,0.826933073215546,0.99999995182314
"utg1056.equina_smart_888178.path1",0.295089331418124,5.87179550788779e-05,0.0322053274382764,0.861442421935882,NA
"evm.TU.utg1056.123",147.584339293666,-0.00023566724421535,0.0107930754662849,0.425393112946882,0.99999995182314
"evm.TU.utg1056.124",97.0741400918382,0.000112635022989406,0.00990780498252694,0.733088405302667,0.99999995182314
"evm.TU.utg1056.125",78.7080549563903,0.110787692387389,0.407798743732166,0.000191312734880028,0.151312861446734
"evm.TU.utg1056.126",48.4063826115892,0.000223332511777865,0.0105209956971553,0.461334238100654,0.99999995182314
"evm.TU.utg1056.127",687.096220363129,0.00020862364143222,0.00958226903958664,0.693128084282538,0.99999995182314
"evm.TU.utg1056.128",198.664429407822,0.000407267554420652,0.0104048948632778,0.27944929386522,0.99999995182314
"evm.TU.utg1056.129",217.515153503088,0.00012291213476494,0.0104979580206546,0.653278238188448,0.99999995182314
"tRNAscan-SE.tRNA.utg1056.Ser(AGA).3",1.21569180821208,0.000390885703352383,0.0295324163816984,0.330410579269169,NA
"tRNAscan-SE.tRNA.utg1056.Ser(AGA).4",0.209076996414595,-0.00011519358607978,0.0327399574952579,0.734458159411373,NA
"evm.TU.utg1056.130",815.123135286713,-0.000448594966204891,0.00977014069943028,0.354929965699544,0.99999995182314
"evm.TU.utg1056.131",169.860479954607,-0.000256185614771151,0.00975667542963539,0.53922189580136,0.99999995182314
"evm.TU.utg1056.132",13.6687532246797,0.000176194203848548,0.0112413634190966,0.5065371892362,0.99999995182314
"evm.TU.utg1056.133",13.5652631087509,0.000113195199582349,0.0143138947075807,0.650132526727055,0.99999995182314
"evm.TU.utg1056.134",158.174583916154,0.000229461070193587,0.00975745780380601,0.573400587274921,0.99999995182314
"evm.TU.utg1056.135",337.639761231536,7.36030544125191e-05,0.00956407333609317,0.890099983823778,0.99999995182314
"evm.TU.utg1056.136",1091.59302592395,-0.0011376698343453,0.0105600929230261,0.0676612654745018,0.99999995182314
"tRNAscan-SE.tRNA.utg1056.Cys(ACA).5",1.54754251790092,0.000302711445947605,0.0329390096449134,0.433405102298639,NA
"evm.TU.utg1056.137",265.794139762124,0.00029180463337416,0.00970481772972617,0.518902939263919,0.99999995182314
"evm.TU.utg1056.138",425.499601915907,9.42078017430179e-05,0.0096833255461164,0.815818671436496,0.99999995182314
"evm.TU.utg1056.139",3481.11577617158,0.00017614210547142,0.0098589512379864,0.624025361260941,0.99999995182314
"evm.TU.utg1056.140",382.995518080499,-0.000196497222796636,0.00966466964429053,0.657370727160666,0.99999995182314
"evm.TU.utg1056.141",2315.91233754978,-9.90504533328635e-05,0.00950491267692646,0.891979667104082,0.99999995182314
"evm.TU.utg1056.142",2988.29457410196,-3.84715164169368e-05,0.00953172082241747,0.950041541968819,0.99999995182314
"evm.TU.utg1056.143",340.389796878132,-0.00014000735395612,0.0102725995062519,0.631968440836192,0.99999995182314
"evm.TU.utg1056.144",451.511909026835,-0.000137025981962656,0.00993205981079679,0.679885219134598,0.99999995182314
"evm.TU.utg1056.146",18.2314786362841,-0.000206292657690509,0.0120300213403749,0.433973459854774,0.99999995182314
"evm.TU.utg1056.147",15840.6268543245,-0.000260911801553412,0.00966206365228441,0.575557170073871,0.99999995182314
"tRNAscan-SE.tRNA.utg1056.Ala(GGC).2",6.69324603214137,-0.000141141964274353,0.013811350603666,0.57120193662936,NA
"tRNAscan-SE.tRNA.utg1056.Pseudo(AGA).6",2.61395478207033,1.40942719663505e-05,0.0192801855163082,0.962159001908205,NA
"evm.TU.utg1056.148",4259.98332471933,-0.00029034755183524,0.00953528296922814,0.653550774610686,0.99999995182314
"evm.TU.utg1056.149",6.79208041625909,-0.000223939406668696,0.017975131566833,0.437113374471651,NA
"evm.TU.utg1056.150",49.636134861661,9.53578529636408e-05,0.01051834806216,0.720084026661219,0.99999995182314
"tRNAscan-SE.tRNA.utg1073.Ser(AGA).1",0.222030372543306,0.000102905409530601,0.0325684400650381,0.761440908567292,NA
"evm.TU.utg1073.1",25.5757546267196,-0.000148151545560014,0.0108821590867059,0.577251696626234,0.99999995182314
"evm.TU.utg1073.2",214.883514086197,-9.22063704737787e-05,0.00953814534987356,0.877503618361228,0.99999995182314
"evm.TU.utg1073.4",18.9258087028594,-0.000309166502383973,0.0132142880421206,0.280453879969462,0.99999995182314
"evm.TU.utg1073.5",0.532104370065316,-0.000178179778591381,0.0335893052631317,0.606886063428359,NA
"evm.TU.utg1073.7",0.486660856086398,-0.000192255686040124,0.0338609834462564,0.580414669315116,NA
"evm.TU.utg1073.8",0.284396660342702,-1.0464491672049e-06,0.0320332629146093,0.997508555163298,NA
"evm.TU.utg1073.9",24.9019048499307,0.000388119417583882,0.0135479915418248,0.209018361570664,0.99999995182314
"evm.TU.utg1073.10",313.819500794605,-0.000441973929012085,0.00964329604316881,0.417815984358025,0.99999995182314
"tRNAscan-SE.tRNA.utg1073.Ser(AGA).2",1.55264201801473,0.000135207449608559,0.02264099004089,0.681506112090341,NA
"utg1073.equina_smart_174495.path1",204.620742905895,-0.000115973344407511,0.00967207626993933,0.780505443718347,0.99999995182314
"evm.TU.utg1073.11",23.1357856379358,-0.000166292328465403,0.0142613370018419,0.513878827864106,0.99999995182314
"evm.TU.utg1073.12",6.17460494812711,-6.66641785303675e-05,0.014716153433931,0.790284719903142,NA
"evm.TU.utg1073.13",13.1258028890189,2.42145218461284e-05,0.0116804912191087,0.917688174134815,0.99999995182314
"evm.TU.utg1073.14",173.76685891645,-0.000472082699720827,0.00971125757222996,0.361489905340786,0.99999995182314
"evm.TU.utg1073.15",681.39457709162,0.000248225751828897,0.0100022814541119,0.487104074130276,0.99999995182314
"evm.TU.utg1079.1",0.182160047282501,6.34297716250403e-05,0.0322526602981911,0.850479810356173,NA
"evm.TU.utg1079.2",4.37274391695189,0.00017480388347318,0.0194857798684192,0.560671361447195,NA
"evm.TU.utg1079.3",4.75579725978645,-5.56547728517042e-05,0.0141609120147235,0.820702131609893,NA
"evm.TU.utg1079.4",350.884008132033,0.00019071405115969,0.00990190909934181,0.590696409381734,0.99999995182314
"evm.TU.utg1079.5",0.436442247241224,-0.000133778272967792,0.0329274213811335,0.695294012014498,NA
"evm.TU.utg1079.6",0.423509766753921,9.85107025355999e-05,0.032510550254621,0.771203358963693,NA
"evm.TU.utg1079.7",9.21841793389151,0.000316348805404191,0.0162183561948232,0.27647987547983,NA
"utg1079.equina_smart_1714010utrorf.path7",0.900415660927885,-7.57987493355517e-05,0.0322375408101849,0.822510291320935,NA
"utg1079.equina_smart_1888803.path3",48.1181071160287,6.23173475406751e-05,0.00996613175500514,0.840238672995951,0.99999995182314
"evm.TU.utg1079.8",0.0700707571656316,7.37443888228248e-06,0.0320894316127765,0.98242310829559,NA
"evm.TU.utg1079.9",547.843727119451,4.41030368785863e-05,0.00961263068346307,0.923009549452522,0.99999995182314
"evm.TU.utg1079.15",0.0700707571656316,7.37443888228248e-06,0.0320894316127765,0.98242310829559,NA
"evm.TU.utg1079.16",0.142198330171351,-2.88882341293857e-06,0.0320633311742144,0.993117520009841,NA
"evm.TU.utg1079.17",2.01890783879444,7.14898777591588e-05,0.0214137867119649,0.821871508890901,NA
"evm.TU.utg1079.18",0.143802213331649,-0.000109857621761335,0.032703657424833,0.745882643244071,NA
"evm.TU.utg1079.20",0.748196693560731,-3.27437627192037e-05,0.0319567582943688,0.922487468945884,NA
"evm.TU.utg1079.21",0.3904842722281,5.07732524177413e-06,0.0319847229210151,0.987926178992521,NA
"evm.TU.utg1079.23",0.436442247241224,-0.000133778272967792,0.0329274213811335,0.695294012014498,NA
"evm.TU.utg1079.24",0.423509766753921,9.85107025355999e-05,0.032510550254621,0.771203358963693,NA
"evm.TU.utg1079.26",0.808588482940589,-7.84404666488877e-06,0.0301318520304488,0.981919043727653,NA
"evm.TU.utg1079.27",4.3247596698643,-0.000531118586896926,0.0249889501678539,0.169656613225352,NA
"evm.TU.utg1079.28",6.65395003427276,4.12528628300387e-05,0.013391390806471,0.86313845929839,NA
"evm.TU.utg1079.29",5.92588466969723,-9.18965295032056e-05,0.0136644874188484,0.706054534973663,NA
"evm.TU.utg1079.30",7.02318827115188,0.000226374930509172,0.0162239994204003,0.409789465891602,NA
"evm.TU.utg1079.31",0.143722858793875,4.21209885113525e-05,0.0321454935778601,0.900122781209669,NA
"evm.TU.utg1079.32",171.800344562854,0.000286581191951758,0.00978996061571232,0.491842467203626,0.99999995182314
"evm.TU.utg1079.33",0.105285670305249,-2.66249366030168e-06,0.0320635752239128,0.993656673377567,NA
"evm.TU.utg1079.34",2.29651260668998,5.14621216971462e-05,0.0196567469796672,0.864194094483132,NA
"evm.TU.utg1079.35",19.825129482328,-0.000108498859069271,0.0106896485683228,0.678738109371753,0.99999995182314
"evm.TU.utg1079.36",29.535962079793,-7.08897499705633e-05,0.0102787633926593,0.79697238773008,0.99999995182314
"evm.TU.utg1079.37",1.68584578528051,0.000221033057366497,0.0241585167528765,0.522781103793812,NA
"evm.TU.utg1079.38",1.43265186446761,-0.00013999479864245,0.0328716420310558,0.683389523456895,NA
"evm.TU.utg1079.42",35.6224667693959,-0.000513740137293634,0.0142268268742351,0.136952288446024,0.99999995182314
"utg1079.equina_smart_1403681.path4",14.1898189593804,0.000274686285316053,0.0186550834097283,0.358040041471758,0.99999995182314
"utg1079.evm.utg622.32.path4",2.93619775894719,-4.08586229031378e-05,0.0320902188188301,0.903201438897288,NA
"evm.TU.utg1079.45",2.02605719618813,-0.000161476965916688,0.0290989841164612,0.655377044608959,NA
"evm.TU.utg1079.48",5.88186477931071,0.000164375052588941,0.0190024902665869,0.577763490939846,NA
"evm.TU.utg1079.49",0.210571340610499,-8.01111229177701e-07,0.0320334133140563,0.998092659599174,NA
"utg1079.equina_smart_1747086.path11",198.810008613539,-0.000106856129406466,0.00970886676841104,0.785540870944823,0.99999995182314
"utg1079.equina_smart_415891.path8",61.5476558308275,1.48919778870107e-05,0.01011003386064,0.958280183382726,0.99999995182314
"evm.TU.utg1079.52",247.956462383459,-0.000299341900272822,0.00959731478840441,0.577152124693537,0.99999995182314
"evm.TU.utg1079.54",0.322981876960962,5.00944130012413e-05,0.0321460841634274,0.881540126841656,NA
"evm.TU.utg1079.56",0.651189869794606,0.000102538954870621,0.0324443306239621,0.762889005098788,NA
"evm.TU.utg1079.57",7.75756315038372,-0.00018242783700297,0.0212630556601827,0.566541727773559,NA
"evm.TU.utg1079.58",2.07035335990495,0.000378779798020516,0.0279162759864267,0.330661770162813,NA
"evm.TU.utg1079.59",0.191937709292882,-2.72184167814174e-05,0.0320658495075785,0.935328338563316,NA
"evm.TU.utg1079.60",7.11367803318737,0.000268813584281207,0.015475535073271,0.33312626561506,NA
"evm.TU.utg1079.62",5.89089798692588,-0.000274812209539094,0.0160694137860918,0.329068255874118,NA
"evm.TU.utg1079.63",1.92943575435991,0.000538775342567148,0.0330959607230079,0.229204823003432,NA
"evm.TU.utg1079.64",1.34041971259525,0.000101769814120682,0.0282811038931737,0.774099893263735,NA
"evm.TU.utg1079.65",4.04282840684597,-1.01104237452979e-05,0.0291385245533768,0.976883472806133,NA
"evm.TU.utg1079.66",17.2229507383211,6.17210482523575e-06,0.0318721195519033,0.985360410375242,0.99999995182314
"evm.TU.utg1079.67",1.84623786350788,-9.68830819927542e-05,0.0245825780128453,0.776890125572482,NA
"evm.TU.utg1079.68",38.9837788838422,0.00172416262217346,0.0403217841632193,0.0241765111044493,0.99999995182314
"evm.TU.utg1079.69",1.88385275987838,-0.000146635785915214,0.0266498425026137,0.679775463009165,NA
"evm.TU.utg1079.70",18.5374369252668,-0.000566315090859708,0.0204649583481311,0.123381399937953,0.99999995182314
"utg1079.equina_smart_506516.path12",201.113116203842,0.000224758823939586,0.00983839701588742,0.55504361290297,0.99999995182314
"evm.TU.utg1079.71",73.6833760271267,-0.000112367089751081,0.00979725684867178,0.753794548016627,0.99999995182314
"evm.TU.utg1079.72",66.5487186503112,-0.0001640278161747,0.010895285493988,0.543280699514261,0.99999995182314
"evm.TU.utg1079.73",343.262700907981,-3.45475392641235e-05,0.0096293330666144,0.937147635797718,0.99999995182314
"evm.TU.utg1079.74",7.44918422323116,8.20766715351467e-05,0.0135007732379382,0.73446130696065,NA
"tRNAscan-SE.tRNA.utg1079.Pseudo(GTT).1",0.295809842988105,2.58134891381652e-05,0.0320688323436372,0.93864509985323,NA
